LOC105945483	hsd11b2	mt4	arrdc2	maf	atp5i	nqo1	alg13	slc7a5	ca5b	rrad	rps15	midn	pgm1	pde4b	insl5	gadd45a	cnn1	uqcrh	LOC100487918	LOC100488386	pdzk1ip1	cmpk1	ttc39a	scp2	fam151a	dhcr24	pcsk9	ncf2	glul	cfd	soat1	misp	LOC100497492	LOC100488301	LOC100492603	LOC100489254	agl	LOC101734175	LOC100487502	rrp7a	c7orf55	rps28p9	imp3	angptl4	gcat	lgals1	lgals2	pfkfb4	LOC101734421	LOC733778	LOC100487499	acsbg2	gpx1	manf	acy1	acy1.1	rpl29	alas1	il5ra	uroc1	aldh1l1	h1fx	impdh2	cidec	LOC101731658	lbh	LOC105947468	adck3	degs1	capn2.2	bpnt1	slc30a10	atf3	slc30a1	LOC100485969	abcg8	pram1	sec23b	cfap36	rpl34	xpo1	sgk1	vnn2	LOC105947430	akap7	sult6b1	LOC100135365	acoxl	slc8a1	kmo	acta1	smpdl3a	LOC105947414	dse	amd1	isyna1	sh3bgrl2	c19orf60	col12a1	smim8	cyb5r4	tnfsf10	eif4a2	tmprss11f	LOC100498201	mgam	slc33a1	aadac	gtpbp4	alpi.2	pcyt1a	rpl35a	rnpepl1	polr2h	elovl5	slc26a1	irs1	dock10	tm4sf4	LOC100145763	serpine2	kcne4	LOC100489354	LOC100145252	rbp2	rbp1	gk5	LOC101734993	LOC100494696	ccl20	LOC101733569	LOC100496714	MGC147302	odc1	pdia6	mycn	fkbp1b	LOC108647707	cyp39a1	LOC100490023	LOC105947503	cyp2e1	rhag	ephx2	c1orf35	cyp8b1	higd1a	ugcg	hsdl2	insig1	ptprn2	crem	mtpap	tfpi2	scgn	prr15	cycs	abcb5	rnf144b	tpmt	jarid2	LOC100490656	LOC100127750	rnf152	xcr1	ccr2	ddc	LOC100486063	LOC100487846	slc4a7	ube2e1	klf2	rbm22	rnmt	penk	asph	pmp2	c6h8orf59	calb1	tmem64	spag1	cox6c	hrsp12	rpl30	LOC101732809	LOC100494662	enpp2	fam49b	myc	ltb4dh	LOC100491211	LOC100127564	them6	LOC100485344	eef1d	tpi1	gapdh	fas	atad1	jmjd1c	plin2	oat.1	abca1	usmg5	kazald1	pgam1	cutc	abcc2	entpd1	pank1	LOC100127565	ppp1r3c.1	scd	ddit4	LOC100491805	cxcl12	st3gal4	nolc1	ppif	gldc	slc43a1	ldha	LOC100486241	pdcd1lg2	slc1a1	cptp	mxra8	inmt	tnfrsf9	LOC100493376	slc37a4	treh	usp2	sc5d	rpl27a	ptar1	fam213b	LOC100489525	atf5	ndufa3	mpv17l	sult2b1	LOC100493724	lipe	LOC105945879	aldh1a1	LOC100485172	cyp1d1	apoe	LOC100489130	apoc2	prmt1	polr2l.2	dhdh	MGC76132	ptprh	rfk	gcnt1	LOC100144919	gbp6	cdknx	spib	cpt1a	rps9	gbp2	psat1	ethe1	LOC100493517	cox6b1	alas2	trex2	slc6a8	gnl3l	fbp1	LOC779592	hspa5	rpl35	cdc14b	cldn2	tmsb15b	rpl36a	dkc1	tnfsf10l	cradd.1	cox7b	LOC100486534	irs4	acsl4	rnf128	rpl39	LOC496784	sh3bgrl	tmlhe	pck2	LOC101732341	slc7a8	psmb8	twsg2	fhl1	htatsf1	efs	pglyrp1	gabbr1	thtpa	psmb9	LOC100487364	LOC100486098	psmb7.2	c4a	egln2	gltscr2	slc7a7	entpd5	vsx2	LOC548369	gstz1	dio2	LOC100498621	cyp46a1	ndufb1	chga	mgc108077	cyp46a1	c14orf28	abhd4	gnpnat1	gch1	gpr137c	ptger2	dio3	cdc42bpb	adssl1	siva1	LOC100486694	tyro3	sptssa	ppp1r14d	chp1	crip1	dnaja4.1	tnip2	LOC100496615	LOC100490493	MGC107876	crp.4	cers2	anxa9	txnip	LOC101730866	LOC100490323	isg20l2	ubqln4	LOC100490378	LOC100495081	mr1-like	cfap45	gal3st1	uqcr10	hsd3b7	MGC147490	tmem119	LOC101732036	LOC105948391	LOC101734519	LOC101735106	LOC100498441	gbp7	LOC100496035	LOC100495880	LOC101733469	LOC101733399	LOC100498429	LOC100486692	LOC100487466	LOC733461	pisd	tgfb1i1	nt5m	fam83g	MGC145244	trap1	palb2	nme3	slco4c1	LOC100490582	cdr2	aldob	eif2ak1	sun1	il21r	pdxdc1	gby	hbg2	abat	enpp7-l	hbg1	hba1	hba3	hba4	hspe1	actb	atp5j2	col5a2	col3a1	idh1	LOC100487462	cpo	nop58	trak2	ctla4	adprh	LOC108648880	atic	fn1	col6a3	lss	col6a2	col6a1	cdca7	gcg	ly75	upp2	hsd11b1l.2	vil1	LOC100496109	gatc	dynll1	LOC101732564	ptk6	LOC100491133	LOC105945271	srms	rps21	hap1	pik3ip1	rpl23	sp2	prr15l	gip	c1ql1	g6pc	g6pc2	psme3	gstt1	pyy	col1a1	LOC100490964	card14	LOC100489217	LOC100489067	LOC101735197	gprc5c	rpl38	cdc42ep4	dpm1	cebpb	bpi	LOC100494099	romo1	ypel1	mrps7	hn1	caskin2	c22orf39	ubald2	LOC100497165	LOC101731925	pmp22	comt	fam3d	LOC100491288	col5a1	LOC100487637	dnajc19	LOC100486394	LOC101730957	slc5a6	hspb6	nr1d1	crebl2	LOC101733412	LOC100127817	serpine1	ereg	LOC100490785	cpz	LOC101732039	ubc	scarb1	znf395	rps13	pi4k2b	fabp1	col1a2	pon2	pdk4	nifk	thnsl2	eif3a	rps11	angptl2	pde12	LOC100495491	LOC100496402	coq10b	rgs18	pebp1	naaa	LOC101731809	tmem140	dkk3	LOC100489174	art5	LOC101732549	aifm3	LOC108645149	LOC100145486	yars2	tspo	LOC101730921	znf608	srfbp1	LOC100145442	glul	ucp2	cdo1	LOC101731684	LOC100216141	fstl1	foxk2	rab40b	rexo4	tubb4b	slc34a3	capn5	nup50	nifk	ubac1	LOC100487175	stx3	smox	tmem79	kdm6b	LOC100486017	pnlip	LOC100486161	fam20a	rpl7l1	LOC101732705	rrp8	LOC100485959	galt	LOC100497516	sult1c2	LOC101734006	clu	acot12	tpm2	emilin1	hsp90ab1	LOC101732043	LOC100494786	eif4a1	cox7c	LOC779590	cfh	nop56	arrdc3	lmo4.2	pparg	svbp	hao2	mgst1	slc29a1	LOC101731296	LOC779590	sult1a1	bhmt	ca9	LOC101733520	LOC100490018	LOC101733414	birc7	LOC101732882	rdh11	elovl7	LOC100496633	LOC101734420	hint2	LOC101733291	ddx18	keap1	spcs1	hmgcs1	rpl37	c9	ranbp3l	eef2.2	slc14a2	c21orf33	creg1	b4galt4	LOC101731740	LOC100489069	kcnj15	rcan1	ifnar1	synj1	adamts1	cpox	gba3	blmh	slc6a4	tmigd1	dhrs13	slc13a2	tmem45a	cenpv	LOC100485835	itgae	bcl7b	LOC100492857	mlxipl	LOC100485772	mtmr4	rnf43	mpo	gdpd1	ccl5	hsd11b1	hnf1b	pafah2	znf593	LOC100490835	serinc2	fabp3	csf3r	sh3d21	cited4	fhl3	slc30a9	gnat2	elf3	nuak2	tspan2	LOC100145165	sike1	olfml3	dpt	ccdc80	mid1ip1	slc16a1	pigr	rasl11b	zc3h12a	meaf6	dnlz	fip1l1	gjb3	gja4	runx3	ndufs5	gale	mfsd2a	pabpc4	ubqln4	aldh3a2	paics.1	asl	ncf1	LOC100485153	nfkbiz	trmt10c	cybb	chst10	pdcl3	rgn	plcxd1	slc10a2	ggact	pdlim3	epsti1	nr4a1	fkbp11	enpp6	coq10a	LOC100493542	rps26	ddit3	b4galnt1	tspan31	ctdsp2	arl11	hpgd	pfdn5	krt8	gpd1	foxo1	stoml3	kl	medag	LOC101731996	mmp1	sesn3	rab30	ndufb2	akr1d1	mrps35	fnip2	tigar	anxa6	synpo	csf1r	etf1	faxdc2	ccdc69	sparc	fabp6	tmem263	tmco6	atp10b	cxcl14	clk1	tgfbi	fnip1	sh3tc2	LOC100495377	neurl1b	LOC108648193	LOC108648195	hk2	LOC100135120	egr1	tcp11l2	nr1h4	hsp90b1	lta4h	rps16	lum	krr1	nell2	twf1	dnajb9	nampt	ucp1	elmod2	mgat4a	pfkfb3	ucn3	calu	pstpip1	tpm1	pkm	ctsh	sord	mapk6	sqrdl	nmrk2	LOC101731107	ell3	rpl37a	abhd2	pgpep1l	loxl2	gck	LOC100496891	npc1l1	ogdh	slc20a1	neurl3	cyp2u1	mthfd2	etnppl	calml4	mak16	bmp1	slc39a14	sorbs3	pdlim2	rhobtb2	tnfrsf10b	gpat4	ddhd2	fabp2	gimd1	keap1	kri1	ldlr	gadd45gip1	calr	LOC105945375	adh1b	LOC100486839	adh5	hpgds	ccser1	mmrn1	fam13a	jchain	rchy1	ehf	rpl36	lrrc14b	caprin1	spi1	ifitm5	tmem258	cebpa	slc7a9	mmp15	LOC100490462	LOC100495245	cyr61	rpf1	slc25a22	zfp36l2.1	pla2g16	LOC100124841	mrpl11	fibp	LOC105947118	lpl	naaladl1	LOC101731863	fut6	ppp1r3b	stx5	mta2	mettl12	ctsf	LOC101733767	rna46623	rna46626	rna46634
Lint1	12.00786624	44.58423062	66.07494733	10.46899054	19.26164535	36.69664922	4.979632783	10.09939326	9.232240226	6.717447172	8.543879134	1895.088228	8.244292836	12.85521722	7.049753056	4.246408991	36.41478237	9.29759735	8.689903198	51.89995576	28.24227877	12.20323643	9.351353457	11.12812971	321.5854351	63.45714467	6.030409232	25.83305721	8.452355108	16.14792201	89.70086743	236.25099	63.21241694	9.241052048	161.50414	18.94533364	68.79661982	6.527096975	14.23974689	78.24707643	4.758199703	10.39039273	492.0257538	18.87563994	3.945739405	29.44146362	28.11526605	647.0611462	55.40425543	11.68630025	35.46341068	17.17737616	24.82605093	796.2926893	21.49762525	71.46215251	71.8143947	361.2516901	133.6451736	24.06875202	22.20015912	18.84570249	79.1702983	54.18748768	55.19740903	11.06741151	77.46078053	12.56966775	42.61700699	69.67685355	4.895644108	5.001642479	63.59110274	9.527571688	32.8272929	65.27432497	102.0733311	26.20445943	41.22630964	12.04290137	73.59324225	13.67169235	233.9269948	430.1689822	15.88947624	5.559491106	15.84289504	15.26650349	42.42721595	6.261952365	10.85078336	35.45097878	27.36709936	15.57346386	16.54359676	46.05329205	8.528631191	10.02730837	13.65350411	22.52763635	7.632942351	6.527314586	80.9851326	37.3124118	19.35284302	19.02311105	1194.710174	7.200323991	68.58976525	310.8894632	15.24787491	32.63543986	250.9915876	12.7425752	17.81826518	38.64070531	48.35030975	6.677517143	12.20961278	711.704466	7.279182416	40.74753342	9.844932167	10.47012099	8.14850892	450.7117633	23.60177709	5.80574537	67.26957668	10.16162142	23.25782336	15.33322948	6.772389407	85.46614502	33.65306398	27.07916615	2.521206844	12.27430153	10.78938381	13.49486737	8.413673167	47.68035775	6.897742938	6.157101718	158.0775477	6.988134459	210.8137204	43.41816467	24.94754499	54.16641253	19.59577224	7.414150382	6.432767809	19.9243432	14.97046964	15.20590886	153.4165629	37.81194243	39.51468248	8.868589697	28.99559738	11.52338831	38.36379962	32.37083502	13.31908686	15.03556736	19.01583632	10.00804809	6.022126059	23.61261961	5.601557258	6.372029376	10.74639822	47.50099028	8.915444692	14.50992182	13.56224114	52.47717442	18.97270544	21.24576602	5.449908947	23.65451674	28.33670812	155.7411222	1863.294614	27.35944337	11.90005567	25.36971365	31.1653735	17.02338603	17.85752969	16.64402163	31.74281792	10.3632394	37.87462865	158.7475691	127.2941768	785.7693972	13.20520219	11.24369627	11.07983221	155.4487613	4.725737507	8.982763105	49.57794252	5.272503724	30.35534821	6.482835913	42.40530206	5.104148091	13.77012633	240.9310514	29.20980453	1279.532412	13.44841519	10.19680549	36.76552194	41.74626333	10.37571378	10.56312841	49.03260945	7.326633603	23.25298235	57.4178956	15.05018486	25.18898673	6.038834222	9.324251145	43.53741841	13.29069206	186.9248685	48.94472506	230.4225397	11.56801688	32.9638122	1163.616605	6.551792016	66.10744019	22.81515038	14.33874197	33.90964395	11.0422124	64.21825171	18.18656764	20.44892641	30.65165855	254.2358709	555.6567568	31.42689505	2055.931616	1416.298551	74.10094389	25.92481531	9.73771102	38.26714578	13.22400126	68.37720322	28.85261325	19.23787174	137.0337636	62.60875401	22.06919416	38.51871841	29.00715005	556.8475376	44.31640613	95.62948865	40.25889481	66.18884347	130.3816891	27.62391426	15.90092623	62.93571214	17.65770186	188.597852	4.846068786	43.58744693	1926.758888	7.898356422	85.68279968	100.9170085	1174.491259	28.35240349	114.9281128	9.141086337	139.3257207	46.25280213	5.312882159	5.835861628	218.4377389	289.7043046	281.0936026	150.850057	43.43822091	269.0695121	10.33201974	377.6251375	24.05156962	5.796882705	119.2136024	14.95269045	7.226256932	9.953674621	4.42109396	4.815879809	45.41366133	35.65764995	5.534327239	121.4482866	19.53098091	10.05515836	207.974192	1770.510807	25.83239008	10.08873617	291.5049802	37.89337152	19.0983411	113.5675227	17.84614926	37.55159901	109.5989673	18.77095094	84.27558163	8.349230457	18.18075772	9.525390683	22.86756294	4.90932653	9.516399406	15.30514665	30.33449431	8.468784317	13.2182025	28.07835247	3.650328277	75.07743274	7.774111507	90.37141509	1025.59374	7.686936314	16.59368411	26.65949993	41.54540716	313.1670149	22.74855144	30.95929381	3.777995124	287.1857486	6.379279191	31.46014746	93.52788971	34.07509055	10.74626648	15.2323791	105.4223572	6.139101856	23.23735593	25.50876282	40.52495302	8.843132738	10.50671917	89.88106757	17.95494643	20.7093418	65.55830312	32.23028474	35.17074181	45.31295323	28.78040511	38.15445259	34.2640982	14.72108968	127.4191707	55.79388918	209.180944	8.542265498	6.08812074	6.113744033	7.109688008	8.639357726	7.068958291	12.63769977	18.03403911	79.17199698	8.723001643	10.05995708	474.89416	9.415185221	11.17901426	11.56146977	32.36354704	41.56451855	378.702739	156.1503237	277.891351	1942.145909	2535.488313	118.4461598	55.37732978	12.43065529	1089.385741	36.67719827	10.6722734	73.79016621	54.81173043	32.44244839	529.5536875	15.85430615	75.21045814	8.722351158	66.56759087	12.97142652	17.41313088	14.37870692	7.039800871	10.55091953	38.59838484	31.05954755	35.28299335	107.311477	33.41719181	17.93997607	24.06586043	275.9941498	24.30151415	10.88306079	62.24806	13.5951574	132.1792342	9.830376017	8.208706279	41.28295954	566.6221739	29.3455353	7.654907413	1901.981456	9.180352314	36.77909655	169.664053	12.93083283	15.37631436	59.08677155	9.610806157	68.46685079	48.08841874	62.07944491	37.641326	9.577854607	27.73273722	4.878338534	11.66765395	16.43639661	174.0120199	15.07174153	28.486218	58.95093568	20.05523065	221.2450542	11.77818361	4.658122496	30.8702087	25.75464801	19.31034416	7.149518372	16.58412241	24.83216056	71.86760042	6.552420123	20.28778038	22.97711582	13.83027455	9.257549984	17.44048851	53.37702897	4.529386369	28.57579882	6.744414596	29.45840664	17.842681	12.42068451	11.2314075	23.04288603	7.447716791	32.53443856	44.09422915	53.97112911	8.830064167	717.4295228	242.6134169	7.033059971	364.994865	9.859291445	1839.328684	51.03404328	16.16304162	31.1934808	8.852808215	10.046363	54.44595261	2011.49482	7.798596864	10.45952512	19.12530448	14.78062681	33.19693762	11.16258502	49.11198825	136.2671372	9.966270266	44.40437492	11.10961562	21.11079019	3.709999018	9.841255493	105.3538577	7.812218399	60.83310949	5.88011409	94.98229996	82.17763643	6.88383227	7.036188286	5.12980731	2096.059525	730.700968	424.777089	9.153192893	45.11333264	12.18697474	13.12992352	9.392435734	7.352008794	21.63865567	377.0082636	16.44873212	19.5322563	17.24451888	6.293496433	1725.888901	18.79371765	37.44489023	8.43737884	15.02091749	159.7728142	307.0039341	1815.547714	5.812524609	46.97572192	9.303620725	9.713553766	22.52358296	6.616068376	15.3991586	10.76732589	129.9563507	5.50157974	79.78749154	35.83222056	6.474074223	341.573334	12.26066342	64.68890464	108.7483692	38.62238583	8.603184105	15.64394783	26.55571178	9.052033057	9.592040001	13.24559206	7.768676321	13.97997484	126.3016287	6.276790147	12.33012894	24.11933788	46.38126111	56.19103473	19.48949388	17.12265064	6.932927355	81.32906736	14.17586937	9.828796296	31.873814	7.502794034	14.53908239	5.937032963	16.32012245	7.430705104	10.35417956	11.1939462	12.9059615	6.441142391	369.7740816	6.946293724	6.491698632	32.57821054	9.473090167	13.88870497	51.99834933	53.61088106	45.2748166	1352.243198	13.22689965	13.58425777	10.65300464	7.350616669	10.45270254	13.43375159	16.64990787	9.989272513	17.502074	43.01360053	33.64788469	2662.246036	20.68986952	18.18829426	265.6020949	25.07789001	9.084347897	5.579449368	5.895290708	241.4069996	29.8538404	12.69468911	5.37384232	14.95417949	345.1404243	41.11909569	7.822983117	46.64539794	332.3724063	10.24953788	5.404932831	16.97272623	5.400850341	16.24021646	15.59108401	20.77553663	11.36939432	5.364934402	142.393443	15.77415657	16.7428015	23.17610124	14.01447484	8.00281933	15.68059384	8.780918592	256.7239444	18.70537112	28.35964406	5.476135641	32.62675313	17.67698364	10.89836749	38.12975336	11.07200658	7.846515367	11.03459708	78.22954271	10.77597371	13.83710503	6.642968322	23.25147242	115.8526596	6.627385633	4.223368152	19.73360085	10.71477381	98.17045086	6.363985276	31.53539378	5.473053759	15.33076831	28.61284831	5.63708663	2.871642145	12.24071928	15.35233538	22.21479804	10.58800571	11.14151566	319.8292269	16.38747642	1764.933446	1676.347344	13.75857253	14.79928544	22.032563	29.11059609	20.2088222	191.753085	54.18537027	816.4122301	82.94761701	19.1572866	6.306322094	4.231305573	8.45408751	4.734809045	57.91726362	7.708350035	7.1414042	20.75624122	141.9300473	36.08329516	8.040809109	7.259917569	4.098271896	15.36385863	12.09246475	31.87410284	1623.045925	14.99892953	90.07461781	1706.046059	9.670916574	8.694612292	10.11924618	57.86336651	31.27629206	62.72268828	8.271082466	11.42415291	7.697454498	4.534765923	152.7619096	425.6737735	20.5189537	3.226490374	25.6066113	6.04158526	9.129051934	30.22744828	271.1766772	1761.632235	38.34020167	5.642258999	15.80572898	46.08174517	11.84268626	24.18142726	50.11189759	8.570024037	12.99958733	81.64858119	31.47402012	26.52458198	10.63918357	96.28536968	75.27986241	25.11764503	17.62379895	13.8708932	96.65310293	2.898204097	84.29206102	7.875945733	816.9507324	11.4729032	3.379741825	7.363410825	22.00669691	25.64833754	9.15092287	33.16919528	42.12131143	37.59424549	93.15537822	79.57669707	527.3855764	101.2311355	13.63292494	8.416899679	15.87237183	9.426333425	10.68406375	11.78192555	35.05783447	16.11975748	19.19147997	198.9990273	8.232579755	19.28255408	4.869112749	50.97504085	8.906330976	139.4069602	115.293802	48.21347508	38.77583601	33.05482113	494.0241493	8.5267872	4.436253586	13.86999513	86.03070552	12.2255661	17.28699689	1061.887925	29.94884685	32.4303002	13.79324635	112.1542357	80.27217137	194.5381535	90.38766249	12.45086044	22.02932208	8.478378252	27.54297107	44.43598713	22.46604313	5.477099643	35.25410371	46.9830448	10.01818277	10.21084571	28.69639328	5.248613667	76.96951866	24.87177058	14.04958584	21.90833891	14.17620902	32.51606766	5.961694147	13.32773968	14.33162003	101.5883541	69.58754915	229.6586954
