unc13a	cpne2	LOC100495370	mt4	cbfb	dynlrb2	dbndd1	tat	cotl1	cyba	mvd	negr1	prdx1	LOC101734235	ipo13	pde4b	tctex1d1	cnn1	lurap1	gpx4	nrdc	rab3b	coa7	lrp8	dhcr24	arpc5	glul	kiaa1614	f3	palm	rgs5	dbt	vav3	desi1	rgs2	angptl4	hsd17b7	pfkfb4	LOC733778	acsbg2	gpx1	slc38a3	manf	mapkapk3	arhgdib	cntn4	rpn1	ip6k2	plxnb1	adck3	ifi30	mast3	lpgat1	chgb	hebp2	ugp2	slc1a4	pde7b	syne1	sccpdh	soga3	LOC108647603	LOC105945141	dstn	morn2	eif2ak2	pkr3	mpc1	c2cd4c	fmn2	LOC100496743	phactr2	chchd10	marcks	cpxm1	isyna1	LOC100490489	uba52	hmgn3	klhl32	LOC100496614	serpini1	kcnab1	rpl22l1	nppc	ece2	LOC100496158	serp1	plscr1	anxa3	awat1	scg2	hdlbp	kif1a	pid1	tf	rab6b	fam110c	odc1	pdia6	LOC105948523	tdrd7	chrna2	higd1a	naca	tbrg4	pip4k2b	cyp51a1	fam65b	nrsn1	scrn1	snx10	cycs	npy	gpnmb	znfx1.2	dap	dgkq	arl4a	tpmt	jarid2	serpinb1	serpinb6	cdh10	sec61g	elmo2	pdia4	phactr1	impa2	apcdd1	acss2.2	abhd3	osbpl1a	b4galt5	cebpd	cyp7b1	pmp2	ca2	calb1	tmem55a	frat1	spag1	azin1	klf10	znf706	ndrg1	sqle	fam49b	myc	clstn3	phyhipl	plin2	htra1	oat.1	acadsb	bnip3	LOC100495010	obfc1	pgam1	avpi1	entpd1	LOC100486481	pank1	LOC101735189	dnajc12	spock2	antxrl	pgd	srm	ttc39b	LOC100496187	ntm	opcml	mttp.2	c10orf54	nolc1	samd8	LOC100496074	dvl1	mxra8	atad3a	ncam1	zbtb16	LOC105945173	timm8b	LOC734001	MGC107851	tagln	slc37a4	hyou1	cbl	thy1	sc5d	acot7	fam213b	atf5.2	atf5	syt5	sult2b1	rpl28	LOC101730286	apoe	anxa1	prmt1	phlda2	LOC100497714	gal.2	LOC101731497	gys1	rfk	prune2	cdknx	psat1	LOC100488682	LOC101731355	rasef	ndufa4	ostf1	alas2	slc25a25	ass1	g6pd	l1cam	hspa5	strbp	arhgap4	aaed1	tktl2	dgkk	nhsl2	msn	ophn1	gdpd2	gadd45g	endog	tenm1	irs4	acsl4	nfil3	pak3	apln	cdc42se2	utp14a	sh3bgrl	LOC101732341	fhl1	slc1a5	lgals9b	pglyrp1	mgat1	gabbr1	LOC100217322	ppp1r10	atat1	jph4	LOC100487364	cfb	ppt2	blvrb	bckdha	slc7a7	gstz1	ahsa1	ndufb1	chga	unc79	glrx5	ccdc85c	ero1a	gng2	slc25a29	tnfaip2	ckb	akt1	btbd6	LOC101730890	rgs6	actn1	sptssa	dnaja4.1	txnip	selm	inpp5j	bckdk	phgdh	LOC100487101	rasd1	LOC108648912	rab26	mapk8ip3	tmem130	lfng	rps15a	hbd	hbg2	hbg1	hba1	hba3	hba4	actb	mettl21a	dnajb11	LOC100497306	fn1	mreg	arl4c	lss	phospho2	oxsr1	cxcr4	phactr3	rps21	krt19	acly	dhx58	mien1	pik3ip1	gnaz	hdac5	tmem100	LOC101730369	fasn	slc16a3	npb	LOC100489067	sox9	rac3	prex1	ncoa3	ppp1r16b	ahcy	LOC100489773	ypel1	narf	shisa6	LOC101730350	comt	fam107a	LOC100135405	darmin	dnajc19	hadhb	tyrobp	arhgap33	slc25a18	mogat2.1	aacs	slc4a4	LOC101732039	ubc	LOC108644444	col1a2	sgce	pdk4	asns	LOC100495637	fbxo32	pde12	LOC100496185	LOC100495491	LOC101733221	gsn	slc6a13	slc6a12	unc13b	naaa	LOC108644448	junb	prdx2	rnaseh2a	serpinh1	gdi1	aldh7a1	znf608	bmp7.1	commd10	elk1	LOC100489320	cdo1	LOC100493190	cox17	foxk2	rab40b	sorcs3	scap	tkt	hmgcr	hexb	enc1	kdm6b	LOC101733774	LOC101734006	clu	LOC108645628	aldoa	eif4a1	cfh	LOC101735145	arrdc3	lmo4.2	padi2	LOC100494087	cd38	LOC100489443	dut	LOC108645589	keap1	slc2a1	wdr1	prlr	c21orf33	ablim2	grpel1	ets2	rcan1	ifnar1	c21orf62	pros1	hspa13	blmh	abr	unc119	sarm1	cenpv	gyg2	asmtl	cdkl5	limk1	sat1	sh3kbp1	pitpna	tbc1d1	pgm2	phka2	sms	hip1	wscd1	arg2	tuba3c	cisd3	sh3bgrl3	hmgn2	rps6ka1	smim14	cyp4f22	mecr	cited4	gnl2	LOC100037835	pacsin1	gnai3	gstm1	rassf5	atg3	mid1ip1	sytl5	fam212b	pigr	kif21b	meaf6	tor2a	rims3	cap1	LOC548655	pabpc4	ubqln4	rasa4	reps2	asl	phkg1	mtmr7	mitd1	irs2	bivm	kctd12	slc25a30	acsl1	lcp1	nr4a1	fkbp11	rps26	naca.2	mars	b4galnt1	agap2	arl11	krt5.2	gpd1	hsph1	acat1	sln	endod1	spock3	msmo1	rab30	dgat2	LOC100485192	sparc	tmem263	cry1	ldhb	fbxl21	cxcl14	clk1	irf1	fgf1	LOC105946807	LOC101731765	ablim3	LOC108648195	LOC105946241	LOC100488648	hsp90b1	chst11	lta4h	ptprr	phlda1	csrp2	slc38a2	dnajb9	ifrd1	foxp2	cav2	smarca5	mapk11	pim3	cacna2d1	dhtkd1	celf2	itih5	pfkfb3	pkm	ptpn9	ctsh	sord	larp6	fam214a	myo5a	mapk6	tmod2	pde8a	stard5	idh2	LOC101733518	st8sia2	nr2f2	sfrp1	slc20a1	anxa5	rassf2	fam136a	fah	dmtn	gpat4	ank1	vdac3	fgfr1	cisd2	manba	cdkn2d	ldlr	nfix	calr	LOC105945424	kcnab3	hpgds	gprin3	mob1b	pkd2	LOC100271753	gstp1	c11orf96	tspan18	cd44	cry2	lrrc14b	caprin1	lsp1	fads1	pip5k1c	dagla	pts	gpi	chst8	got2	prkacb	slc25a22	taldo1	LOC100485199	LOC100124841	efemp2	LOC105947067	LOC101731863	rna46612	rna46614	rna46619	rna46623	rna46626	rna46628
Lliv1	0.030631152	2.796050459	288.8410899	84.84247191	8.996216007	21.23980637	0.087275566	177.4536172	25.84663453	37.38175071	3.869724888	0.157284666	16.737805	17.33052903	2.197122496	3.854738633	1.054100997	11.5801602	3.079295472	352.2384081	4.842055058	9.67741496	6.265696483	0.795187894	12.22893341	54.05589394	26.08193483	0.537805984	3.811711355	1.87320425	3.719707914	14.43269645	4.442748442	6.269458415	14.21475413	15.21574826	3.036166391	13.71374595	63.50143323	94.9947407	347.1343685	17.87929769	12.19833833	8.298110312	113.0819043	0.558421842	37.55789827	48.02556217	6.155742259	52.43503692	53.22521177	1.666129665	2.632608836	0.165691089	43.78078247	77.72565962	10.62166436	5.12420388	2.821394352	167.1228107	0.215748258	0.77963575	14.22136872	34.72198604	7.656536328	17.41820358	14.69930665	50.97244938	0.619187548	0.04367416	3.478464193	2.380505365	10.30457446	53.77726538	3.398878872	8.529453568	2.914605581	609.8786821	45.94388506	0.230258668	9.45147731	9.4437338	2.477472061	68.40665819	2.130819415	0.263463115	37.92671155	69.16460272	6.690867795	8.100775627	0.941592804	0	116.9617311	0.631029636	4.685689606	11988.11686	4.416288269	2.981886544	12.69251747	42.69532657	0.237452513	8.393925015	0.149235252	18.27012814	0.129639201	5.278742808	1.060900745	9.031920584	3.596342832	0.235573392	0.855449386	5.462837661	8.591245038	4.773993861	14.65186643	13.63449072	75.44964744	0.660833163	28.80584609	22.71954643	6.092209635	9.712411456	19.49853464	0.744197761	106.2624197	4.842839161	46.12678523	2.337897212	2.333160548	4.002408126	11.54003798	1.123592698	5.461083702	3.183059217	80.10710209	48.52603006	2.972132529	189.318307	1.630624434	0.277106077	0.991324927	3.291205089	120.8484569	16.16816043	13.36714686	2.932116841	0.280097243	7.80506851	34.12396348	0.4165614	10.45118284	61.22319976	7.79583018	17.52928345	64.52713214	23.63215596	9.865009884	1.879122063	19.6608895	5.395106791	6.520342304	12.98748695	8.648753933	0.315611581	14.73664436	0.939774775	1.510114138	90.07678751	1.497630382	9.580912201	0.534607371	2.609889929	0.049525639	124.0851846	20.71771679	5.895860378	2.489224369	0.510376807	7.331323366	2.240660467	7.621611552	30.04135262	5.073512333	12.21590257	28.29789017	18.57603661	10.31742263	47.05237268	239.0467824	3.536453763	7.165752855	0.087905239	29.37343252	1.103101646	14.52910596	59.45426496	51.03178477	0.511316388	97.63526206	780.8867106	5.191626896	70.98252282	38.32220877	17.36954359	19.02823515	0.922674744	0	5.430828538	4.228153706	22.26494652	3.000304401	14.72626575	25.54603543	0	3.314472401	0.021269699	102.4820657	22.58515742	517.1312678	20.6209637	458.4647099	40.84098701	0.558100992	44.58964977	2.687380803	4.224736704	4.983154869	81.85410665	3.561905411	4.055008515	42.13851672	4.07781197	0.078320992	62.23070073	3.667406566	0.26300965	8.813440878	8.407809813	9.696741301	1.499188664	54.22414764	1.87635606	4.762056485	29.21133489	6.622523895	13.35853493	16.46181714	180.2840461	48.43690841	47.57728843	0.282571905	51.66871635	7.288598021	2.613767746	1.627454697	6.634734274	646.2440926	4.594899026	162.0383613	24.86290445	16.27999073	89.17168465	4.795839355	25.23184789	0.046216939	0.63625755	72.80336709	1.065939441	2.248338784	4.15180389	0.791084688	7.015923757	26.01985232	0.953320837	1.413948966	1.413025427	1.286944789	27.76582089	32.51762311	11.33233556	62.91090034	3.954244819	0.580694213	12.54052397	7.400803631	26.8343508	3.508360873	0	0	0	0.291064013	9.144702087	376.1181275	295.9864193	3833.049958	52532.30708	53759.2477	1862.729057	787.4009216	480.9175402	6.342442179	27.64050759	0.034175814	467.8718585	0.169749619	15.35133107	12.44899477	4.841823237	0.209733877	11.62868145	0.183443706	464.0921252	494.4754054	10.04055037	8.269103341	2.845268612	16.66318665	2.37526332	1.145096272	0.259087717	21.8959519	201.4819339	2.168341506	0.074845032	1.166199719	4.099574353	1.134998318	1.584184453	5.626323876	0.905004312	419.9191761	3.549848783	2.342376866	18.66659039	1.004149926	29.77126835	59.37914766	7.537459586	20.44991471	442.2599681	56.59313382	31.38600018	11.14434285	0.726748341	17.88364466	0.340583819	28.32480549	1.304817327	5.067063295	232.7027085	6.816243982	15.50818957	0.888422133	18.4602389	17.05967225	2.435284331	4.154772526	7.93810945	12.23206106	9.252154801	2.953746212	10.78027648	0	15.98894243	0	19.38898859	0	7.166764853	356.268757	11.30984755	3.195347264	1.816494389	110.3617717	0.685700881	5.373322471	2.654671779	1.369618774	196.5950035	156.4333313	281.1193261	3.293619096	5.712698477	4.099830828	0.387334958	14.30910799	74.00338459	44.48724717	66.56099207	4.772239497	7.646144953	0.063397292	114.3833986	15.11293915	10.02272602	46.09275091	78.98418903	523.1155973	1.926158911	11.38781098	5.753221152	1.409032992	0.967988117	0.875694022	0.405926051	1.084914808	0	11.46592125	2.609909786	29.78835944	2.91382464	11.83381409	0.375451123	5.62102505	5.750289041	14.57387282	16.44149074	22.33921295	21.76537706	4.031382846	5.363435995	1.422189091	1.705124282	2.635100743	2.984771717	12.26663564	20.31820506	4.889617224	0.988180292	158.6472419	3.121212984	3.648168285	3.17599372	14.15347415	0.934349459	11.93956462	1.521968353	0.888422133	0.511846424	82.66973984	9.286532769	72.18509822	107.5654961	6.465859421	11.8218693	19.34730199	14.0056545	19.52087973	52.01742445	0	0.203953295	22.91201492	164.9982403	1.417081362	29.89480739	29.33089218	0.811791112	0.238267059	0.017243129	0.800835821	8.59039285	5.964008676	0	46.10178892	10.07960828	2.905581771	11.83487068	1.035340624	0.334617387	150.7306716	1.798756023	1.479685795	5.688278958	3.282649507	1.446613595	17.32280556	7.644885407	163.0916377	56.20164215	2.156573081	28.71499494	1670.269552	330.1000146	5.333618313	1.582696218	0.27999134	11.72404927	0.03054543	127.6705417	0.828427867	10.45785356	0	14.45628524	0.923426438	11.13195817	17.98850553	307.9362644	0.429438708	104.0263476	9.086907879	10.01167928	45.45672845	1.641696205	0.612474499	15.96721251	26.54701946	5.73731949	3.046018742	1.250291432	6.272555806	37.23780465	22.40560644	10.23456794	158.5488539	0.641703459	39.90859551	2.720867832	0.2921026	7.187160114	44.17502783	5.953582088	11.5875882	0.401895752	4.01512411	4.53686567	5.879220407	2.035162997	0.274173567	15.82736264	2.464403059	6.074379405	11.41741937	27.9852972	5.928817983	18.19418196	62.89920816	0.860912359	13.7750138	0.799401163	7.521778452	0.429809553	0.897993772	0.977957099	574.3058861	0	4.110909547	10.12328074	0.084284946	17.16936254	67.05745909	11.29908304	3.857474873	44.35690331	27.04746871	25.48718732	28.75801043	43.95812917	4.216674216	65.19782058	3.431152851	3.271097882	105.1513453	8.328132169	368.5790513	4.420116581	0.804330095	1499.492104	0.012257047	13.16272159	4.452130465	0.246863662	0.165795957	9.363544079	4.754844377	4.778366974	7.67507478	12.90896885	9.935030426	22.8467654	4.926394012	0.371523173	7.282545264	4.564412934	111.4673955	5.622407468	149.91752	7.242547274	9.977777091	102.0231342	35.50886459	187.1735286	1.500376415	17.70172965	17.47077364	264.8744251	1001.927783	45.55784554	265.6998635	125.6688543	30.37189703
Lliv2	0.125160695	2.571201232	151.2227528	27.61166166	10.81410881	5.424193883	1.299090627	238.4945925	40.82437141	98.3799871	11.48025424	0.103286962	22.84699522	4.741979749	1.286932759	3.975707851	0.212989395	12.47614019	0.902068351	357.8509755	3.770923886	3.408835222	14.2038524	0.953204682	23.9237108	64.53292325	58.73334506	0.363261359	2.312580239	0.843959551	1.065900111	21.06173191	6.249212605	3.549395613	3.214131753	1.867873897	5.471397111	25.64534126	5.321368748	86.85054299	75.54270779	54.90872612	18.31824537	12.25759037	164.653617	0.278192999	23.71395481	19.30820396	0.720895097	7.215310587	48.14150405	1.176269149	3.389138114	0.108807359	17.96184289	80.76006271	2.244210423	6.38138047	2.33599648	186.418659	0.394984726	9.361873991	12.70104403	93.98371011	2.01769106	6.460073618	4.091414184	53.48538875	0.063250921	0.057360598	0.967788661	2.233213483	10.21558194	16.32163368	1.124901112	20.7074307	0.26040635	338.4354402	32.14044638	0.067203608	0.587462806	5.096270281	1.268797876	31.12078407	1.311828428	0.505308045	40.07526748	57.96180521	8.37339439	13.92944999	6.794552944	0	96.72472906	1.336092607	5.454197842	9427.218	2.809236684	0.687076938	21.49941775	30.27288258	0.582146987	1.984388505	0.174224013	48.3853927	0.028377505	3.466487347	0.863884249	49.15383048	5.518448135	0.085943463	5.187642197	8.745566023	26.46022181	0.278668866	11.88134866	1.444277627	68.48656628	0.380860501	12.59019413	33.10043623	2.92962	16.55683117	31.74225795	0.130321541	38.38561763	5.057253843	32.40339542	3.433720301	2.571208789	0.438055601	88.55196967	0.61838849	4.037191291	3.65887797	22.45605028	33.97273771	4.845758721	111.0940545	0.69458049	0.057768969	0.298370984	5.470396557	96.62967048	3.10437141	7.493967047	1.936243011	24.01101409	9.111991569	7.60378416	0.065131166	2.35425562	65.06320374	2.96694155	54.36389608	89.67128727	4.719214243	3.573001968	1.190238253	34.2447496	3.716110735	10.61693745	2.615476447	11.45070173	0.172715296	1.784670968	0.871254874	2.458524916	215.7548921	1.941539148	19.98224161	0.4680937	0.306260976	0.115636961	2158.641661	32.78201489	6.210669799	3.111230646	0.493917573	3.302001752	0.5827386	18.61950298	3.150570874	1.487681647	26.58478749	37.51973265	20.82319262	3.827869038	11.25722271	148.3367249	5.578186284	6.330574333	0	155.9793421	0.635433047	83.35400307	30.61068533	21.52735156	0.071632078	6.124254438	515.2913745	5.959171565	3.029478968	56.98106664	16.7937461	8.300973743	1.579852874	0	6.946244106	2.731330095	24.95592573	0.116468811	11.12734631	8.145463644	0	4.553293644	0	70.97945139	23.34664568	195.5083474	9.576618008	991.2856967	118.6562584	0.087521971	62.41186614	0.235302783	4.474563448	1.240509413	139.1622236	4.757553382	4.054328208	41.40957478	1.295279904	0.057147178	16.42929993	2.089778316	0.027092595	3.656440921	15.70004665	16.34321366	1.82631752	17.93396026	1.72304931	4.734617466	36.68314853	11.3823908	2.710169367	19.4967989	49.96782547	56.78098587	74.58350162	0.223852083	41.72818304	3.462706742	0.34964316	1.178343399	8.463502022	562.629036	3.755005711	43.28095428	29.10837464	12.011735	108.2686734	5.116624208	37.35884185	0	0.300279222	55.79568738	0.555797064	2.174626918	4.882384076	1.398903897	44.23373668	6.834770484	0.687410328	1.052326516	0.00841648	1.662071832	26.43336042	39.28805857	12.00755719	24.97451141	5.524077275	0.621434739	8.189461114	6.648776459	13.93881714	29.65202927	0.078765767	0.010152528	0.009668096	0.637127535	6.338839771	295.6879143	74.01922839	1238.071623	19693.06699	18010.55365	836.5343349	289.7656031	494.1089628	2.905818152	34.46548557	0	199.6553378	4.102189731	7.761924231	34.4469724	4.676477261	0.301693697	8.150718744	0.053540129	301.4005484	340.0722465	63.66881372	1.244749888	3.546895558	8.837897632	0.968824254	0.28751834	0.418805684	49.05882023	325.9612142	2.066792592	0	0.223366916	0.658836318	1.590058321	0.950411241	2.600920402	0.900462911	628.8968321	2.808730789	0.926234525	15.65974005	0.522035499	155.271538	105.5833119	1.644510318	23.48753342	386.8569517	27.59148051	26.97547755	24.45192163	0.728699651	4.190338791	3.23770605	104.3033286	0.29533426	4.49244671	132.7132322	2.86707391	6.543963275	1.861375503	6.805680493	37.80587233	3.688296085	1.421689542	2.379784668	10.934557	2.752199496	1.505430932	4.40669804	0	18.21384771	0.017802384	12.77766798	0	6.659785937	163.6124818	5.375763581	1.305637747	1.046377339	147.2281197	0.269739882	0.969473028	2.245595505	0.725841496	74.52171779	228.5457299	232.9763021	1.073056902	2.128488426	1.06275392	0	5.198683426	71.6532569	371.7433769	35.35923784	0.868108774	2.37171559	0	93.90252968	6.698007424	12.66498736	39.66794044	50.25198634	478.8258478	3.23248529	3.68926479	3.834460736	2.52109399	0.379938439	6.517321781	0.355422385	0.690861183	0.215165021	6.159127625	3.00460882	23.49368709	1.233824658	2.668870991	0.093925435	7.148154298	5.960071092	8.823854362	5.133612068	4.447211418	19.59112933	4.070092359	5.700141295	1.546030203	1.345524882	1.663367895	1.947253058	4.624720366	22.53437587	1.038526125	2.045100731	102.0326643	2.389228258	6.233029447	2.952395429	16.64084098	0.163620301	4.953991653	1.802944632	1.389086197	0.68404067	49.96900243	5.801907321	87.05624981	142.9080363	10.64280607	7.996041849	25.44572394	8.061871192	22.71604713	33.69128675	0.603594507	1.160758668	29.15806044	173.8381553	1.506653987	37.531678	26.10867305	0.465245259	0.268229368	0	0.525899317	5.144090392	9.339330074	0	45.97045001	18.87913317	1.301350251	10.11667508	1.007253067	0.767343382	109.8429315	1.76781463	0.941399431	4.287618082	1.002640335	0.395822445	29.31502537	3.33906839	78.24390971	86.10581056	0.250483608	14.30031975	1059.853198	264.959698	4.948839082	2.921381645	0.310197334	4.02475675	0	105.9929659	1.565246742	27.22601058	0	5.346028644	2.63044194	104.6101873	15.11761841	311.323488	0.219338988	54.06287074	8.057706613	6.578401716	52.71343314	0.781219049	1.569094831	10.39157793	20.10944052	0.122524526	0.509876345	0.377494919	1.733459832	7.01909506	8.941533838	2.227356425	51.52797139	1.357841209	70.74706095	5.495912965	0.281336423	1.057217772	27.62213336	9.122507894	6.611939831	0.008582769	1.638327948	4.400659413	9.556913032	1.932015785	0.140036172	20.47909935	2.289064589	0.902267566	9.871792776	47.07811561	2.357075688	8.282188449	36.65928033	1.01675504	10.17208179	0.892234939	7.925703577	2.357041763	0.79750146	2.480269912	242.8447157	0.044347624	9.196274805	2.172495926	0.110697834	36.38913748	82.90285544	16.32664338	6.140988294	121.2992808	9.170605476	24.92944265	7.433626422	36.03854726	1.066338227	44.83153861	2.03178466	0.561013432	50.01119944	2.922818384	144.6552826	1.066915501	0.222397459	1135.7247	0	20.3249992	1.812879336	0.154392779	0	1.673672587	3.433621449	5.607416729	2.500064449	7.019241598	5.371567044	33.27926473	10.39454447	0.75410402	1.61364	1.390096441	202.0963752	0.116518117	115.1965717	5.11271308	18.56009394	247.9199768	33.05911753	229.1791327	0.781122304	50.60262926	3.027557205	135.8439685	1632.14539	47.3690472	551.2973546	47.26797527	39.88972396
Lliv3	0.037354703	2.891463192	434.8699913	114.3440521	8.902225854	20.1347213	0.209539163	492.9987368	25.28809011	53.43864942	2.560822651	0.233766876	12.50108908	12.87888934	2.439170496	6.311023878	1.532683663	12.01361402	4.575343893	285.2704087	2.948735016	9.76685108	10.36247859	0.735957306	6.954159609	51.2279096	31.75308158	0.393512778	3.870602915	2.145758502	2.041283433	12.28486737	4.458507894	5.204539871	15.10850726	11.3073258	2.01813566	14.32777012	30.91020685	65.16709538	228.4713715	17.70243587	12.09184566	9.06391269	129.193528	0.537164694	19.09171705	59.42449479	4.673064138	29.20289233	53.12387014	1.311089718	1.704567581	0.037886317	19.52274979	56.12213082	20.34355714	4.623392489	2.908752067	113.3675693	0.340840689	0.9168102	18.3401858	49.68336628	5.779060889	16.59202849	13.61617099	37.29655441	0.169897383	0.159781971	3.240958569	2.200598389	11.37210259	49.42468727	3.495429005	3.339173213	1.76811413	612.0341809	40.2773602	0.105300205	9.471663505	12.44501944	1.496387811	50.85907346	2.466578331	0.458990547	35.66226981	84.80525343	6.552338738	7.275273786	0.356360534	0	98.48746833	0.750302391	6.655362932	10816.52886	4.039249088	0.861255456	12.27747317	22.41004857	0.130308049	6.448928963	0.13649434	18.53433587	0.059285648	4.023393208	1.27112796	4.261767492	3.577120522	0.143640927	0.31876194	5.262532782	10.33917141	0.783715635	7.994895726	10.7517054	73.57765667	0.390191798	26.62868582	16.69202874	6.147578375	7.287864131	22.85405297	0.972374454	54.94799644	5.282750767	30.44470112	2.448698381	1.692457158	3.729342025	7.844637408	0.704685487	6.430489651	3.672725207	60.62225833	33.49599064	5.061825329	205.2889761	1.451102012	0.120689636	1.586709043	2.755116171	114.7609492	16.01022256	18.03104935	2.307236874	0.109793156	7.993871678	21.44563516	0.217712917	9.173993674	38.75770178	5.773082827	4.841883418	40.81229486	26.40200558	6.812386014	2.23064362	15.24800122	9.355814456	7.689995772	7.335087654	9.863074292	0.144333172	29.64153239	0.834261167	2.158107238	71.54710668	1.454717691	19.51252022	1.2224136	3.445257722	0.030198269	265.3900725	22.82915059	7.516319854	3.223887542	0.614215201	4.208580384	2.617505543	5.766068747	43.76700049	5.182461325	10.10667343	28.83990604	14.71755055	8.663523176	48.91487603	217.2603892	2.461572591	6.544167679	13.86906168	25.85822203	1.1151273	5.553481652	63.18036318	53.88305913	0.598608534	87.41553873	1034.674486	3.79162759	25.74059487	84.78371836	19.76772161	14.57483484	0.91891517	0	4.528893312	3.471865082	45.63677439	1.135512159	19.36170989	7.698311576	0.082277838	3.97231086	0.038907611	109.5976388	21.34782505	437.2817205	27.24091997	343.0634081	33.95217902	0.457122359	55.73331459	2.628112067	4.170548153	3.462973253	53.57551618	3.912864296	4.297022625	33.38935432	3.141394053	0.119390605	62.06152641	1.863501621	0.325457153	11.19465574	10.43642283	17.12520466	1.51598058	100.9643206	1.799878026	5.780192883	26.36000286	4.879353161	10.13204506	24.16660475	116.6122859	26.49315122	40.20780953	0.20921934	45.94985263	6.271294173	3.552724226	2.862521691	4.394283298	697.7709568	4.423801063	145.9075833	20.27866944	24.46390271	73.7031706	5.787094045	33.06073145	0.042271183	0.280650597	62.9739155	0.613442377	1.793361269	4.518008987	1.234284504	6.621302733	18.30131698	0.837737991	1.207017962	2.707862329	1.500767176	30.69605446	28.57836843	16.93675119	92.41446814	3.413469726	0.432762516	7.805891098	1.269180453	17.06644934	4.501283412	0.082277838	0	0.010099185	0.199660888	4.70473656	538.4434627	215.4184384	2940.478087	46608.6455	46702.29685	1796.782068	707.398526	396.6777518	5.193881207	30.89864336	0	376.4400951	0.26393741	8.525505267	6.220627298	2.876212487	0.274039878	18.00756237	0.05592742	563.0038383	600.24368	5.926274102	4.594223037	2.249493068	31.8268218	2.509816974	1.224456718	0.34633812	22.26521417	112.6393894	1.204994462	0	1.43329185	3.986889363	0.830478563	1.404214995	5.261100853	0.714866245	490.326009	3.333074791	2.537309125	24.55128274	1.03322357	94.83047589	49.58086165	6.396682788	20.86216484	413.5678501	22.84172843	24.2637687	10.43273108	0.525329345	10.40245041	5.473615725	40.81494355	0.99045656	7.053713122	257.4312492	5.623102559	8.312761241	1.65416724	16.52496364	2.772470888	2.588568296	4.36788525	7.654982661	10.85471055	19.22444359	2.600766195	6.27965696	0.036691128	12.66906531	0.018596171	17.68649598	0	5.55032154	296.196195	7.733575512	2.421537721	1.31164087	78.6951698	0.672605723	1.846689466	2.304570881	0.988964222	203.7874707	271.9262094	215.0791454	2.101693557	6.00316701	3.823818489	0.177133181	10.35050732	69.19679046	43.58210013	57.20998515	2.418177892	7.975982069	0.028992385	190.7931156	8.105890751	13.22970405	33.85145353	51.87552889	552.1757158	1.223412304	15.96187681	4.68609689	1.120641092	0.793758882	0.572094235	0.618783744	1.172707023	0	11.25907263	3.580634375	23.86525628	3.145641999	8.650605207	0.40226518	4.651500251	10.15910559	10.3800973	15.64488081	14.10096457	18.26183241	3.912952076	2.82491118	1.275634502	1.867609077	2.727743884	3.372288456	9.635463743	18.71820825	4.582864957	1.013368018	145.8170744	3.042777231	2.511903097	2.952000847	15.23974685	0.730277178	10.22752712	1.60697673	1.625146762	0.468147701	72.65581923	11.36916873	72.64971806	75.85044718	6.739793901	14.07351818	24.28508205	15.27109267	25.74473565	84.70482486	0.525423389	1.69752172	24.74550665	109.5220126	1.694185896	32.50252288	25.0107123	0.809983318	0.093396465	0	1.069784001	13.38849301	6.119204097	0	38.34359944	9.937433687	3.906674909	10.56776557	1.247567405	0.378918474	96.97439552	2.048090947	1.392303656	4.795480542	3.600878296	1.171503139	18.60603921	16.08696297	155.4694892	69.02313831	5.675843791	36.71026595	1692.099522	546.0581988	3.106555145	1.877933891	0.313576126	2.550872543	0	89.798596	1.475523207	9.097394611	0.495026995	11.60038478	0.529275902	4.140694551	16.4527427	248.3248839	0.42550681	88.90201301	8.178773449	11.49042509	27.12100682	1.403610602	0.497941944	17.91716702	25.26909846	5.88743644	2.622085533	1.498442477	6.830661327	21.05013113	21.42211079	8.549165392	52.47604799	0.733647792	51.78039873	4.336526073	0.614478201	4.259666003	64.44609773	7.827614358	9.424492922	0.242067534	3.208835699	2.591529424	10.33373682	3.017446197	0.31345761	17.61225031	2.759656858	4.886111171	14.79485873	22.53647398	6.155437211	22.42322721	60.71152502	1.062090936	14.14728441	0.755256478	7.763498865	0.537946434	0.950393649	0.771089938	296.6888764	0	8.845643839	5.602089431	0.077089146	21.55283662	62.00736028	11.29445626	3.768699492	35.49382278	30.55443202	11.50832266	29.36359138	32.76486367	2.742792042	59.44489572	2.938679332	2.143630028	115.0409048	7.129247156	171.6119011	4.610920908	0.96797457	1427.36444	0.044842423	12.63201063	3.338627787	0.096766182	0	5.523613398	7.621785394	4.823778038	7.95997192	21.79729812	10.08435554	24.09137243	1.033441449	0.339804502	5.899565998	5.173032097	183.4665885	2.814625167	130.4885458	6.358658328	9.835809611	115.9031455	41.17311261	83.98021248	1.668991943	8.127222042	11.34238709	159.5593268	648.1468679	29.51508779	253.2840979	63.13601052	36.45981432
