mt4	maf	cdh8	atp5i	nqo1	alg13	tubb3	slc7a5	ca5b	rps15	LOC101734235	ipo13	pde4b	lrrc40	cnn1	uqcrh	cmpk1	scp2	lrp8	med16	cacna1e	soat1	lmo4.1	pmm2	rrp7a	c7orf55	rps28p9	shisa8	imp3	angptl4	cbx6	rangap1	c4h22orf23	gcat	LOC101734421	LOC733778	LOC100487499	atp2b2	acsbg2	manf	rpl29	impdh2	lbh	ehd3	cdc42bpa	LOC105947467	adck3	ifi30	degs1	lyplal1	slc30a1	tbcc	chac2	sec23b	cfap36	efemp1	xpo1	sgk1	kif26b	ctgf	uqcc2	slc8a1	morn2	tpgs1	cited2	cpxm1	amd1	isyna1	LOC100490489	kxd1	uba52	sh3bgrl2	c19orf60	klhl32	hcrtr2	khdrbs2	pigz	eif4a2	fgf12	LOC100496614	gtpbp4	nppc	pcyt1a	rpl35a	rnpepl1	dctn6	ece2	polr2h	elovl5	irs1	serpine2	LOC100489354	slc16a14	gk5	tf	odc1	pdia6	mycn	cyp39a1	LOC105948523	ephx2	c1orf35	higd1a	zbtb47	ugcg	naca	hsdl2	insig1	ptprn2	mtpap	otud1	cacnb2	slc25a40	bet1	kcng2	scgn	cycs	znfx1.2	mfsd7	dgkb	rnf144b	cap2	tpmt	jarid2	rnf152	cdh6	fam134b	tmeff1	vopp1	upp1	ttc30a	eomes	slc4a7	lrrc3b	ube2e1	rbm22	eef1e1	gcnt2	mak	smim13	rnmt	penk	pmp2	ralyl	c6h8orf59	calb1	frat1	spag1	cox6c	hrsp12	rpl30	laptm4b	LOC101732809	enpp2	sqle	fam49b	tatdn1	them6	eef1d	gfra1	lpar1	fas	atad1	phyhipl	jmjd1c	plin2	htra1	oat.1	abca1	sfr1	obfc1	usmg5	slit1	sfrp5	cutc	lgi1	LOC100486481	pank1	LOC101735189	dnajc12	scd	ddit4	cxcl12	srm	LOC100496187	st3gal4	ntm	LOC100497588	LOC100495918	ppif	kcnma1	hepacam	LOC100496074	cptp	mxra8	zbtb16	LOC105945173	c11orf1	sik2	LOC105945213	samd11	scn2b	hyou1	thy1	sc5d	rpl27a	ptar1	fam213b	mamdc2	atf5	ndufa3	sult2b1	rpl28	anxa1	prmt1	polr2l.2	fuz	gal.2	LOC101731497	rfk	hspbp1	pitpnc1	cdknx	cpt1a	rps9	psat1	LOC100488682	LOC101731355	cox6b1	gramd1a	alas2	pnck	gnl3l	fbp1	itih6	srpk2	hspa5	rpl35	aaed1	anapc13.1	tmsb15b	rpl36a	dkc1	cradd.1	gpr83	cox7b	diras2	endog	LOC100486534	tenm1	irs4	acsl4	rpl39	sh3bgrl	tmlhe	lpar4	LOC101732341	slc7a8	twsg2	slc1a5	opa3	gabbr1	thtpa	LOC100217322	atat1	jph4	LOC100487364	cfb	prrt1	LOC100494762	gltscr2	meis3	slc7a7	gstz1	ahsa1	cyp46a1	ndufb1	chga	abhd4	gnpnat1	gpr137c	hsp90aa1.1	cdc42bpb	tnfaip2	adssl1	tyro3	ttc9	LOC100489116	brms1l	ryr3	akap6	sdr39u1	c8h15orf52	chp1	mta1	crip1	dnaja4.1	znf397	txnip	isg20l2	ubqln4	sema6c	uqcr10	MGC147490	pisd	ppl	epb41l4a	rai1	nt5m	LOC108648912	gng13	caskin1	trap1	c5orf30	palb2	nme3	LOC100490582	crym	aldob	eif2ak1	snx8	gde1	rps15a	LOC108644440	hbd	hbg2	hbg1	hba1	hba3	hba4	hspe1	actb	atp5j2	idh1	slc39a10	nrp2	trak2	abi2	c3orf70	erbb4	atic	fn1	lss	frzb	cit	gpd2	cxcr4	vil1	LOC100496109	gatc	dynll1	rps21	nt5c3b	mien1	pik3ip1	rpl23	mrpl10	gnaz	c1ql1	psme3	ezh1	tnnc2	hlf	fasn	npb	LOC100489067	rpl38	cdc42ep4	dpm1	ncoa3	LOC100489249	romo1	mrpl27	ypel1	mrps7	hn1	c22orf39	ubald2	LOC100497165	shisa6	darmin	aqp1	dnajc19	LOC101730957	tyrobp	ulk1	nr1d1	crebl2	cacna1c	LOC101732039	ubc	fam101a	znf395	rps13	pi4k2b	col1a2	sgce	pdk4	LOC100495637	LOC100487110	fbxo32	eif3a	sidt1	rps11	pde12	bcl7a	LOC100495491	pcp4l1	slc6a13	unc13b	nos1	naaa	LOC108644448	rnaseh2a	serpinh1	a2m	znf268	LOC100145486	yars2	tspo	znf608	srf	srfbp1	glul	cdo1	LOC100493190	LOC100485142	cenph	LOC100489231	cox17	foxk2	rab40b	sorcs3	hdhd3	tubb4b	nup50	efr3b	nifk	kcnt2	ubac1	smox	hexb	kdm6b	dap3	LOC101733774	rpl7l1	LOC101732705	ppfibp1	LOC100485959	galt	LOC101734006	scara3	acot12	hsp90ab1	LOC108645628	nyap1	LOC100494786	eif4a1	cox7c	cfh	LOC101735145	bhlhe41	nop56	arrdc3	lmo4.2	atxn2l	svbp	gripap1	gripap1	lix1	rgmb	nln	cd38	LOC100489443	arap1	atp6v1a	tmem86a	hint2	LOC101733291	LOC108645589	ddx18	keap1	spcs1	hmgcs1	rpl37	baat	lipg	hdhd2	eef2.2	c21orf33	lsamp	rcan1	ifnar1	synj1	robo2	hspa13	blmh	pacrgl	ankrd13b	dhrs13	LOC100485835	bcl7b	mtmr4	gdpd1	arg2	znf593	LOC100490156	serinc2	fabp3	uchl1	cited4	LOC100037835	slc30a9	rab7b	gabra2	sike1	mid1ip1	tbl1x	slc16a1	pigr	rasl11b	meaf6	dnlz	fip1l1	rims3	ndufs5	mfsd2a	pabpc4	ypel2	aldh3a2	paics.1	ppm1e	psph	wbscr17	auts2	gatsl2	gtf2ird1	zdhhc2	chst10	pdcl3	pcid2	fgf14	nalcn	pcdh17	fkbp11	prph	coq10a	LOC100493542	rps26	naca.2	mars	ddit3	tspan31	ctdsp2	arl11	pde1b	LOC100145274	gpm6a	npff	hpgd	pfdn5	krt5.2	faim2	foxo1	hsph1	LOC101731996	sln	endod1	spock3	hephl1	vstm5	msmo1	rab30	ndufb2	LOC100485192	mrps35	tmtc1	fnip2	anxa6	ndufa2	ublcp1	csf1r	sparc	anks1b	tmem263	tmco6	fbxl21	cxcl14	kcnip1	fnip1	irf1	LOC101731765	neurl1b	LOC108648193	LOC108648195	tcp11l2	hsp90b1	rps16	krr1	slc38a4	dnajb9	cav2	cttnbp2	smarca5	pim3	nampt	tbc1d9	elmod2	ucma	celf2	pfkfb3	ucn3	ctsh	sord	mapk6	nmrk2	LOC101731107	pde8a	rpl37a	abhd2	LOC101733518	nefl	sfrp1	elmod3	ogdh	npy4r	slc23a2	tacr1	mthfd2	col25a1.2	mak16	slc39a14	gpat4	ank1	ddhd2	manba	keap1	kri1	smarca4	gadd45gip1	calr	slc25a23	per1	adh5	hpgds	ccser1	gprin3	fam13a	lzts3	LOC100271753	rchy1	LOC100498069	gstp1	pacsin3	cers4	fjx1	rpl36	cry2	lrrc14b	shank2	caprin1	atcay	fads1	rab3il1	tmem258	LOC100490391	plekhg4	mmp15	cyr61	rpf1	slc25a22	pddc1	LOC100124841	npas4	fibp	snx15	LOC101731863	rcor2	stx5	mta2	ctsf	nrxn2	rna46623	rna46628	rna46634
Lint1	66.07494733	19.26164535	1.941906318	36.69664922	4.979632783	10.09939326	1.274791714	9.232240226	6.717447172	1895.088228	4.679642527	2.595674926	7.049753056	4.10763343	9.29759735	8.689903198	9.351353457	321.5854351	0.691190913	3.150562686	1.16004408	236.25099	2.024488023	4.651210978	4.758199703	10.39039273	492.0257538	0.243442776	18.87563994	3.945739405	5.536497685	3.732618511	2.204810467	29.44146362	11.68630025	35.46341068	17.17737616	0.821999244	24.82605093	21.49762525	361.2516901	54.18748768	77.46078053	2.064548174	1.300527942	2.018841534	42.61700699	134.5706167	69.67685355	3.292505522	32.8272929	3.261744188	3.257926507	41.22630964	12.04290137	8.74865753	13.67169235	233.9269948	0.592811705	4.306107843	4.31393713	6.261952365	1.252508181	1.597395277	3.339480309	2.709707088	46.05329205	8.528631191	91.31465945	5.472143786	1040.220497	10.02730837	13.65350411	0.215540523	1.904182775	0.13426044	0.885767015	37.3124118	0.090151937	2.648740204	310.8894632	9.162773375	32.63543986	250.9915876	12.7425752	6.5436125	1.96123639	17.81826518	38.64070531	6.677517143	40.74753342	10.47012099	1.245658249	5.80574537	0.426087347	33.65306398	27.07916615	2.521206844	13.49486737	6.090322294	158.0775477	6.988134459	43.41816467	3.897769661	24.94754499	0.182028985	54.16641253	19.59577224	7.414150382	19.9243432	5.52478978	0.646883803	2.052807587	2.312010816	2.195571518	15.20590886	37.81194243	5.228323713	3.846673591	0.556324014	8.868589697	0.830403499	28.99559738	11.52338831	13.31908686	1.27278504	3.670729519	6.263249546	2.023328937	1.874852515	0.195678623	2.119874762	5.601557258	0.325619602	6.372029376	47.50099028	4.748848508	1.54791127	0.403421884	3.981737581	8.915444692	14.50992182	52.47717442	0.275892516	18.97270544	21.24576602	1.014955581	23.65451674	28.33670812	155.7411222	1863.294614	0.626575282	27.35944337	25.36971365	0.112368606	31.1653735	1.655968841	10.3632394	158.7475691	2.572311057	0.848387591	13.20520219	11.24369627	3.392364924	11.07983221	155.4487613	6.15728278	4.725737507	8.982763105	5.11213051	2.657225589	49.57794252	0.249945571	11.21048573	6.482835913	0.706604773	3.981524314	13.77012633	0.332367382	3.644237027	1279.532412	13.44841519	36.76552194	1.945274554	1.751523346	41.74626333	0.27704868	0.842165839	2.053977119	10.56312841	3.016141877	0.021487318	0.678912864	6.038834222	9.324251145	1.797599379	0.901519369	2.634126907	2.524422979	1.075496791	1.178909944	1.641320404	2.202878776	0.185144246	32.9638122	1163.616605	6.551792016	66.10744019	10.58616452	14.33874197	33.90964395	64.21825171	1478.663874	23.85088202	25.92481531	9.73771102	1.384082418	0.045309177	8.622336471	28.85261325	4.837421005	0.599118168	22.06919416	29.00715005	556.8475376	95.62948865	4.336704438	6.312208916	130.3816891	7.899162599	27.62391426	0.687146869	17.65770186	188.597852	1.163137615	0.716200089	43.58744693	1926.758888	2.675303283	2.016556484	100.9170085	1174.491259	28.35240349	9.141086337	0.071324395	139.3257207	0.107376997	4.631806181	46.25280213	0.217233583	5.312882159	5.835861628	289.7043046	150.850057	43.43822091	4.791523636	10.33201974	377.6251375	5.796882705	2.903253633	7.696087429	4.42109396	4.815879809	329.19398	3.092351362	3.998997747	35.65764995	15.9209124	0.325504339	0.567506536	207.974192	1.315685499	1770.510807	37.89337152	8.148625535	17.84614926	37.55159901	109.5989673	18.18075772	9.525390683	4.90932653	0.564195038	30.33449431	4.245845572	8.468784317	3.650328277	1.38617348	0.408608661	3.265296959	0.147718836	0.056863583	2.447155419	4.960066112	90.37141509	2.592540575	1025.59374	7.686936314	1.682686184	287.1857486	93.52788971	34.07509055	1.169402606	25.50876282	8.843132738	8.542265498	0.806622593	0.210335773	0.32309654	6.113744033	0.168415706	0.380259831	0.272356168	7.068958291	2.170889136	12.63769977	18.03403911	8.723001643	2.359357932	474.89416	9.415185221	4.658009748	4.898784211	675.1117246	3.559151544	23.53967242	378.702739	1942.145909	2535.488313	118.4461598	55.37732978	12.43065529	1089.385741	36.67719827	54.81173043	4.141561891	1.776299629	75.21045814	1.764889115	1.052099472	0.731400667	17.41313088	14.37870692	10.55091953	2.083122426	0.896876713	7.332576484	1.920948629	275.9941498	24.30151415	10.88306079	62.24806	566.6221739	4.886760554	2.121690651	7.654907413	1901.981456	2.813643205	4.004947502	12.93083283	9.610806157	2.892188098	7.96020903	4.001052087	2.002056194	0	4.878338534	174.0120199	15.07174153	28.486218	4.8071792	4.378808365	11.77818361	3.941898439	4.658122496	30.8702087	25.75464801	7.149518372	16.58412241	24.83216056	0.881216825	0.368188091	2.384797233	53.37702897	28.57579882	9.879713768	3.619791542	17.842681	12.42068451	0.328521315	8.830064167	717.4295228	1.216824636	7.033059971	364.994865	9.859291445	51.03404328	2.168189025	31.1934808	0	2.06194857	6.43729533	54.44595261	1.593074678	2011.49482	10.45952512	3.635340278	19.12530448	0.260311325	0	0	0.640801224	136.2671372	0.019718018	11.79685543	4.671814129	0.064191955	4.477519103	60.83310949	5.88011409	94.98229996	6.88383227	3.413499998	7.036188286	2096.059525	424.777089	30.99223254	1.456300519	4.429907565	0.10168636	6.23788139	13.12992352	9.392435734	0.376521738	0.601012913	21.63865567	19.5322563	0.318748562	17.24451888	0.641614166	6.293496433	37.44489023	316.8627741	15.02091749	6.379164363	0.504431941	46.97572192	9.303620725	3.719711832	22.52358296	6.616068376	129.9563507	2.774129905	79.78749154	341.573334	19.29721808	0.077736897	64.68890464	108.7483692	38.62238583	15.64394783	1.803038738	5.64811092	26.55571178	9.052033057	9.592040001	5.176809144	7.768676321	2.613417903	3.107243106	5.48940642	2.371564467	2.957940512	2.576261655	1.393257207	3.923412295	8.923729442	2.405260933	16.32012245	7.430705104	0	10.35417956	11.1939462	12.9059615	6.441142391	369.7740816	3.86907331	2.57036969	1.429194397	32.57821054	13.88870497	1.384764782	13.58425777	10.65300464	7.350616669	0.751393151	5.583530766	9.989272513	0.272701589	1.478767039	33.64788469	265.6020949	9.084347897	29.8538404	14.95417949	1.412170201	332.3724063	0.429370108	5.404932831	16.97272623	2.120406818	15.59108401	4.06896286	11.36939432	4.055581563	0.064057803	14.01447484	256.7239444	6.543395623	18.70537112	28.35964406	5.476135641	17.67698364	10.89836749	38.12975336	0.026242858	78.22954271	13.83710503	6.642968322	2.702254395	115.8526596	6.627385633	0.611580667	5.64104236	0.200589761	0.47264487	2.74314454	1.674954019	0.904687041	5.473053759	15.33076831	4.973124008	0.190281087	0.567014595	0.707734832	11.14151566	0.936348958	16.38747642	1764.933446	1676.347344	509.0424086	3.303622842	13.75857253	22.032563	29.11059609	20.2088222	0.560647656	1.149763833	1.012419804	0.295437673	191.753085	54.18537027	0.400301511	0.057942644	19.1572866	0.979547011	4.734809045	5.319709335	2.984855833	1.78642868	4.322764693	1.701240379	7.082390802	7.1414042	20.75624122	1.172467813	36.08329516	1.997979427	8.040809109	4.098271896	1.946137051	4.520893592	12.09246475	90.07461781	0.423455432	9.670916574	8.694612292	4.877539127	57.86336651	1.210182694	8.271082466	196.4614814	2.179314762	4.534765923	152.7619096	425.6737735	6.04158526	30.22744828	1761.632235	5.642258999	0.647024753	11.84268626	22.80629357	2.238745912	7.672781899	2.506677997	24.18142726	0.839088634	8.570024037	0.382190256	4.333071777	81.64858119	31.47402012	25.11764503	17.62379895	13.8708932	2.898204097	84.29206102	3.110197675	816.9507324	11.4729032	0.142235074	0.410513284	7.771398629	3.013270639	33.16919528	0.217259245	4.203612905	1.170145695	79.57669707	1.169696906	13.63292494	15.87237183	16.11975748	2.158759334	19.19147997	9.13423138	19.28255408	4.869112749	0.58056456	8.906330976	139.4069602	2.79512806	4.068232771	33.05482113	494.0241493	8.5267872	3.269969189	13.86999513	0.799469446	2.938069587	12.2255661	0.540911622	1.862379254	2.960388075	0.348644457	0.304368105	1061.887925	11.48234436	29.94884685	0.018977397	32.4303002	1.022462867	0.380765945	1.006090601	80.27217137	1.97212492	0.76365816	12.45086044	27.54297107	44.43598713	22.46604313	8.723933588	46.9830448	0.339160814	10.21084571	6.627385633	24.87177058	1.77565851	14.17620902	32.51606766	13.32773968	0.595177836	101.5883541	25.76516226	229.6586954
Lint2	58.6211335	34.78627698	2.248014631	19.44193628	4.534277589	14.58246723	0.736266345	3.477059604	13.94050315	936.5519018	1.051075543	3.358758556	3.671152925	4.942494096	10.72725975	5.779367511	15.6801786	328.314998	0.673868219	4.229849006	1.71633987	178.3781283	3.218748221	5.59226314	3.088991223	7.201267207	198.5827707	0.127820326	14.73213472	8.916404184	5.501332235	5.507038876	1.937792127	20.93054399	5.255099137	7.779339442	16.1155262	1.067716157	18.49107064	33.40442136	162.5659444	37.02837115	63.08926719	1.550115612	0.994143325	1.420929928	26.78502898	115.4753439	93.48414374	2.263825475	21.6318389	2.523009295	4.076891015	59.18607556	5.780349784	4.044701516	21.20610286	204.7452942	0.513574848	3.994317184	5.901038406	16.03556956	1.071698235	2.193038622	3.214573451	1.641212569	47.88477193	18.8646911	61.0738716	7.109241026	572.5870739	5.264866979	6.92423789	0.155608982	1.532026661	0	1.288869275	25.67582598	0.065084982	0.183996743	214.5686832	18.63012125	47.84004858	111.435644	10.35918968	5.635823196	2.679207092	9.698938556	164.1071631	6.081819083	27.56621266	7.814493928	2.887073436	13.57689786	0.384515969	52.03452435	34.85977983	5.585208181	24.28303415	13.22277641	267.880635	5.196330562	66.89389313	2.053376454	22.25901896	0.097344744	86.13377311	49.46253186	12.97151663	11.57817321	2.25345153	1.083307137	3.515246706	3.304581507	6.411591024	13.39046274	39.589245	1.364021312	6.350998443	0.293669944	9.720823562	1.457627017	65.21905954	6.790162877	14.96342879	0.663038023	4.016198462	6.319771749	1.161756258	1.385023239	0.376719278	0.562201965	5.392041748	0.313440425	3.560363674	37.44964466	4.848270991	0.861112343	0.453054772	4.671566928	7.370115025	27.00043472	45.06583321	0.225737293	12.57739573	1044.67441	2.568096184	27.64540991	19.10615931	112.8063012	1010.765448	0.428034438	17.15672277	29.73379223	2.968546815	28.02169075	3.438105003	9.373229644	101.1527404	1.247953741	0.718093435	14.21192496	11.40468961	2.570248788	11.6204242	173.9042043	5.487945761	15.38439884	13.3424929	3.131495226	2.521811284	39.01310214	0.192477469	10.13998717	4.992286292	0.412227622	1.316543026	25.96698311	0.106645272	3.507931327	1166.390674	40.3483501	21.0836295	2.709393631	2.167728394	45.98740275	0.145465203	0.994213314	0.380221547	19.5906126	2.031431348	0.062050877	0.50829289	9.600196809	5.83707051	2.050801328	3.151483359	1.786447174	4.142048483	0.805209919	0.801658358	1.358739767	5.131337744	0.158417138	78.40982224	669.9653347	4.757712215	104.4079974	5.865172245	17.07800522	18.30473952	103.4300514	844.0496638	24.55366075	25.03161864	5.112813059	1.554365714	0.043614475	10.50672692	36.20349144	4.275501284	0.409277569	17.38414017	33.40709882	247.5710962	82.87177949	1.783280837	15.13878963	82.18275438	3.887377079	25.60827987	0.779560718	15.02082503	265.794671	1.449780781	0.787899426	71.50977007	1137.596858	2.201058712	2.027403546	102.361993	531.2420973	22.45501947	4.818599408	0	77.56893236	0.189494738	2.412869037	12.72080135	0.083643351	21.19467555	5.823732226	134.4015771	181.8141918	62.50931768	2.848777161	12.10044392	606.1453059	4.543058856	3.47541424	4.853667953	3.358511688	5.781054261	358.4281423	1.341145092	2.340674732	18.91424537	10.32963438	0.563993051	0.084976895	135.8468216	1.193055976	725.2129862	73.97637346	9.223776954	54.67646548	51.21896971	98.93366436	30.93100801	11.27211898	7.185991041	0.950411708	46.25315025	8.415674014	7.380888112	10.13777268	3.955606424	0.231367905	2.210354592	0.178653619	0.021052581	2.754882612	6.788805246	282.8990386	2.378205575	1603.218961	14.50286555	1.2148114	124.3124676	44.56836901	15.8382849	1.143966813	16.1057424	3.32637318	10.15752512	1.514561514	0.4969683	0.793898371	11.17707313	0.324232879	0.339891446	0.050202614	9.125317122	2.723876079	7.975587215	10.18862834	6.997278742	4.696194948	600.6652678	6.47359162	4.248622232	6.628157136	376.851334	3.662306118	8.099464478	167.3242323	847.1829469	1230.78801	89.08769892	30.29199715	8.386224424	1328.500484	28.11819582	150.0413594	6.236548951	2.167618488	34.20382104	1.002951377	0.884371238	1.020145427	9.819427978	18.97315498	25.50981006	1.55960562	1.332982692	8.473561524	1.071941581	312.5410855	54.01448501	6.762987836	53.55394444	256.4644312	5.160336976	9.342586578	29.10439005	1026.223503	2.174930706	1.741464364	11.70283019	13.2700107	1.878208612	9.484646052	4.29117969	7.405605907	0	2.856930113	82.06131533	25.46060647	26.30512643	4.241761222	2.76987517	7.239699896	3.140242167	3.676598842	18.61824952	21.12501914	2.635699536	9.132144491	11.76883152	0.904807039	0.956925147	2.430633668	35.63802245	20.5582241	9.510182015	2.504043519	6.640831344	8.618670139	0.214800185	9.332542491	311.9566335	1.289925481	4.659871401	150.1093641	11.15058213	43.85793166	2.859030235	83.16962273	0	2.977238005	4.346170727	36.00669064	1.359886271	952.5961998	7.735880387	4.530759825	10.20859941	0.250574879	0	0	0.420161801	122.2026064	0	11.93795599	3.866386688	0.111223761	2.527496161	27.21380128	2.328300868	59.9817484	4.414585636	4.15980349	5.150734553	942.8587292	59.78104206	13.65981112	1.602091875	6.012278807	0.110934041	2.139557785	5.607519792	5.760074556	0.026847308	0.983506401	18.17634551	12.46208994	0.245461106	10.76232661	0.631652541	3.851755106	51.1921549	383.96752	5.756859457	3.614658212	0.299907567	22.83543598	4.550431584	2.195827231	24.55623809	3.385841708	76.77781577	2.646526315	56.67416525	283.5607351	28.83811812	0.029931719	35.96490863	120.8103499	22.58114062	18.5173	2.073077218	2.949236926	19.99401866	30.56979032	13.41145092	3.664103326	8.440632099	0.934390978	1.370885374	4.712833189	2.877029853	2.277843534	4.959803054	0.975378249	1.59328037	5.596485475	6.708423942	8.58092833	4.470483641	0	5.141655447	26.05077105	6.917485212	16.37646415	153.7614139	1.379391867	2.615614507	1.902616549	23.33744002	10.54189613	1.057912945	83.70980617	4.747245846	15.54264747	0.274350898	7.93230037	18.01474871	0.175001139	1.009032521	63.11967118	249.3452166	15.32870855	26.30941556	20.47051547	6.214174545	180.9116536	0.237653447	8.853839526	60.65163368	0.816438826	36.45593438	3.209336677	11.71408369	2.054679111	0.071938817	10.21407693	483.1318252	6.967535901	29.1377281	4.070753192	5.448200926	12.92311841	6.657581791	25.53649737	0	41.46393358	18.2668178	3.100729647	2.161368411	215.4912758	4.819677938	0.802111468	11.37861933	0.490144141	0.934525774	5.395891149	1.656277546	0.725707464	16.96210038	15.42295246	6.444191707	0.132635991	0.609088415	0.556905769	12.45614464	0.583211343	16.35101228	829.7018062	855.1805746	399.1812487	3.538710227	14.0984085	25.37411945	26.90033144	22.61754468	0.539677705	0.804915725	1.186954581	1.137549572	342.4045615	36.48537534	0.220188	0.027887705	14.67615769	3.73234786	4.977501907	4.633046682	2.58975703	1.963684523	6.070616665	1.129385341	32.6624711	28.83585291	10.57075777	0.580430007	24.13851776	1.660665047	5.805043545	3.827573658	1.739535131	6.196960686	15.01324259	106.6334159	0.344906602	13.63783953	8.763618187	4.01978093	142.0582505	1.346936589	5.362112193	94.73920865	0.621570866	9.665190956	26.1604739	140.7977278	5.979894153	49.02021283	901.0609034	7.163880617	0.096493864	20.00541429	23.04214997	1.349308009	10.91152608	1.60217922	23.93133991	1.583419981	11.77546559	0.58863226	2.262810549	66.25953226	43.10636592	60.22798962	18.67152648	14.75985258	7.277745207	84.54372331	4.219155765	347.2830435	20.09630188	0.091276696	0.237095293	5.088411495	3.319535531	38.71151147	0.069711027	5.622804045	1.55321686	48.35151263	1.048088624	11.26679608	51.81308463	11.76338148	1.901023259	33.41334804	8.363676481	37.78793477	2.972239414	0.372566437	4.28660337	160.7363231	1.906208697	4.682706038	48.84069509	751.9668306	5.172075579	1.976952788	17.87248572	0.369392075	1.557086063	8.67137323	0.308551028	9.486479462	1.825063424	0.111868027	0.327452482	498.181031	8.727032731	11.89373495	0.012178389	18.04246715	0.427921567	3.597366408	0.705826569	60.82422783	1.683452535	0.506962062	8.086168686	27.85936489	27.86192697	38.96985463	6.309571834	126.4782824	0.069958962	9.939365998	7.492204638	8.035157496	0.680378444	16.23983814	23.84220371	21.30644066	0.348395078	150.8979821	23.94624281	204.3344642
