pla2g15	LOC100490257	mmp2	tppp3	cetp	arrdc2	cdh11	LOC100490079	cyba	rrad	gipc2	cth	prdx1	akr1a1	midn	pgm1	pde4b	faah.3	pdzk1ip1	cmpk1	cpt2	arpc5	glul	misp	fam69a	agl	dbt	cdc14a	ptprc	glrx2	xrcc6	mkl1	apold1	imp3	kifap3	olfml2b	kdelr3	lgals1	rac2	mustn1	MGC75753	ecm2	ogn	cish	cacna2d2	bglap2	mgp	arhgdib	bhlhe40	lmcd1	chst13	abtb1	MGC69473	h1fx	p4htm	ndufaf3	slc6a8	lamb2	prrt3	lage3	tmf1	lbh	jund	ifi30	gzmh	smyd2	atf3	lrpprc	epas1	mcfd2	psme4	gpcpd1	rrbp1	hebp2	dtd1	efemp1	ndufaf5	esf1	lyrm2	sgk1	LOC101734009	thbs2	ctgf	trdn	pygm	LOC105945141	dstn	tcp1	fndc1	fam89a	ltbp1	fam98a	pde10a	mpc1	nid1	acta1	LOC105947422	amd1	sesn1	pdss2	rtn4ip1	bves	bckdhb	rragd	bmp5	rasgef1b	usp13	hes1	bdh1	rarres1	gfm1	LOC101732478	myom2	elovl5	agtr1	LOC105947369	cpa3	hltf	wbp1	mogat1	fam132b	klhl24	slco2a1	MGC146443	ywhaq	odc1	nol10	pdia6	fkbp1b	enpp4	adh6	tmod1	LOC101734458	higd1a	susd1	pfkp	crem	mpp7	dnajc1	nebl	LOC100496268	crot	acbd7	steap4	pde1c	bloc1s4	cycs	agmo	jarid2	LOC100490656	basp1	fam134b	col6a6	sh3bp5	oxnad1	sfrp4	cebpd	c6h8orf22	asph	trim55	rdh10	fabp4	c6h8orf59	ca2	gem	matn2	cpq	eny2	ncln	utp23	nov	has2	st3gal1	tmem71	trib1	ltb4dh	ptp4a3	LOC100491211	ptgr1.1	c1s	tpi1	gstk1	plin2	htra1	cpxm2	avpi1	sfrp5	got1	ppp1r3c.1	mypn	hk1	LOC100493999	LOC100496010	pdlim1	sorbs1	msmb.1	LOC101733634	lrrc20	eif4ebp2	scd	ppa2	ddit4	arhgap22	c7h10orf128	LOC105947772	exosc10	angptl7	acad8	ccser2	psap	ptprd	ppif	plgrkt	cdon	ak3	atad3a	nadk	inmt	LOC100127789	sik2	vldlr	park7	errfi1	dhrs3	MGC107851	hes4	eno1	tagln	usp2	tecta.1	sbk1	dnaaf3	mpv17l	sbk2	LOC100135243	cnfn.1	aldh1a1	rcn3	xilr2	LOC733735	dhdh	gys1	bcat2	cdknx	dusp8	LOC100494856	ethe1	LOC101734126	LOC100492346	slc47a2	eng	plp2	slc6a8	LOC105948193	fbp1	gfi1b	g6pd	LOC100488687	itgb1bp2	il2rg	sema4d	asb12.2	endog	LOC100486534	col4a6	col4a5	irs4	nfil3	apln	hmgb3	pgk1	fitm1	LOC101732341	slc7a8	gpc3	fhl1	htatsf1	myh6	pglyrp1	LOC100217322	atat1	cfb	c4a	sertad1	slc7a7	zfp36	aldh6a1	ahsa1	LOC100498621	c14orf159	fbln5	taf6l	nid2	slc25a47	dio3	hsp90aa1.1	ckb	rhoj	jmjd7	actc1	sdr39u1	pnp	c8h15orf52	rhov	chp1	crip2	thbs1	tnip2	LOC100497643	LOC496737	ctss	adamtsl4	LOC100490667	rhbg	ubqln4	LOC100490378	mhc1b2	tmod4	smtn	selm	LOC108648391	MGC147490	MGC75582	nif3l1	LOC100486692	LOC101731516	LOC100487101	fahd1	c1qtnf1	tsc2	LOC100493268	dnaja3	vasn	trap1	fam195a	ntn3	LOC100487982	crym	eif3b	LOC108648908	hbd	hbg2	hbg1	hba1	hba3	hba4	hba2	col5a2	col3a1	LOC100127805	LOC100496989	acadl	myl1	spag16	atic	fn1	ramp1	asb18	col6a3	col6a2	col6a1	col18a1	spon2	chn1	klhl23	ppig	klhl41	xirp2	ttc21b	dapl1	abcb6	dnajb2	dynll1	osbpl11	adrm1	krt19	fkbp10	mien1	tcap	pik3ip1	drg1	rbm34	ptges3l	gstt1	col1a1	slc4a1	nog	syngr2	slc16a3	mrpl12	myadml2	LOC100485278	cebpb	pkig	cse1l	tp53inp2	epn3	c22orf39	cldn5	dhrs7c	sox7	col5a1	aqp1	dnajc19	LOC101730957	igfbp4	crebl2	serpine1	LOC101730379	LOC108644769	ubc	znf395	col1a2	pdk4	nrap	nifk	cd22	fbxo32	ndufb4	gdap2	angptl2	pde12	LOC108644832	LOC100495491	surf1	pptc7	phc1	hvcn1	vcp	dnajb5	erp29	naaa	tmem140	dkk3	art5	LOC100496869	c19orf43	junb	serpinh1	pde3b	ampd3	LOC100486548	znf268	yars2	parvb	tmem177	LOC100491917	inha	selenbp1	LOC100488697	lox	ssbp1	srfbp1	csrp3	rbm20	glul	pcolce	LOC100496873	LOC105945712	LOC100489320	kpna1	ier3	fstl1	thbs4	foxk2	rexo4	alad	pole3	LOC100496865	arhgef10l	hspb7	nifk	utp6	tkt	LOC100488747	enc1	pecam1	kdm6b	gdap2	stard10	LOC101731488	LOC105945865	eef1a2	LOC101734006	clu	tpm2	emilin1	LOC100496720	rhog	cfh	arrdc3	entpd2	endou	rfesd	glrx	ccdc93	LOC100498595	LOC101731237	cd38	ttll12	ndufaf2	pde4d	plk2	htra2	wipf1	ccdc115	hmgcs1	c7	c9	ranbp3l	mbd2	baat	eef2.2	st8sia5	slc14a2	nol6	dusp27	wrb	psmg1	cbr3	ifnar1	adamts5	adamts1	usp25	blmh	slc6a4	ncapg	serpinf1	serpinf2	filip1l	cenpv	LOC100485835	bcl7b	pir	fzd9	eln1	sh3kbp1	pitpna	slc43a2	hsd11b1	c1orf194	apobec2	tuba3c	trim63	tbrg1	cisd3	cep85	LOC100493216	fabp3	LOC100485534	sdc3	ptpru	arl8a	pm20d1	csde1	olfml3	dpt	mid1ip1	srpx	ppp1r12b	tnni1	tnnt2	ccdc28b	col16a1	rbbp4	ak2	fuca1	ubqln4	ulk2	unc45b	abi3bp	gk	lims1	pdgfrl	fgl1	fhl2	tmem255b	adprhl1	col4a2	mettl21c	itgbl1	pcca	pdlim3	kctd12	dnajc15	lcp1	nr4a1	prpf40b	dnajc14	mettl7a	itga5	trim72	krt18	krt8	krt5.7	LOC100145110	gpd1	LOC100497330	postn	spg20	mipep	xpo4	hephl1	aamdc	ccdc90b	tsku	dgat2	akr1d1	pthlh	tigar	etfdh	csf1r	camk2a	faxdc2	pdgfc	ccdc69	sparc	ckap4	tspan9	adamts2	tgfbi	fnip1	irf1	p4ha2	prelid2	adrb2	dusp1	LOC105946241	egr1	tcp11l2	glt8d2	lta4h	lum	dcn	btg1	lrrc10	phlda1	nell2	capza2	aass	lmod2	lrrc17	kcp	tnpo3	hcls1	fbxl22	tpm1	loxl1	ctsl	LOC100496172	ctsh	sord	myo1e.1	aldh1a2	rab27a	bcl2l10	mapk6	fbn1	sqrdl	nmrk2	homer2	arnt2	hapln3	mef2a	aldh1a3	c8orf4	spata18	pgam2	camk2b	rassf2	add2	dusp26	etnppl	fah	col25a1.2	uaca	mak16	tti2	pdlim2	myoz2	chchd5	dsn1	col5a3	mrpl4	ldlr	emcn	cnn2	rab3d	ier2	c3	adh1b	pdlim5	LOC100485437	hpgds	dnajc18	cd44	cat	mdk	cry2	mybpc3	mob2.1	lsp1	tssc4	LOC100487884	plin3	syt12	gpi	ndrg3	dok4	cyr61	ssx2ip	spata1	rpf1	chid1	pnpla2	mrpl11	LOC101733583	lrrn4cl	stip1	slc3a2	rna46612	rna46614	rna46615	rna46619	rna46623	rna46625	rna46627	rna46628	rna46632	rna46634
Lmus1	1.615409427	6.750657692	17.94469634	7.202165199	1.322808783	2.638913502	3.14258334	3.923101682	1.68377131	6.990570772	1.726299555	3.899213624	14.08843026	6.030728998	1.78128991	582.5081878	1.645856476	7.877443224	0.603318526	2.200801415	10.1608651	8.895615002	9.707923004	3.06050197	1.541442077	262.3684979	18.97942731	0.868014794	0.517260839	9.496279213	2.62048398	10.01035012	3.127333186	2.72445174	2.281602267	0.664060584	2.512803749	29.89874841	1.028224643	130.2145136	111.083966	9.567502908	11.12651165	0.962454585	3.216870428	28.86264654	1.376999903	3.715629958	18.56221383	2.911262341	0.137714011	65.4832936	23.60210815	21.15855467	0.615866628	12.50107115	15.59964596	9.806232612	0.652163811	8.774421337	6.151046484	6.615165482	17.30729263	12.77243726	7.595891491	32.03667867	1.242055921	11.94152924	9.049205114	8.618528265	2.688711903	2.357912088	12.74617397	29.98040942	4.463661072	1.350677421	5.197408648	13.15247778	11.70986411	29.4243071	186.2417525	1.03304218	11.78962479	81.13136692	1.998516659	43.21588286	2.56420382	40.30225048	1.7111995	3.848511247	3.460306059	15.02452492	0.18094072	178.5353254	17.17656591	86147.07451	0.166419257	30.2439522	8.522346734	2.514808771	23.27813836	17.25494309	24.34598725	18.14138615	0.115295834	2.243590767	66.29849534	6.292075513	15.65267912	32.48033042	4.805851465	0.03680243	756.5680059	5.762169852	1.775151382	3.683087089	3.790808247	2.515237588	14.75181205	9.576418402	2.193478169	3.029238875	5.367021051	0.95629297	7.570189597	4.541953888	6.17806891	7.609230484	101.8002703	2.768865107	0.497330136	20.25844926	3.359387245	200.8678802	0.891565205	1.953685487	1.260850678	12.74579573	3.574231778	0.409757595	0.874144168	11.61956207	8.213497803	1.577393329	0.18142043	3.00189313	1228.942827	1.446097676	4.491626977	4.826871181	3.044408745	3.856407815	0.333904329	3.023770404	2.350520168	0.333700791	6.539029677	342.1509831	540.2337267	11.92741688	2.625924463	160.3578857	23.31716007	76.9820243	5.588119622	3.180713573	2.378295887	3.417368506	2.177367971	3.369544726	4.114981965	0.641559072	0.856466016	0.856938081	5.995710323	0.474957615	15.00660094	3.531886087	1.447286576	10.56253043	4143.041787	52.42017016	36.66377239	14.48387825	2.014246874	2.631632466	1.92908166	385.4297392	79.49030474	87.57905802	53.36571683	2.93265964	1.389335237	3.933084129	25.80233464	23.46238711	0.1877675	22.58989533	10.87986784	17.18051836	201.7800675	10.58644902	6.462807278	1.815909378	0.585493206	3.958915253	8.543045515	5.271255741	8.198986169	41.29402018	6.255654013	48.2950535	21.81858354	1.178563312	7.887069007	3.793928674	0.585826061	10.5612221	2.040318132	0.622845681	6.215960038	96.71115807	2.727747955	12.39579757	8.369399984	9.804048171	279.9213647	23.61928283	8.008818978	0.013851866	48.12445898	0.067333249	0.933394965	3.53683334	3.532041431	0.728760991	15.73417303	2.149398057	0.785853332	3.969474726	7.288898616	163.3668847	3.179655797	8.529211833	6.259625401	0.1373225	13.90996149	12.81721894	2.460264319	30.58879333	3.014311938	2.927466028	12.87947304	0.089699516	1.731879062	4.410161653	2.072836604	0.999807285	19.72321814	1.014482261	3.353805899	6.900455637	12.70910585	17.35443933	2.617644471	3.117877391	1.826507781	6.357378426	49.03204417	150.9339098	1314.254502	22.76325605	33.28759124	13.46083506	1.079726936	205.1483718	22.38040651	0.149653035	3.305024096	5.389804039	1.64223704	0.16398282	1.710928912	6.028873423	1.913477231	9.408704312	45.33806921	7.094376134	1.314372502	22.05688767	5.262793908	2.773388868	4.107508186	4.875674053	2.216340677	0.833532174	5.694388312	2.900284356	5.292050338	64.1608503	9.23795775	3.961475651	2.625837101	1.015839947	5.196096814	2.78534631	11.02677108	0.532794942	1.48973075	0.828350516	2.605528168	1.450108329	0.651406249	30.19451245	13.2432987	15.59736215	1.101336662	486.2728828	5.554304936	2.708998414	1.653804399	2.715669773	169.3357137	8.71439655	0.780451955	5.365134576	42.82481942	8.72610066	5.712377188	13.63572422	2.998335783	10.57051688	4.845608487	17.82859227	20.12361832	1.52737358	3.450745638	11.97339334	195.8380621	1.129899169	77.45348027	944.6656336	6298.070051	7709.887397	386.8715285	179.4731839	15.7083543	17.06110043	204.0652051	8.722010892	3.62634495	63.72248565	16461.66095	0	3.993268445	25.80165596	11.9670064	1.392063687	11.34697259	33.86371117	28.64791902	39.11536552	3592.762759	1.677423989	4.202964662	7.07329942	256.0616589	12.86493766	1.751702247	83.33006369	2.559492866	4.47521997	33.08437634	7.738944846	28.04930972	23.68800375	3.652149548	2.845548716	1539.419685	3.062062167	13.4199944	4.09298054	64.14277376	53.74193017	353.1531939	6.156448247	0.096269436	9.208933858	110.2916078	16.4400329	5.324295225	1.386694434	1.890667932	8.828775657	3.783495346	6.739591967	0.021213522	21.73443761	6.284567975	112.3850558	2.691426486	16.30368459	85.77408472	155.6875305	25.26658599	1.65776712	2.441677694	1.336840408	3.085233658	4.070157228	197.009834	3.182628823	231.4458102	0.50824063	24.56668703	5.700376396	0.144188625	6.02713594	3.776145104	4.620719307	19.12302788	3.903288037	4.693698785	3.911026192	23.01748098	10.8438613	8.880535781	0.553844924	25.75769829	4.486270499	1.003549307	3.194856626	3.666221462	6.798393784	1.113618201	5.004661668	13.75456839	7.777117297	20.67999004	3.30915231	3.232702618	13.61612106	5.19763806	5.126052759	24.53309015	3.878747179	8.269146064	0.424728285	12.84157964	2.732301626	5.581701893	12.71618056	4.072296385	15.22182421	2.514572817	3.393757024	2.486896883	14.38548026	6.046431953	72.19760361	5.100508019	1.202352119	80.48298419	43.73918266	5.641946406	2.958906594	2.863282851	4.18947178	20.03687859	12.9821037	124.0146612	8.958860487	3.699564851	4.557404601	0.671460496	9.529333299	11.65260316	7.890363933	2.905455005	4.404198447	2.456094379	3.417548495	1050.43805	68.61597485	17.70658227	2260.895414	1.894719023	1.42283599	1.453863222	0.157275342	4.320992459	2.960790948	4.770685379	2.102622867	14.29934561	6.08961073	23.43841915	17.46965352	6.889471149	2.540601681	9.635281887	1.953323213	8.624068142	3.238613846	1.717446736	9.614540779	9.559670585	2.766712383	0.414277726	1.233849892	1.263378975	5.058398522	637.6976156	0.617135422	4.078800039	2.270830713	18.96308419	5.209827966	6.703555476	2.442476646	2.923757245	2.941201402	4.68368362	8.585319452	4.346968759	0.774205892	2.235661639	66.07233496	0.131759928	7.761723269	2.877759277	161.2981505	5.771231842	2.805780789	1.908562672	5.323148944	16.54218817	0.429988751	12.46038912	0.788623501	3.50764462	102.2301952	13.0481343	110.576419	4.635154544	9.465617629	10.04863686	1.853359787	305.8998446	1.234511895	1.917910896	3.065509141	0.337489533	2.158507649	14.54244075	15.1337337	22.25077477	28.29676205	2.594449178	3.839061317	10.28007852	0	6.384095011	2.440375042	4.025265788	47.47116405	2.478039731	1.51810024	1.624647917	22.40578582	30.17583217	4.906367644	31.33681005	20.24708692	9.52968363	0.231826331	3.288061519	0.757148927	18.72532206	0.22659823	9.852049132	13.67108675	265.213638	1.341755263	6.849256873	1.518417272	50.61879935	5.531823286	3.284525008	8.408679016	2.155051788	101.8190187	2.995546633	14.60994505	7.396202079	4.44389343	1009.408096	1.905693762	45.63602187	7.554043462	1.02560591	1.144658023	0.108869782	30.93432606	5.02298124	1.961662725	16.55431024	12.94290555	0.058924293	44.25753861	29.61180142	1.378848061	11.39934695	7.222165111	2.67596551	10.02023504	662.3396247	2.985627605	2.845349169	2.874723173	43.90661102	9.519147068	3.886177182	3.989061435	0.774205892	4.604612503	12.90647131	3.897231733	17.17141467	14.63081017	2.372081576	3.616114861	48.55705238	48.4928486	44.71736317	0.276018225	1.407586252	7.611411672	261.1251558	20.71996307	1.844371206	0.813772145	0.592377442	8.247322348	0.994111948	55.9827082	4439.601132	5.900693574	5.748284842	3.24146816	52.06445477	6.045027252	1.716479706	0.593909571	1.182597367	3.58224837	12.46585017	18.89401209	86.40867653	171.8991203	0.360952577	0.186079703	0.462389506	5.379136223	4.759631352	14.89778085	0.037918312	3797.010956	20.95841026	4.47307977	1.114260426	5.346994853	116.4081678	1.637396253	0.117657216	23.11073181	6.972808622	6.271202341	1.219140552	3.628970271	4.606755797	2.030680803	7.702514328	18.91094398	6.620002336	28.1731021	3.900923841	0.966273849	10.79997602	0.902160737	6.41106162	165.475853	0	53.59461866	30.46052311	6.337082077	0.49038771	4.37227146	7.660219791	73.95329898	16.22599153	5.542613489	7.835924105	1.513072329	27.68236478	2.96817374	1650.026056	0.293480304	5.839544586	57.18653465	1.450830372	0.486157191	13.27701966	1.703148698	11.90967528	10.66434053	1.037582896	4.685927009	20.39922832	17.89007017	1062.909208	1909.202028	416.4808336	264.1507752	1214.480192	29.86863889	174.8115428	91.47270661	877.3912675	5379.196979
Lmus2	1.358439378	3.136624129	16.10056758	9.93838781	0.60812557	3.646448593	1.932544478	6.640306068	4.714779838	7.136234792	1.491782747	1.977995069	17.73602914	16.56903739	2.327615313	621.6116402	2.24623386	9.506283992	0.25214489	2.648968867	16.67906316	10.77848357	17.26783714	1.862731279	1.321226056	241.7499503	20.13420307	1.091373832	0.804714568	15.4680642	2.17967288	11.05781058	0.896232855	3.763078879	3.125783263	0.318557111	1.424586548	20.20433819	2.500223348	102.6768439	88.04845712	5.718274844	6.200136819	0.925148803	0.812941556	23.80611969	0.78924277	8.238400421	25.86640615	1.330924936	0.460438494	55.16563226	17.84402704	12.97312724	0.710393965	12.48606626	8.643073135	6.829337634	0.555402834	10.29719881	4.108456606	4.840790961	10.97927002	12.23347053	8.015998927	26.21998297	1.135896281	12.20064563	16.37475194	6.32811632	2.57165231	3.047290231	16.14585981	26.024232	3.624395554	0.198259399	4.15595111	14.45901223	14.44680192	22.05774371	192.8324351	0.441648051	5.692678075	79.52398535	1.318077363	44.67958168	6.087015228	38.66685894	0.612995611	2.16404008	2.923265198	13.65548994	0.234868527	219.622281	16.75504025	72370.07439	0.111282551	21.29509951	10.16734072	3.430509498	36.05751028	14.81444357	30.09444785	28.25351958	0	11.25196571	55.09959124	4.977087779	18.64391232	32.26487943	5.128108929	0.036914012	766.631736	5.217730785	1.854109252	3.893943292	2.574475076	1.581231394	19.48812358	11.80749395	1.778827383	1.893510152	5.17799831	0.458744176	8.518194563	3.0480748	4.555638564	12.10166648	69.7013739	3.499799272	1.197211196	19.11834832	3.754666631	335.6256044	0.530498176	0.912231726	1.45015891	12.36111406	3.92650364	0.350558777	0.620500721	23.20531565	8.10763216	4.135232334	0.041993188	4.584923613	1695.718836	0.742929866	3.468381639	2.489917288	3.526738151	3.45205446	0.08865442	3.713801896	3.143528991	0.435126306	8.016378886	754.6497512	688.3984587	4.533968134	2.541468986	169.9011044	28.38606679	46.23805698	3.603254348	2.126904815	3.785003925	4.482415726	2.701225512	4.839203101	1.407815212	0.415164015	0.389574967	1.477327918	4.858903535	0.238198823	12.60641138	7.134909547	1.406309792	7.575885914	4526.072083	57.89425405	64.78794912	13.61024736	0.967006993	3.022780739	1.629415132	431.9951992	123.2662215	64.33056955	41.22357976	2.062906044	1.298099117	3.07478635	19.7833485	22.12151166	0.188336795	34.63496138	12.05755969	19.9508083	262.7946475	9.165057008	5.528282185	2.226173961	1.115809904	4.503331976	32.022747	5.337353732	8.403248035	43.74930231	5.850659765	71.25859213	24.20504492	0.626989586	5.185177269	6.837401383	0.918128493	18.7981909	2.261925696	0.916948431	5.339996131	100.1222507	1.851317739	12.01292808	5.491103011	4.498428166	181.4922502	21.18089263	14.68416317	0	64.53805595	0.033768699	1.248299918	5.629356462	5.121804686	4.522880167	24.78285686	1.376668516	1.289840681	2.514637788	7.825052471	196.022936	3.254383917	7.786861151	2.499250155	0.0918259	27.45054262	9.6648542	2.467723628	16.10456991	1.888494055	2.063375356	32.74534578	0.179942955	3.148548071	1.235401076	2.592786521	0.752128961	32.32319997	1.264238831	1.883825636	3.698725395	20.21247227	54.54211034	1.65377501	1.870642493	2.162041385	5.83090383	36.15446429	154.5562325	1707.847735	20.33212008	40.16299793	23.72556324	1.404973718	287.2027201	14.61281767	0	5.086576438	12.84938921	0.572944752	0.637360008	0.220643524	4.327153997	1.652037387	6.994089753	59.13929177	3.975355124	1.878659532	27.62556193	5.197288051	3.709063393	3.725234919	26.42363026	6.799949554	0.687426594	2.8196769	1.919391518	4.883447749	32.27534635	12.28177627	3.47029389	2.225457574	0.611351932	19.33871004	1.192606537	8.33015312	0.363399025	4.135863576	2.804159261	6.073459217	0.910081299	1.051091587	19.46040426	9.004781682	10.83627344	0.336205684	433.6503313	3.692627973	2.848689857	1.456523641	2.408504103	203.4636171	8.328161213	0.374391322	3.814664143	27.80995966	7.96200387	4.999441172	10.63528695	1.629478347	11.40100769	4.270457728	20.54654479	25.66580286	0.906435963	2.792235026	11.1247707	205.080528	4.945417857	34.83307492	359.9266458	2520.072214	3271.115148	249.271835	99.69859371	3.63599554	11.83652905	127.2701475	8.284960959	6.842974971	116.4569342	15333.17837	0	4.758523257	26.7276471	6.147139082	0.28495598	7.838557678	20.20396534	24.22165984	27.94553393	3686.436413	0.974084617	3.620548956	7.094745055	183.6422059	5.482027182	2.35732612	120.4157734	3.136462975	4.701695414	32.29976038	8.6636621	31.56188818	11.31991602	3.639740356	9.038224554	2707.393657	4.860152032	14.69506842	3.582154111	78.25782044	60.28329443	153.3372482	3.304990628	0	8.973779581	143.2235812	26.74646825	3.48117442	2.060590774	3.440611926	8.208086537	3.794966578	18.67373472	0.042555679	29.65486685	4.43775006	94.32457414	3.652381951	10.63305991	133.3381413	182.2742615	33.18657503	1.163955329	2.730122692	0.63100875	4.641881731	6.083721906	174.4138233	1.122911958	113.3223303	18.31135405	14.96597105	3.711463149	0.650816067	31.73447532	3.998015943	4.921413194	12.42366158	5.191792841	5.952168233	2.210835018	18.33532546	19.87459679	7.136864617	1.137501799	22.34284233	2.371554418	1.065803276	3.662335035	5.327795527	3.862091853	2.358099701	4.361496306	12.32119805	6.744352482	14.25872322	2.292530439	4.627937376	7.853007281	2.533885621	5.405266023	18.40654632	5.258597653	7.595936267	0.193643647	8.705179322	1.370292865	6.539704571	19.45326477	3.551863685	35.44154595	1.525049219	4.796611122	1.24721847	8.259765086	3.051945863	66.81954301	5.005356703	0.629216111	46.05291771	27.90125415	5.443240985	3.623123479	3.422751709	2.635261597	26.40377237	8.560071252	157.2130732	7.887731283	4.189592143	6.484757158	1.234743229	9.284388127	16.90011912	4.667399929	2.706102373	3.958585198	2.388888287	1.437510732	1090.19531	51.30997358	9.8463657	1929.398891	0.779677394	2.560474832	1.799165779	0	3.706913523	2.658649278	5.337282342	3.759517887	13.19528399	5.377760721	57.1239178	15.70575849	6.41676233	2.335945853	8.392851123	3.835118892	5.855159845	2.141012688	1.263279517	7.397900128	14.5661361	3.137070489	0.319641369	2.815179115	1.013767545	2.83887562	521.4267108	0.767568089	1.104614985	2.190111227	13.31440504	4.685041952	4.21028005	5.866822744	1.159408629	2.19238286	1.691238292	9.374562643	4.195958705	0.776553217	1.172968601	55.33603926	0.475773884	13.27114594	3.29059221	100.6964256	4.752614673	2.478638686	0.703230344	1.924490718	20.31640179	0.86258488	32.36902363	0.966795549	8.404778798	106.4295135	17.40831241	76.51401571	4.812338037	8.826374698	13.23554867	2.556096145	743.6703364	0.747625557	2.031346863	5.376131587	0.62060675	1.65459263	17.0624227	11.60687627	20.00043033	21.47590451	1.966522376	3.26908472	3.965864167	0	5.414682863	1.88518082	3.252406427	65.11308879	3.479774108	1.707273049	1.951464813	15.26066809	17.10091881	6.069533439	13.73204784	13.52552466	10.50810431	0.217996133	2.093987707	0.467350485	19.7402547	0.227285257	4.009235991	17.62285495	524.1700305	1.784350059	10.01212688	2.17909156	41.50345554	3.911759685	2.868274014	3.623570797	2.586815697	66.67632431	2.018735024	7.735022131	5.53784812	6.136954472	1193.003317	2.630842716	36.86342933	7.483863789	1.200168035	0.829972429	0.077999904	41.20126915	9.834862937	1.370694828	45.61366965	22.27416373	0	42.40365893	77.37744795	2.510935436	29.38968612	9.114781426	4.924174654	14.2248631	522.7597907	2.495566475	1.105349444	1.562299723	22.38785302	4.37648007	2.831851091	2.7862835	0.728018641	4.719415504	6.488862851	2.606031869	9.507359259	12.08543373	3.097544776	6.534995082	39.50663477	33.22089428	48.87278154	0.442968142	2.305067645	7.585549786	237.6173533	24.70882143	1.193524633	0.349816899	0.373655487	7.070058661	1.67374723	37.84147385	4448.200784	4.347774954	3.490805919	2.451796993	61.64803197	8.008205053	1.285200676	0.473064025	0.854051688	7.28815106	20.55872599	14.54430105	205.0522263	290.7974316	0.724093908	0.124429253	0.276066328	4.15595111	5.230985584	15.86251577	0.019016638	3947.088655	15.50698328	10.8004227	0.642642291	5.965813951	108.7282748	1.22124257	0.091788622	14.26595736	9.025975469	6.390060786	0.42166789	2.199983679	6.704578592	1.476240133	5.359820709	23.9191208	4.564096576	23.04109891	2.465033197	1.222039206	7.856698471	0.238792003	6.185060498	145.390322	0	44.27948371	55.50165722	4.341838816	2.514025343	3.132519865	7.751041208	52.92683508	15.86241085	6.3175207	7.329815753	2.045541515	27.70974483	3.002838271	1852.379115	0.279651605	3.862389218	28.49978857	1.518499998	1.091365016	11.86740988	1.518499998	74.23817942	15.45075118	0.594702147	4.809439786	18.81871632	52.20377939	1112.851765	4389.527558	610.6808029	414.7476478	2188.078053	35.57654767	231.6354244	135.7526161	900.6483909	8398.901871
