LOC100490257	mt4	cdh11	cyba	cth	prdx1	midn	pdzk1ip1	cmpk1	gpx7	arpc5	misp	fam69a	dbt	ptprc	apold1	kdelr3	lgals1	rac2	mustn1	ogn	cacna2d2	arhgdib	bhlhe40	slc6a6	abtb1	h1fx	p4htm	ndufaf3	slc6a8	lamb2	prrt3	ifi30	gzmh	smyd2	atf3	lrpprc	mcfd2	rrbp1	LOC101734009	lama2	trdn	pygm	LOC105945141	dstn	fndc1	ltbp1	pde10a	acta1	LOC105947422	rtn4ip1	bves	uba52	bckdhb	cyp3a4	bmp5	rasgef1b	bdh1	gfm1	ptx3	LOC101732478	rbpms	elovl5	cpa3	wbp1	klhl24	slco2a1	MGC146443	ywhaq	odc1	pdia6	rhag	adh6	LOC101734458	hemgn	higd1a	susd1	pfkp	mpp7	nebl	LOC100496268	cycs	agmo	jarid2	LOC100490656	sh3bp5	oxnad1	sfrp4	tbx20	cebpd	fabp4	pmp2	gem	nov	has2	st3gal1	LOC100491211	ptgr1.1	htra1	avpi1	got1	LOC100486481	mypn	hk1	LOC100493999	LOC100496010	pdlim1	msmb.1	LOC101733634	lrrc20	scd	arhgap22	LOC105947772	acad8	ccser2	ppif	ak3	atad3a	nadk	sik2	vldlr	MGC107851	hes4	eno1	tecta.1	LOC100489525	sbk1	dnaaf3	mpv17l	rpl28	cnfn.1	aldh1a1	anxa1	rcn3	xilr2	dhdh	bcat2	cdknx	LOC100494856	ethe1	LOC101731355	slc47a2	eng	slc6a8	LOC105948193	fbp1	gfi1b	g6pd	LOC100488687	itgb1bp2	asb12.2	endog	col4a6	col4a5	irs4	apln	hmgb3	pgk1	fitm1	LOC101732341	gpc3	htatsf1	myh6	pglyrp1	LOC100217322	atat1	cfb	egfl8	zfp36	aldh6a1	ahsa1	LOC100498621	c14orf159	ndufb1	nid2	slc25a47	dio3	hsp90aa1.1	actc1	cyp1c1	chp1	crip2	tnip2	LOC100497643	LOC100145348	LOC496737	ctss	adamtsl4	LOC100490378	mhc1b2	tmod4	smtn	p2rx2	MGC147490	MGC75582	LOC100487101	trap1	fam195a	ntn3	rps15a	LOC108648908	hbd	hbg2	hbg1	hba1	hba4	hba2	col3a1	LOC100496989	myl1	spag16	fn1	ramp1	col6a2	col6a1	col18a1	spon2	klhl23	klhl41	xirp2	dapl1	dynll1	rps21	mien1	pik3ip1	myl4	gstt1	col1a1	slc4a1	nog	slc16a3	mrpl12	LOC100485278	ncoa3	dhrs7c	dnajc19	igfbp4	crebl2	serpine1	LOC101730379	scarb1	znf395	col1a2	pdk4	nrap	cd22	fbxo32	ndufb4	pde12	LOC100495491	pptc7	hvcn1	naaa	tmem140	c19orf43	junb	rnaseh2a	serpinh1	parvb	tmem177	LOC100488697	rbm20	glul	pcolce	LOC100496873	LOC105945712	LOC100489320	LOC100493190	ier3	cox17	foxk2	rexo4	LOC100496865	hspb7	nifk	LOC100488747	hexb	kdm6b	stard10	LOC105945865	eef1a2	clu	LOC108645628	LOC100496720	rhog	cfh	LOC101735145	entpd2	rfesd	LOC100498595	LOC101731237	cd38	LOC100496633	plk2	htra2	wipf1	c7	c9	ranbp3l	baat	aqp3	cbr3	blmh	filip1l	cenpv	bcl7b	pir	fzd9	cldn3	sh3kbp1	pitpna	slc43a2	hsd11b1	c1orf194	trim63	LOC100493216	fabp3	arl8a	pm20d1	dpt	mid1ip1	ppp1r12b	tnni1	tnnt2	ccdc28b	fuca1	ubqln4	ulk2	unc45b	myh15	gk	pdgfrl	fhl2	col4a2	mettl21c	itgbl1	pcca	slc25a4	lcp1	nr4a1	enpp6	rps26	naca.2	mettl7a	itga5	trim72	krt18	krt8	krt5.7	LOC100145110	gpd1	mipep	xpo4	LOC100492723	hephl1	dgat2	akr1d1	pthlh	tigar	camk2a	vwf	sparc	ckap4	irf1	dusp1	LOC100494767	LOC105946241	egr1	lta4h	lum	cav2	aass	kcp	hcls1	fbxl22	loxl1	ctsl	ctsh	sord	myo1e.1	aldh1a2	rab27a	bcl2l10	mapk6	sqrdl	nmrk2	arnt2	hapln3	c8orf4	spata18	add2	fah	pdlim2	dsn1	ldlr	emcn	cnn2	rab3d	ier2	c3	LOC100485437	hpgds	cd44	cat	cry2	lrrc14b	lsp1	LOC100487884	plin3	cyr61	ssx2ip	spata1	rpf1	chid1	LOC101733583	rasgrp2	rna46612	rna46614	rna46615	rna46623	rna46625	rna46627	rna46628	rna46634
Lbra1	2.654535534	456.0236399	34.01244121	6.228182309	8.772436374	85.03016517	9.753346862	1.236814624	19.8859399	1.298359736	33.87172675	1.636718639	33.51333784	24.48276432	1.942018341	3.847913529	2.220218397	1.062744976	3.732531241	4.365963197	2.644587092	46.17667533	15.40853093	23.50534518	6.485556806	41.70319134	13.90473598	14.34353495	8.180469762	68.7739638	3.691587026	13.46380524	22.4302667	3.704928004	18.43587947	2.383435634	23.64313643	22.67387391	14.90197567	0	1.889256461	0.026004227	224.7077588	685.261863	4.890986125	0.719029418	6.590653824	7.126447428	1.486041134	2.254640387	12.24625726	3.379703717	369.079635	15.19948146	3.583863854	0.369952723	15.63326963	14.06769426	4.843368361	0.797678047	0.118088909	0.618242204	53.73430566	2.787506443	13.7898672	5.587824441	2.626977856	0.311295274	235.713965	38.09480712	48.97851162	3.19609266	0.053193202	16.22035938	6.636900938	62.52448146	0.307090273	114.7846433	29.16109917	3.158097547	6.170755806	71.42182116	1.358087128	56.55173353	4.277667486	50.99836694	3.40794568	2.248584154	0.48808595	8.104140835	47.59129327	23.93194641	0.502261736	0.614132515	0.309894846	4.282024004	2.796762861	0.580493234	16.91263209	6.779562456	165.2557596	11.64593565	0.778440966	128.9524321	1.873872896	2.320600612	2.567342326	1.631161316	0	9.763256282	145.4674517	0.718177554	1.440326848	11.46305258	12.22057985	13.15745554	16.17228612	9.468415502	5.208488468	12.85083384	14.52806659	27.06970585	38.87690881	1287.756195	0.051854649	4.235659369	0.021847509	7.561887816	29.99762551	422.6263399	0.438448921	0.874896041	11.99321156	0.664754616	7.564763742	2.131725817	22.20983685	16.16009489	0.195835671	13.66817783	16.16938745	3.478771477	2.966110878	3.263409509	10.42552194	4.109957138	2.082279246	29.60420247	10.33723527	4.374060048	0	12.73610755	3.145193745	4.429357046	15.75004154	14.45738705	590.0166882	304.2459328	3.01887318	4.966442113	28.65274623	25.58418786	1.371987328	10.2682523	14.07781166	51.93119072	3.398219462	1.782611385	7.841214501	43.4013308	16.44766552	2.671058663	10.39119899	30.7150446	2.709633493	0.808511703	4.229792804	58.64256066	0.364471942	9.184692947	38.31830497	92.98912846	2.575786655	0.1138128	2.207570084	0.221495811	10.32296686	1.308385505	7.87684023	0.768236399	2.399871383	2.598361539	2.343158445	24.30702694	0	88.86952641	23.01433657	5.937579279	3.689306011	225.1500606	0.109864748	36.35607625	475.3527364	2717.95693	3371.106384	71.64060499	6.849747554	3.746893566	0.832538284	0.17651556	12.27017573	32.38804125	8.688223058	4.557456852	5.082136851	8.956767259	6.519645056	7.351280151	0.882708292	0.052369246	56.95113883	282.5000806	223.0459127	6.695762899	21.73806638	2.962804176	2.352426924	9.011884411	3.477879356	11.12048025	38.68657339	13.05193208	2.41702446	18.74715339	0.36433425	60.20408388	1.063864048	15.66934875	0.588762368	1.753066393	5.610408824	9.613479208	11.74993071	9.306459709	0	0.514068635	15.2371243	1.346290497	17.33474657	12.73628644	4.490324161	2.990102741	20.44859788	1.698200735	40.20230778	43.46843675	2.492556474	4.097260794	8.955912624	2.051511495	1.148086618	0.375282551	5.816055564	12.78809352	3.533968281	1.835825968	85.18958306	11.22573582	3.578451797	6.767668487	13.09176723	4.603306728	0	0	11.92448543	0.05984813	13.26821001	50.02291538	34.8708369	1.792288593	360.1007118	285.2553675	14.13644045	6.490158271	7.149035407	34.56876192	4.164627929	2.111192556	1.320014423	0	7.771111298	20.52739398	2.97040891	45.22116632	13.46213566	1.408319585	0.128661182	1.227049528	4.524669789	12.91396168	4.204748278	10.38090296	18.88944546	6.583478759	26.4090702	12.29749683	7.874167215	4.238928821	0.098760139	15.80585002	32.94072017	35.61612526	3.186526124	8.128661685	1.519526407	1.610625112	134.1998593	235.2324198	7.357764922	1.634428866	105.0865666	2.972692455	0	0	75.21138867	14.36543933	16.72926215	23.51235628	0.233078182	0.1137846	6.682109013	15.19779661	3.238921529	2.798134586	47.58410605	4.666610818	15.74921275	2.134320592	6.57120306	41.38667084	2.24909907	694.4603233	184.4848851	10.19287733	0.881690217	0.271966373	5.957368063	47.91033119	24.40090281	5.373045374	10.06524607	6.927116547	3.731896117	0.30661067	9.947681204	13.71240184	0.426680505	1.197455393	39.1521241	141.0275856	0.387403569	321.4916048	2.661127923	4.405242104	7.159127894	14.59026744	55.47155515	112.0088488	22.1059466	3.686164393	8.036606329	29.22867856	0.15023322	3.113884323	0.439855506	7.746967455	4.642536052	22.03107999	5.042363896	3.102936806	11.2846919	1.037199075	11.38575842	48.33484194	10.32580267	6.584093865	146.9919439	0.164853463	5.638290154	1.78448553	41.89125741	9.205648896	4.271601648	7.033981654	26.04355278	0.836141515	1.015267391	5.437122537	35.28885404	0.562875151	4.237640286	47.13623229	21.35587098	2.098026308	17.51562912	12.94144975	17.7602304	2.497879977	2.83420274	10.82880887	5.245665107	0.321893444	20.15593465	5.970949994	7.054985664	0.619056397	1650.249722	3905.348294	1189.417737	157.4518791	659.9002215	61.01260315	656.9052129	1689.229535
Lbra2	1.640642321	297.6856749	36.2723478	7.167452564	7.406866428	133.6217942	12.75082718	0.654638525	23.41864216	1.418480141	42.55328467	1.562455057	37.47473566	23.88542154	1.585979505	2.143170372	3.446942836	2.080873325	3.869800223	2.089665747	4.422331335	33.70971592	17.3672889	19.05664434	7.212109589	38.74618393	10.03148098	8.790110364	10.24928106	51.79910527	4.134628886	12.7190102	29.62371109	5.526345484	19.8251537	2.561256446	26.68132445	18.71269321	10.48621327	0	2.527401899	0	207.7799559	714.4105812	8.903431452	0.663128222	9.739539405	5.969915868	1.03247229	1.889096024	12.9435761	2.382565543	478.3029713	14.12602849	3.629254565	0.739071371	22.73609953	10.77839702	6.013247229	1.840772557	0.184305923	0.670361647	40.25930718	2.531240145	15.13573782	4.331252009	2.983907688	0.666309341	226.4290638	31.6480668	59.6664678	2.112677066	0.946435821	20.47690993	4.541789687	73.50511273	0.484332787	83.83895219	28.23769647	2.583179947	5.064660571	106.1508797	0.84784762	44.13488338	3.971259852	47.2832107	5.127082856	1.303510803	0.182825904	10.81182208	76.82007857	243.8952872	0.917162176	0.67095024	0.228013433	4.149519468	2.94173106	1.087197861	8.791461092	7.128088259	151.599665	14.23185301	1.150998528	119.2804209	3.395109109	2.211235365	3.736601898	0.822494556	0	9.004208482	95.58527437	0.868687778	4.574137909	11.00974094	10.4478241	14.66810656	15.04209984	10.62760208	5.024143838	12.8088448	14.68559148	30.114784	52.80700476	1125.913476	0.076306894	3.444552446	0.020458951	7.890567224	34.63526767	552.7816341	2.144153065	0.55422588	16.58289936	1.011570507	9.445295225	4.44876366	21.74067097	16.1790713	0.458472445	16.08429214	32.02838096	3.180108212	2.693987787	2.952521364	14.07535949	8.56480466	0.596919245	27.62495253	9.429882609	5.781294285	0	12.50003727	2.391988326	4.13826189	13.65818246	7.326729287	559.2324761	288.4239448	2.202859638	8.335183599	36.97392272	21.53091328	1.092069951	14.6599023	34.11168449	46.09180554	3.408075789	1.699123459	8.634428394	40.40581874	19.88802684	2.534206442	9.800605472	63.52969318	2.50046512	0.378562635	4.657393265	60.18433852	0.243790904	6.177040937	39.53512051	95.33814594	1.771703198	0.346382466	3.88139354	0	13.15870778	1.695846324	7.097865645	0.431645842	2.122490791	2.143804356	4.371327035	17.52256046	0.035482438	72.78235803	24.77820371	6.776500605	1.134610574	297.3098368	0.102882094	19.07807226	223.4634274	1493.43648	2014.263889	61.06669584	2.05744886	5.054567156	0.559495444	0.041324198	9.111624071	52.11666653	6.901094529	6.350648853	7.88980835	10.73867263	5.221618617	7.899330637	1.239909241	0.055170926	79.64360118	393.0071335	312.2314069	32.96605943	24.40079462	6.396758739	1.48457258	7.56571439	2.399202819	12.05289108	34.95710205	13.12775522	5.607074135	13.57586873	0.609247007	78.54871091	1.909475779	12.50851883	0.433197682	4.635238784	3.699441781	7.160333167	13.22480447	7.656142511	0	0.336977247	16.43252615	2.311328351	21.79982114	12.12872972	4.11065242	4.596327074	21.28225482	1.416784662	33.66151496	48.92800637	4.243886386	6.954294123	9.013746541	2.604190243	1.466069843	0.370954718	7.609517003	9.771863545	3.309360497	1.250288515	106.1275612	36.67346562	2.251464401	10.03443359	11.99630423	5.734817355	0.102392179	0.313141131	13.95825383	0.224177491	13.42012507	30.22713633	31.50878347	0.993775518	284.7235737	335.1243526	21.42756688	6.4548988	3.158217884	26.38567702	7.852576706	2.965517808	1.602375839	0	3.769632083	17.12795254	4.437344862	69.55984642	11.5006896	1.261471651	0.45783877	1.021388589	4.209935295	10.79641522	5.784733757	18.09030692	20.60364294	5.044134918	32.10941886	11.87577914	6.47133307	3.881737993	0.069362444	12.88668697	34.42710055	38.11711728	4.651530439	12.29635584	0.395263928	3.364577552	110.5020025	246.3663149	6.837398208	2.202498444	84.78562636	2.022730326	0	0	65.54144305	16.30671297	21.01087523	32.96671034	0.059526675	0.170484501	5.520285329	21.81145408	3.700630739	5.001391137	39.49103848	21.11704446	19.04871442	1.548969222	6.995870456	39.55826894	7.78786987	984.6176959	230.599926	5.240419863	1.214889107	0	9.938589746	75.58008328	41.86569037	6.902256819	6.447203392	8.16087713	4.143923324	1.531325177	7.103411089	18.09397458	1.331873498	1.298404033	32.81894719	181.3534953	0.309875805	395.3027247	5.090789983	4.091990711	6.030497134	22.95824649	42.33745835	101.1291121	19.26469704	3.975830113	8.370560672	28.73774819	0.183502009	4.26728157	0.358173643	8.795145873	6.540790044	43.92375499	4.836126494	2.833080912	8.275520901	1.77672805	13.5884722	43.35903362	20.95064291	11.46939737	146.8856081	0.319778653	4.82081329	1.860963545	42.80010817	10.76519603	2.147428673	6.195067475	22.49821358	1.565998039	1.00283558	4.376213698	29.32139685	0.32630037	2.513262587	51.25738083	16.17071042	2.619576571	17.25738579	10.7591309	16.99848547	2.965085075	2.578777068	11.64529311	4.975447605	0.440558731	25.73848302	6.254848417	7.942758134	1.102587857	2170.392804	4940.294904	1474.201643	205.5011042	702.0987229	62.66401384	746.0383233	1470.183591
Lbra3	2.498115655	403.7565118	39.18284305	6.021000116	8.547557577	102.2808435	10.96032856	0.585962541	16.82631963	1.643428304	36.53183607	1.542635324	35.24739233	23.32551637	1.140841851	3.41314574	2.893893186	0.861349245	2.938162611	2.258581734	3.617736816	39.17399531	9.945619626	22.47674773	6.967881755	38.64943061	12.93078501	11.37028136	9.053690593	55.73950696	3.602458314	14.52371675	19.63502721	2.35936232	19.95188642	2.825509981	24.97507709	19.79498872	10.19238257	0.034594677	2.59817184	0	230.2543058	696.9018897	2.490438004	0.863362345	6.734593723	6.969275296	0.807269327	2.233457408	13.82600027	3.009393663	422.5009724	14.28963974	3.839161599	0.732953827	21.42924939	9.789417911	4.503800949	0.959508703	0.077986287	0.547966945	35.9314732	0.962277149	16.45590535	5.302748569	1.807150459	0.308370568	247.0981086	35.52115137	53.27575728	1.732023505	0.210773749	27.45791409	4.876723228	69.10940998	0.464313008	87.15334687	29.09580135	3.064580898	5.314841197	80.80196014	0.523182924	43.04694081	3.652997929	49.1679754	3.652642406	1.944606255	0	9.155219355	56.36551123	22.63921171	0.472665704	0.675958408	0.241201161	4.801034576	2.113973102	0.383359558	8.46917365	7.855165354	160.7081507	11.19820448	0.487027765	124.1459895	1.57379187	2.742425585	3.309251972	0.497180337	0	7.961914256	113.3957042	0.622501315	2.543416413	12.59941374	10.85501199	11.62011442	15.24097491	8.039534638	3.99574425	14.94402649	14.98613836	29.70038509	47.90473453	1215.612292	0.036691043	2.429184513	0	4.387493028	32.91812486	470.0667773	0.43432957	0.764714247	13.55324225	0.740822692	6.320436062	2.896042496	23.58250323	15.93449544	0.145496805	14.85779133	19.94740876	2.598240531	2.29949486	2.809499573	14.31920919	5.963657258	1.09450218	30.90217705	13.41808047	4.456763511	0	12.85907225	1.728912147	3.496006899	14.3038967	11.45724467	569.2210986	302.62686	1.281647151	7.283831602	36.54613392	23.56159408	1.268490647	11.54283867	12.91101056	49.47633355	2.910213933	2.049662701	7.059103585	46.72728796	19.35859607	2.402256169	10.81071187	32.93739025	2.25418641	0.280320428	3.72960736	64.8624085	0.309469394	9.057043812	37.76512175	92.71036487	2.258041076	0.112743497	0.937212575	0.109707398	10.30374379	2.09434872	10.71049535	0.355142014	1.672931645	2.154406821	3.173438807	19.41436256	0	76.73235833	20.34894197	5.973697085	1.712692919	271.2261414	0	13.60300026	201.8244469	1136.935113	1614.222186	40.71534079	2.432499109	3.555955185	0.630665447	0	12.79462525	43.44860571	7.184969734	4.277025724	4.727250972	8.775599239	3.739068565	8.199038162	0.941677692	0.051877222	80.9578042	338.5025511	279.9915329	7.286089979	24.17208197	1.630537666	1.519777312	8.543248978	1.412533518	13.87200027	34.11900066	12.27086866	3.373808678	13.52169505	0.257793734	35.06830182	3.249428634	15.26766966	0.208296707	1.327985056	3.633879106	9.52315787	12.52953723	7.323522869	0	0.381929112	13.60115729	1.852280166	18.52045886	20.97549581	4.069147112	3.940032017	19.77290117	1.865763371	40.32870461	64.17519369	3.928174418	4.058765878	8.208459454	2.438684362	0.310172733	0.227184629	6.537772582	8.343953627	5.062645717	2.107897073	80.62389217	14.65853362	2.104743547	7.182947507	11.32234098	6.107219689	0.108314288	0.220834956	15.29290601	0.474286716	12.21839855	36.69132322	30.72528123	0.443862384	321.6047065	371.9068277	15.42772204	4.433918214	3.720981602	32.66092371	4.906000095	2.091357308	0.920171771	0	4.904606345	18.90068804	2.522143786	58.41335809	15.59725744	0.909840018	0.127452375	0.472702632	4.022450604	14.4196244	5.065141771	14.9142937	17.42082835	5.68012511	33.53967893	10.80197092	7.718367056	3.951489946	0.122290325	14.13835301	30.21094071	34.32223512	2.413861271	8.981401081	0.459937509	1.227302182	118.6185232	256.2053866	7.195669349	1.974479205	93.28279968	2.160905351	0.372376542	0.071528303	67.29301442	13.86289523	17.54691463	24.14150405	0.167918797	0.056357781	6.047501895	18.63750411	3.54622684	3.036378282	48.60423706	6.054333159	16.88506781	2.95997527	3.539366771	38.33801687	3.212419197	897.2391359	212.09285	7.457344438	0.723679663	0.115461931	5.256706497	64.63140911	28.53137621	6.004944116	5.596924606	4.809461019	4.062133697	0.809946603	9.211553426	17.28817996	0.70445287	0.686750242	33.1753119	184.3254484	0.223862219	367.2415604	3.125692113	3.378467317	5.429179618	10.30678145	50.02708398	108.3851368	17.07601485	5.966342208	7.473685859	27.0897446	0.135880716	1.504696832	0.587278745	8.533453921	3.728852531	18.15321922	5.276964683	1.76742571	10.34582119	1.503591656	11.70947952	42.4767293	9.030822592	8.696312604	138.4037536	0.151640003	2.347452003	1.888246136	49.28955978	9.163642941	2.583423026	6.829721856	20.23598574	0.509714296	0.909288933	4.050657613	34.2866616	0.4381039	3.684758786	47.65447275	17.02334638	1.96285283	16.08960199	14.18260235	15.8461646	2.474411692	2.927045869	7.924189808	4.778665127	0.26981237	25.12837455	5.814599525	5.496731982	0.805629267	1967.830549	4157.801937	1156.406662	337.2906922	644.7996646	66.28834414	691.2806221	1385.129579
Lbra4	3.395932801	508.2186882	36.99994061	11.68932585	10.55462647	151.878732	11.51512243	0.982764093	20.78043659	2.762030183	48.05825006	1.770108889	37.14831164	25.91409114	2.633376067	7.069514757	3.610136798	3.279096461	9.628901018	3.630690444	4.383810578	21.37244153	36.28468479	27.08949011	3.838869085	31.63079929	20.80605711	5.789920703	11.83260846	30.54820732	2.463313881	7.616703366	46.29382376	5.895829455	17.0801737	2.448269935	24.21664563	18.50891476	13.71490472	0	2.354822822	0.022630657	185.8215777	1132.189051	12.09315019	1.004990135	6.743249728	3.883631629	1.168100954	3.098119362	14.85001507	2.908201571	832.71774	19.59186452	6.201580309	0.472205303	16.04669495	11.18028923	4.813292769	1.933826118	0.308307135	0.538036648	58.7753377	2.462634486	18.97814458	2.819668757	2.730709974	0.309611928	287.6174047	59.94860965	54.55674428	3.2559425	1.342478517	27.60673679	8.663827652	91.218464	0.365711837	71.51818966	18.93527513	1.716343053	4.969638345	124.5882498	1.641528194	20.78923188	4.557121291	42.94625725	4.22995056	2.950838299	0.849531549	9.951179362	136.7071335	46.25143124	0.786784523	0.385998973	0.346746457	2.679008534	2.087877304	2.357529593	8.29184354	8.046704855	157.2716642	79.0299222	0.891384957	99.91911292	5.814057944	2.586435286	3.122603826	4.367840412	0	11.11430916	107.3329949	0.572923289	4.577893828	11.62696076	8.963655698	14.84326363	13.31346027	9.273659444	5.078080067	10.04286488	12.92457737	27.05291063	41.06601115	1645.099893	0.025787121	10.37945183	0.057039591	5.515397438	34.13223117	925.8654021	3.010149424	3.359092808	23.81365261	1.277553804	13.63224069	4.399411672	16.48964276	17.17446655	0.298251789	18.0003727	18.20428984	2.378722387	1.856127747	1.67325282	10.18625401	10.88142831	1.479299436	26.03599215	12.4472857	4.567927441	0	10.44437999	2.246688459	3.845827052	9.187121789	17.21980639	775.293746	372.3533518	0.955356329	9.430118373	34.30679383	25.50270645	0.716398323	19.84180157	41.84405683	39.21250521	6.42987952	2.271620144	11.7807798	52.94766953	16.08467311	3.67032304	9.865234934	103.1583218	2.941911912	0.527716634	4.287822283	60.05205851	0.498438931	5.19554617	51.63302049	83.10824347	2.221788313	0.148571523	4.900965472	0	17.18185223	0.656041389	5.399901733	0.980572054	2.862062654	2.639810827	1.943590321	13.80973298	0	84.61626024	24.92708511	8.598689466	3.435789881	584.3823126	0.095611818	131.0641172	912.9958451	6675.667725	8703.795213	208.4213329	23.50705332	5.541084879	0.443242955	0.345635802	10.2661994	26.25523098	9.687641312	4.061096064	5.068062499	7.407376351	4.479348168	5.615148083	0.886376683	0.079756774	123.1838755	438.8361409	603.7752649	9.579417007	27.78182694	9.812376968	3.782948642	13.36642114	3.763182666	10.75311384	41.58212447	16.24922841	3.681054979	6.187277222	0.452955116	109.2026228	1.581655724	12.89137287	0.805170581	2.961533112	3.423571202	4.793506906	12.91332391	7.398960346	0	1.409239705	11.9926363	1.301815628	20.18032907	3.29016785	3.014078007	6.01450015	22.09129868	1.934692916	34.94653672	46.85291757	4.929984347	7.549290528	8.231097073	2.578861434	7.902316727	0.217731028	5.994860965	15.69941312	6.103686381	2.214939545	109.1900378	50.29022254	2.773596388	27.27486451	8.545013403	3.684192598	0.142734785	0.291012668	15.10297276	0.156251806	36.126114	17.43008441	17.88875031	1.641865379	306.2180801	350.2980011	29.19236644	10.12777031	4.376195779	40.11213442	5.289583205	2.887192234	1.829517541	0	4.852090594	33.83918654	3.877579475	33.36192675	8.63259979	2.078218468	0.335909281	0.355954139	2.044563108	7.455039817	5.601829387	8.256395342	18.40275027	6.922317034	36.37632346	12.91779664	6.660956628	2.193462887	2.213156557	11.44566777	30.36829214	35.38067813	3.996573977	11.60880792	0.55099825	5.6067045	192.0477584	256.1297803	6.011195736	2.081548946	113.3283823	1.61922665	0	0	103.5555429	17.02272948	21.15329512	21.45155792	0.276600783	0.128730083	6.682945566	18.84634416	2.53550925	2.081478778	46.05121891	6.340718329	21.9934163	3.621991908	11.87230354	46.39168281	5.143654435	1885.038936	358.4104596	14.32041256	1.260575994	0.169059813	13.68013331	71.44483508	38.64055147	7.433627597	9.378163813	6.505776571	3.324772998	2.134668593	5.168233192	12.0741	0.536360582	1.20665088	35.84772724	112.8949153	0.365240504	490.8716412	6.252917894	12.18140908	9.211397505	19.77471499	32.88104502	89.54996721	26.75344535	7.246535233	7.564943599	27.52588796	0.335384788	5.155448239	0.382792344	8.512025774	5.896584556	23.81157008	6.723870032	3.127949227	11.39787778	1.915361381	11.5876997	45.41114553	13.51980798	12.56887602	125.6130257	0.338171644	9.813651402	1.058850921	31.19298331	8.910223599	2.973951915	5.254390722	25.65381193	1.427347849	0.653588718	4.614439621	42.01557962	0.816420754	3.093725242	67.40700475	20.00101963	3.955999622	13.40322943	14.21119038	19.69861853	2.265677791	3.16623821	12.03836178	4.990824506	0.258584945	31.6436967	8.220181539	5.65683083	0.876781428	2316.063358	6144.86082	1500.313871	209.8201338	1055.616822	74.50755771	748.9232105	1258.026047
