mt4	cdh11	diras1	tat	cyba	cth	prdx1	efna2	midn	lrrc40	cmpk1	arpc5	plppr5	fam69a	dbt	olfm3	pmm2	cacna2d2	arhgdib	cntn4	bhlhe40	abtb1	h1fx	p4htm	ndufaf3	slc6a8	prrt3	cidec	ifi30	smyd2	lrpprc	mcfd2	rrbp1	cfap61	rspo3	pygm	LOC105945141	dstn	ltbp1	prr18	cpxm1	isyna1	LOC100490489	rtn4ip1	uba52	elovl4	bckdhb	rasgef1b	bdh1	pigz	fgf12	nppc	elovl5	wbp1	tf	fam110c	ywhaq	odc1	pdia6	kcnf1	LOC105948523	chrna2	LOC101734458	higd1a	hhatl	dpp6	pfkp	mpp7	steap2	cycs	jarid2	tubb2b	cdh12	sh3bp5	cebpd	gdap1	fabp4	pmp2	tmem55a	frat1	cthrc1	htra1	sfr1	obfc1	avpi1	crtac1	got1	LOC100486481	LOC101735189	lrrtm3	hk1	lrrc20	scd	rgr	LOC100496187	acad8	ccser2	usp54	ppif	ak3	LOC100496074	atad3a	zbtb16	LOC105945173	sik2	vldlr	MGC107851	hes4	eno1	plch2	thy1	mpv17l	rpl28	grik5	anxa1	xilr2	gal.2	LOC101731497	bcat2	cdknx	psat1	ethe1	LOC101731355	nsmf	LOC105948193	fbp1	g6pd	LOC100488687	endog	irs4	apln	hmgb3	lonrf3	pgk1	LOC101732341	gpc3	htatsf1	pglyrp1	gabbr1	LOC100217322	atat1	jph4	hsp70	LOC100487364	cfb	zfp36	bbof1	aldh6a1	fos	ahsa1	c14orf159	ndufb1	chga	gng2	hsp90aa1.1	tmem260	inafm2	chp1	crip2	ctss	LOC100490378	cabp7	MGC147490	sdsl	LOC100487101	LOC108648912	trap1	rps15a	hbd	hbg2	hbg1	hba1	hba4	adam23	spag16	fn1	ramp1	col18a1	rapgef4	prodh	klhl23	dapl1	nr4a2	ptprn	dynll1	rps21	mien1	pik3ip1	srcin1	cdk5r1	rundc3a	cdh22	nog	fasn	slc16a3	mrpl12	npb	kcng1	ncoa3	vstm2l	fam107a	darmin	dnajc19	tmem169	tyrobp	arhgap33	crebl2	mogat2.1	vgf	znf395	tbc1d19	col1a2	pdk4	LOC100495637	fbxo32	pde12	hpd	LOC100495491	slc6a13	unc13b	naaa	LOC108644448	c19orf43	junb	rnaseh2a	serpinh1	a2m	parvb	eps8	glul	pcolce	LOC100489320	LOC100493190	cox17	foxk2	sorcs3	efr3b	nifk	hexb	kdm6b	stard10	LOC101733774	eef1a2	clu	LOC108645628	nyap1	LOC100496720	cfh	LOC101735145	kcnh6	cd38	LOC100489443	plk2	htra2	LOC108645589	baat	lipg	ildr2	cbr3	blmh	LOC100495598	rtn4rl1	cenpv	bcl7b	pir	limk1	sh3kbp1	pitpna	slc43a2	c1orf194	acaca	serinc2	fabp3	arl8a	pm20d1	mid1ip1	sytl5	c4bpa	pigr	ccdc28b	rims3	fuca1	LOC548655	ubqln4	ulk2	gk	pdgfrl	cnga3	mettl21c	itgbl1	pcca	uggt2	lcp1	nr4a1	rps26	naca.2	krt18	krt8	krt5.2	krt5.7	gpd1	mipep	sln	spock3	hephl1	dgat2	LOC100485192	ptn	fstl5	tigar	cyfip2	camk2a	sparc	btbd11	irf1	LOC101731765	LOC105946241	egr1	lta4h	cav2	aass	celf2	acsbg1	cib2	pcdh10	loxl1	ctsh	sord	bcl2l10	mapk6	sqrdl	nmrk2	arnt2	LOC101733518	sfrp1	c8orf4	add2	tacr1	fah	lzts1	manba	cdkn2d	ldlr	ier2	ache	kcnab3	hpgds	LOC100271753	gstp1	cd44	cry2	lrrc14b	bdnf	lsp1	fads1	pip5k1c	vstm2b	cyr61	rpf1	chid1	rbm4	batf2	LOC101731863	rna46612	rna46614	rna46615	rna46623	rna46625	rna46627	rna46628	rna46634
Lhea1	17.0889672	15.55210404	1.843268417	0.10974234	5.168380071	10.06238745	104.2246032	3.127087102	10.93065454	2.408412642	6.670492251	19.01490676	0.164937979	15.00970057	35.88050281	2.321294618	1.247880471	16.40459697	18.14164179	0.697526155	45.11664062	65.66850332	41.88235609	21.55077342	15.78995442	21.47266477	3.640351987	0.475067377	41.71601638	70.5619926	25.06891085	25.75493553	17.96057566	0.919466009	2.587008127	395.7612303	126.74436	3.548147547	14.03217258	0.047796074	6.208876609	2.117764588	0.102603108	22.69164965	652.7454186	1.213149432	38.94082675	3.838838506	24.15026059	0.227754076	1.592045647	10.29922379	47.93774012	17.10968917	4.809152959	0.48986749	157.0021	10.85146292	21.04210087	0.036364404	0.382287721	2.145196004	14.47850649	236.7329856	2.880273515	0.117428297	88.46641716	50.76643986	0.378100179	564.786776	10.84501047	3.034972753	3.821995347	63.33216965	43.20806196	3.08026223	116.6552272	35.71069852	0.69802364	2.956852661	5.457295727	19.38161254	3.477474589	3.862086207	6.932156273	0.668757122	286.7064481	20.75991009	0.362943041	2.755268818	153.0988052	12.45294726	14.26763657	3.645061674	0.307390535	14.92775718	47.54394583	4.153253446	106.4015483	47.04528266	0.648697417	7.321871767	2.490059926	5.304390073	5.168725574	7.807005362	26.81288154	119.4604244	945.0405417	2.414663802	0.353808569	10.91459145	735.6484252	4.750192625	62.43544204	7.685615813	0	1.285792115	39.49542517	24.42508574	2.405639943	48.59820067	8.740244832	0.331947905	11.04836361	4.619898921	7.328604705	2.874081618	29.32095848	4.41755448	10.47531284	198.1228939	2.305544903	275.6832091	75.24016542	19.21156023	55.67456278	4.048741473	0.943897995	35.57733204	14.98699251	3.194180617	0.307286016	1.052376329	7.118800849	37.86476955	3.41809076	190.0449199	42.42407501	12.93026462	28.64578052	111.6619405	0.49604777	1.498546638	3.400568571	2.009475628	0.241573957	9.700314189	340.6102562	24.63152759	52.44125632	0.136308925	5.348295147	1.795099382	37.26472495	0.206897475	22.08423178	455.8200947	191.2300626	2289.493766	14202.03722	15581.79287	374.1685669	1.598533416	33.56032224	36.5232544	28.66555202	87.89652963	8.919819086	1.057683928	12.14222113	78.61378108	11.38017892	0.3298278	210.328289	959.9918925	4.048365034	12.27634926	0.426555147	0.022130673	0.630909585	1.630384899	34.672182	1.722387898	95.35354879	31.18126443	0.774624148	5.386361576	10.3058245	1.811986311	1.449375371	0	120.2998767	6.110884817	2.261582013	0.094357395	10.06326689	10.96648847	0.809792269	9.088897686	4.519286474	307.8421928	7.797317986	0	9.006527727	14.83392202	0.123123729	11.92838208	0.046132117	0.023381149	9.547259564	0.193787536	21.69797325	43.26022349	3.034723167	31.28612865	1.829536963	39.57699824	2.732816921	8.658473508	11.81855737	283.2716855	42.95498103	43.68900327	16.13001595	0.890845181	0.773371091	13.50237867	8.907714961	17.15190903	10.76822349	0.036452411	85.7298772	30.78940948	9.954107406	0.076399372	11.45074682	8.367853448	2.522661701	8.023213685	3.740358561	3.267612194	33.34344587	7.401964079	0	9.400631995	0.496206943	1.243464224	4.81026306	5.295780734	2.996267596	0.171306639	4.038106222	23.55428204	11.79927537	1.188028576	4.083627111	12.83722646	59.62768479	26.77459916	0.457226101	0.757183955	157.9524903	5.722296288	6.01254211	38.01587037	1.137213349	0.269447875	0.079316146	5.049987358	0	36.53973405	1.870939249	3.657947365	4.174805738	6.119709988	23.581657	1.981860027	86.85164545	9.611328174	24.64153163	1.437226737	8.63190976	101.7554598	1773.733155	492.8945944	2.791311579	29.76497917	0.175631252	28.62597662	7.608792326	7.195712373	18.98327084	1.812326974	7.747488559	31.62341935	1.193447951	7.013058128	2.084880435	15.81318936	0.548511879	6.583067837	1065.114611	1.565583812	16.39046281	1.041161489	30.73189932	45.40594207	6.998862904	103.7314976	30.92629862	0.571106896	0.117672939	0.767396258	2.194893841	31.52388038	183.4206344	3.556584701	15.83455345	21.0781001	393.8428255	152.9433769	9.912481292	0.116489839	5.476259303	15.36588035	5.602697724	1.861204293	5.1549032	1.126715391	4.949248269	5.29346445	25.26965195	47.50864215	1.513782533	1.606498044	217.6231182	0	0.667309832	4.012921545	10.11322365	35.67787811	0.846867096	10.84666637	0.675665185	0.485499491	4.618595542	145.618472	19.97016397	15.04738387	1.441155733	1.169550232	16.38358603	1720.006508	2153.839416	215.890619	419.5880801	31.65231522	151.6972289	80.76797676	2149.16451
Lhea2	18.13880686	24.08508759	0.625965891	0.600015101	35.10318524	12.05966631	101.3416421	3.407073862	10.10287664	3.816803187	12.0786433	41.06723581	0.65870366	14.58386119	32.04987889	11.57762048	17.23648031	6.689096846	71.68297816	1.537067435	22.73992651	63.55230234	40.26707709	5.409734003	14.60361505	10.88611721	3.967719601	10.7463297	65.96001148	42.74554709	26.40709182	30.94074574	43.21230941	0.670967186	4.008730162	258.3761556	374.1473571	25.18484664	75.67401559	0.075746243	9.638164852	7.701573035	10.24400855	28.50378642	750.5533974	1.412768194	33.2413427	6.401655678	23.32628877	0.721880019	0.895131224	26.94040084	185.8002108	17.66925693	2.830823331	1.152240124	196.2879638	21.32692149	91.00897764	7.019281059	0.10385859	3.154887108	12.91336847	472.0102563	2.577655717	0.719578808	55.56180629	37.16612997	0.6373367	662.5413154	7.171572413	4.411239652	2.209435777	127.5769266	31.13123579	2.204918823	134.0277562	203.7369095	0.692585916	1.321101901	11.55153589	50.73520226	2.961150843	4.24067051	6.324125693	2.789752997	236.7610926	12.28420043	0.258833125	2.515100414	148.768889	17.99232982	108.3889115	4.758367785	44.72002522	11.33323628	35.39159133	3.424202602	110.3648401	23.71870552	0.616825454	11.5235284	17.09250209	24.49832823	2.725465838	6.239520594	27.75823038	38.44353045	630.4704401	2.104690444	0.192242947	10.23007113	894.887097	3.628755185	150.9626712	11.47833272	0.052927197	7.917908711	39.50302025	26.05073788	3.87520169	111.6595648	14.18462742	1.657102431	9.674398741	24.97340893	22.96633537	6.623739456	26.86189343	9.813804362	5.422358689	206.7627052	5.745254846	193.612192	101.6493584	7.981958533	62.51257276	14.42709461	0.868095208	77.82050469	13.65521689	1.796679159	0.852216058	2.376592943	27.50918872	32.63229585	4.678790636	161.7888464	3.056545642	19.56619143	20.85516846	218.3965185	0.522212523	2.584738008	6.878891659	1.50736595	0.172278664	46.47333799	501.7508886	56.14589465	112.20523	0.162014701	3.718787507	1.111471143	34.61669297	0.590196411	23.07722804	537.4270343	256.3702629	2725.864099	18004.48754	20393.95493	625.63705	1.332129462	18.35019009	163.3064504	19.75740088	72.21211123	1.02383815	5.164956168	7.31224278	105.5312601	0.522545439	0.22998992	111.9527133	996.4702062	14.50138949	10.32627869	0.901327853	0.505040244	1.041951689	0.955083474	26.86731685	13.48378694	82.6251889	34.4861082	0.736565121	1.590304983	6.496281954	2.046014226	0.729616394	0.043009308	103.8410821	5.680796524	16.48690142	0.487059051	7.38803148	278.1424094	0.242001683	7.00634124	2.240705678	555.4592971	9.945902486	1.94319944	7.223713327	10.18963606	4.761024928	9.459400077	0.065798314	0.022232381	12.51774058	0.04606658	20.63190302	12.61065372	5.123448452	34.4741988	1.244747922	19.6211024	3.473847683	21.48314937	12.76226695	383.3553276	50.25996056	35.51210656	11.43003493	0.032579844	1.275268193	14.27782725	16.03619845	12.29750959	16.85326993	0.069322844	84.21185979	38.55949887	26.02885924	0.03632285	21.8228223	25.88120559	12.46163076	4.050456498	9.643820634	2.811155909	24.19959384	5.728839832	0	4.988295553	4.954185389	1.940629071	17.50955288	10.23296016	3.585326672	0.631198588	5.375586974	30.91136555	16.80070434	2.046481993	3.678621467	30.77772286	155.8641645	65.11030142	0.823412035	0.332299294	169.0225026	4.753185887	10.79035568	58.24066558	1.904448671	0.717386025	0.094273957	6.315503095	0	59.6800071	8.09758914	5.370787342	11.76410391	8.310309177	103.6561957	6.483531921	25.39121251	35.61745918	23.48941485	2.099613835	26.15588371	18.74481783	1938.679957	637.5732751	7.337994334	200.1610549	0.100201256	142.0048046	19.52659964	6.905524274	11.24462364	5.506428584	20.42308573	133.717726	1.447862526	2.27334914	1.497530826	17.24008091	0.469406031	13.89197902	2053.886323	0.966664388	15.65902584	1.367152363	20.27760414	8.375347959	24.19367257	179.5377483	27.98938334	1.168063637	2.610799403	1.006472212	0.761160787	60.78963239	326.1786938	5.199581607	32.23178623	48.20411528	507.0758214	458.0716741	41.54098546	0.166149647	9.815338515	9.514087503	7.216801908	8.460311988	12.37078354	0.998310239	4.55427152	2.267788682	20.82999124	17.59471693	1.157783886	1.342407524	146.0786917	0.038562465	0.815815799	15.21966985	11.43969586	25.60922761	2.415775833	26.94306784	0.510679879	0.775564959	8.160647129	92.85397724	22.32247441	16.09658107	1.761876657	5.500861874	6.16890752	1730.802193	2911.941256	372.3745891	825.5667401	42.55116542	209.7164581	135.9561627	2926.411093
Lhea3	42.21271753	33.39569734	1.155266718	0.152042005	16.29110206	9.777983204	88.19115032	5.716371652	26.31636457	3.319069245	5.837801986	28.93817156	0.335151725	9.988921523	24.3383418	7.099530451	3.19487102	12.52571269	35.90607363	1.043081469	72.78120868	67.24579483	72.99777784	14.10141433	12.19137794	7.413231447	6.963895642	2.702001463	53.20310455	43.01560183	14.76953242	14.1957586	34.19951553	0.750496948	3.716904733	195.2388994	298.779873	9.046852397	37.37271544	0.338451871	9.310260255	2.779623379	0.189534652	21.32240055	922.867761	2.077334087	28.58240938	10.7260883	24.82999903	0.303854107	4.283517968	22.70311002	39.54438254	24.87033462	5.469252087	1.357369181	158.873916	27.20961767	21.3601215	4.635041993	0.5548596	2.113458934	11.29948535	215.168934	9.624053667	0.241022928	49.09527382	29.20332358	0.619080207	425.2797707	10.44921438	4.68533587	2.667640104	51.60845144	70.87641425	1.502427944	245.8072336	73.26033356	0.616684577	2.895558708	8.371651214	35.35593621	9.875395406	4.968515511	19.10127888	0.996264926	165.4156346	24.79577448	0.209515714	1.492978319	91.9939301	11.80066891	27.50438947	5.592127384	22.99712894	9.308739301	33.06419576	6.271670307	58.76857558	29.4611532	1.141250487	5.863229032	3.214815997	9.960104623	4.969290509	5.718898997	25.5700549	100.4806829	556.6222094	2.230256339	30.41465099	9.745011099	1096.901428	2.870414563	140.779811	8.178898523	0	2.601401617	25.75618368	74.59756045	3.241391555	39.14614416	6.130437114	1.532985502	5.199180112	13.38576532	11.32543104	6.25403052	26.58707856	14.06622887	11.22107536	198.7953867	5.884892297	165.3971629	53.27662887	26.821429	164.9529554	7.271327343	1.257696961	57.70588785	12.60857207	2.493161905	1.773866469	1.944013056	13.52663325	90.03753321	1.63056519	107.3353539	109.1022618	11.98558819	17.67220818	114.1252957	1.194500789	2.188813867	9.122520282	1.629166367	0.167343746	15.65451596	212.6252857	36.06774223	241.6188557	0.944242767	5.155965053	0.925399785	36.27085044	1.242128878	13.17349053	669.0676451	336.5438595	3888.74542	21623.61717	27335.09622	694.8965794	2.090260282	16.99853369	73.14423049	19.62227916	55.74087454	6.464317175	1.622662052	6.088100388	225.304745	27.62065601	0.751442638	130.5426404	1367.6893	4.866071892	16.97186751	0.846325696	0.878943972	1.56416229	1.52604062	23.0824308	3.970382683	65.01133875	21.29488315	2.146398701	2.135390729	8.689888747	2.71960849	1.758667	0	45.65179391	3.058587518	4.316988452	0.236553629	15.73620574	86.92318221	6.624687348	15.63225516	2.772827773	325.2003262	52.34506745	0.209726283	17.04319176	16.54207997	1.326742561	42.31325501	0.127827045	0	17.47196084	0.044747004	37.7460359	55.44321669	7.608039376	18.39181903	5.44819837	21.25655299	2.630390565	22.86707199	14.73828957	542.7033017	26.27792648	38.31858629	19.23593793	0.332289254	0.58772249	19.56688952	16.06463454	21.47473912	3.706530221	0.117839913	104.1277844	50.93082282	21.41214163	0.088205956	9.853092488	13.67403414	3.63708325	1.986314823	4.185511634	3.449217379	22.77993012	6.439196102	0	9.658292424	0.999952807	1.260854439	10.06595458	5.18600207	5.721455501	0.356003955	6.464842345	18.45696104	9.202278528	1.351745189	4.724627192	10.24594352	72.39329534	32.41185913	0.652657543	0.672459563	106.7571297	7.776052223	13.19161175	43.25251322	3.041354097	0.647062485	0.054944089	9.27794223	0.059554124	29.65433344	3.853366113	9.04269823	7.116226358	4.415897483	74.73268393	3.029051123	90.57926205	28.69925743	16.01711217	1.906723857	16.95458612	211.9031797	2407.733823	688.2257728	5.661796745	93.43969676	0.389323977	95.97090535	10.39043168	5.517967978	28.45604338	5.453317081	6.567895172	52.63562746	1.824504056	7.36076372	2.590634058	12.1396686	0.595280992	11.50282773	1358.704042	1.690153765	15.74857985	1.236404782	26.65807081	103.881362	11.31263164	158.2886233	21.46697892	1.094793803	1.304235322	1.417580673	1.824543155	42.82890574	275.0587762	7.062683206	68.57139395	24.46376796	171.6670754	233.8419315	7.748651156	0	5.102799714	14.52244629	12.27515597	6.918186154	4.897259095	1.158926093	5.09791961	5.927935344	35.19052078	57.55298864	2.674769984	2.652872535	188.0221562	0.112373533	0.528297852	8.802831599	15.43064601	36.40025602	1.340900572	11.84881402	0.832086334	0.663664527	1.687248746	322.1875707	37.87305672	9.43579978	0.760625666	1.099521735	12.70235804	2004.972515	3039.291079	314.4076615	539.5807845	80.64836771	85.45846679	194.5641871	2497.902634
Lhea4	14.18371541	30.75209428	1.48701761	0.396624704	29.50139268	13.35348023	71.15963449	5.179966672	22.08341516	4.870292153	10.91934348	46.39153175	0.238443893	11.66670791	34.03741003	4.115601213	5.261690776	10.53175785	75.48414444	0.740282051	72.66870617	72.24881247	72.6710866	7.434135334	16.32879301	9.245455666	3.601207767	3.546882588	88.09101708	56.63607652	22.40021161	19.64007772	26.01905454	1.52629987	3.11660729	277.2021807	318.4342457	22.30569831	38.62224579	0.115161288	9.394967658	8.526721835	0.370822484	21.43669036	742.2019826	1.613396612	41.75674216	13.52552214	28.76878383	0.297243628	1.788707241	22.34756893	51.55763066	14.95236359	6.473526393	0.861930591	215.6276325	31.65809943	31.36124096	5.651327495	0.986887974	2.300071173	11.35788926	225.7948305	5.893741607	0.660182233	59.46900735	21.76042713	0.481383775	622.2012965	7.829857861	7.325612049	1.079159723	49.72503299	41.72679255	1.594826387	141.9539162	125.8689896	0.603268333	1.432376395	19.25180888	35.66830742	3.517191204	4.777339115	11.40576481	0.662721707	237.465009	26.1118228	0.614872824	0.663862691	135.5403471	15.39192023	38.66027837	8.875555543	7.776677238	12.30000056	38.12748832	3.91641941	114.8769268	37.3259536	0.530300488	7.821370785	6.503242821	19.27616784	8.7883367	4.469504512	24.22640884	53.11439069	884.8512095	1.466611511	0.319678846	11.45838917	873.9261974	2.327848649	133.3546177	21.43654236	0	5.532189092	27.5268909	25.489636	6.750892303	51.25847617	7.184604734	0.562363023	8.813748053	28.47636224	19.58156139	6.954240803	17.35927174	9.84070902	5.768502354	262.0164003	4.484401989	185.0340692	65.36996245	17.97497724	96.66196369	14.57731075	1.495975768	98.04555474	12.7869007	1.926748437	1.527042198	3.387439102	26.31311263	39.98991192	4.27620282	184.7437161	17.71364392	20.51846379	21.46233821	190.1456499	0.640281589	2.770958571	6.223354735	1.573549426	0.327406219	24.17484414	292.2368958	56.49168885	73.18423738	0.030790012	3.835700213	1.471059372	52.56383067	0.654287748	21.30494814	497.7016696	941.5243463	6633.369528	44684.34035	49051.62591	1257.602119	1.038621334	29.1746907	78.76181966	31.80074236	82.84769566	5.107590208	1.830323642	7.366200032	73.26874908	2.234405591	0.576155284	153.6859181	823.1179381	3.858274145	8.176887639	0.356859271	0.639867654	1.140099286	0.894389283	17.39290481	7.787793236	64.45255338	38.02215329	0.622134179	3.577855669	7.271484674	5.116235025	1.001430607	0.081736848	90.54228756	4.62687619	12.73732546	0.438455939	7.485474749	69.05700942	1.839644078	8.060071175	2.362503211	388.5149183	24.37882759	1.709696629	4.631224898	9.323815924	2.224934904	3.720374075	0.041682037	0	15.75236393	0.131320539	23.39792748	31.44092673	8.002111343	26.46581781	1.710054681	29.51688399	1.897384486	12.30531114	14.215535	297.5774152	75.8586062	30.79973485	8.411022012	0.015479055	0.24766488	9.570601623	18.64184784	10.56908796	3.746756129	0.082340181	34.89005299	56.41414364	28.8751407	0.069029598	23.91997783	30.40880202	6.893541505	4.708284818	9.943673975	1.265316803	25.73613159	2.95513735	0	6.298781353	2.649287319	0.708302889	6.315639822	10.01184054	3.558950971	0.50304068	4.986385986	28.11520994	15.99160847	1.789044689	4.621840853	16.89435672	56.58334075	41.79522827	0.970206835	2.131368906	177.4699684	5.645731837	7.731648793	60.91558147	1.180873628	0.632985357	0.16124627	8.480942651	0.203904743	46.52466726	7.092165313	5.735299463	5.997196204	5.598496691	49.33329623	0.852705837	25.74998288	22.45396591	23.29424946	2.443703443	32.57911574	78.47231769	1844.225243	567.0493819	8.0606729	90.96129842	0.095213516	86.26121208	10.0165377	7.344384799	10.40371593	0.857130481	3.8122808	54.22694759	1.078323415	2.664232017	2.127705707	16.83255275	0.607110409	10.66994901	1696.365883	1.377819772	25.09171582	1.926250698	19.05708241	39.59871332	19.76164351	142.6534231	26.63408973	1.168337545	0.673371141	1.147647379	1.096574152	52.17937691	258.5444315	4.29806025	52.42354759	29.15297658	291.9864002	224.8382852	6.4441567	0.105252786	7.88176747	6.538220631	10.24220683	7.205184431	9.581434145	0.69411009	4.616077343	4.747797605	42.22320445	30.51199377	2.259772936	1.671457777	137.76904	0	1.119743083	10.87745953	9.588613197	24.86293444	1.639660863	23.03688527	0.970519301	0.59658625	2.491384012	153.5864178	24.03949998	23.52616241	1.283534413	1.736058008	11.56159438	1024.874109	2408.617683	206.8596145	396.6105391	33.5298765	155.5335448	116.3683949	1508.182087
Lhea5	26.70919823	20.63343446	0.25372299	0.370093571	10.51319727	11.513409	116.3789976	1.569307421	21.50612975	3.057297632	7.558004189	21.04779389	0.286063502	12.7256764	26.74574302	9.685150272	9.51357953	10.07321087	19.68356248	0.864120374	94.41263588	91.07341995	76.15191128	8.621729199	15.27366684	13.17381269	2.814415237	3.348772823	47.06594831	57.99081282	21.2836642	16.01502471	17.59474508	1.050767613	2.861969503	292.1098493	182.8695365	5.007788065	13.69776103	0.061404506	7.081687764	6.694431647	0.296586274	21.39000888	958.1605676	1.917548809	33.74473514	12.5092453	23.5758974	0.3901332	1.814119378	14.27685205	73.60173681	19.12088581	3.625086507	0.372636641	214.3172058	24.26189082	25.8746138	15.1716792	1.052426035	1.653583938	15.57276843	295.7477918	11.14183555	0.138290458	59.18659352	37.69310512	0.26495582	633.626598	8.595895143	6.308164102	3.55709682	63.10887342	57.88809619	1.400606873	138.510466	91.41571828	0.424013395	1.544661722	6.355704942	16.07369892	2.550519319	3.322562964	10.69660899	0.540442324	233.3292296	24.82384474	0.08742744	1.09732099	152.1698038	17.50488849	24.9966439	5.595643037	5.479380979	10.38650195	40.28868541	3.985941253	114.58561	35.84497299	0.744101468	8.34077875	3.152325214	4.549339617	9.032395968	7.181902453	33.81189121	39.60215258	752.2883944	1.822521071	0.608764892	10.96734697	1050.6225	4.064992748	81.09375875	5.151575827	0	2.418825838	30.85373814	30.47720555	2.39973702	64.85596232	6.205364714	0.239883554	6.602922899	5.305155829	8.297827372	2.581541159	24.51076849	12.80780424	6.091857665	211.2510355	4.924468226	217.2047862	54.69535953	15.02587324	160.0022775	5.280304028	1.356768962	98.79194673	9.854972232	1.994014131	1.209001694	3.168767473	11.03945338	27.82053299	2.678201177	146.3443954	8.168642604	18.66589293	19.09048036	195.547933	0.648661834	1.880438411	8.389715157	1.484426174	0.446134677	28.09124699	387.8928347	19.80542865	126.8122284	0.06566948	4.380297123	1.126282541	28.37854795	0.797415111	24.40991481	601.9064567	621.0691048	5893.937949	27843.78977	34256.31909	887.1043759	1.696004761	45.98792624	25.28772467	25.29143908	54.18207392	3.878767021	2.33188399	10.36241702	106.9375633	3.441807516	1.271207739	185.7608541	1310.391854	5.183198223	8.757817688	0.471891762	0.127942595	1.727732741	2.51771086	13.01610316	5.316306812	91.69438265	35.70950776	1.07810523	2.583135365	8.633018605	1.909599345	0.766722152	0	54.63141826	6.513066852	3.123408739	0.194822199	11.99641404	64.37023886	1.159252936	15.9653317	4.198990417	252.9045821	30.09788968	0.218788267	6.455689766	15.96616264	0.869986405	20.47320033	0	0	9.599119859	0.09336092	31.72576804	24.88804447	4.893348323	16.11801232	3.951171002	20.89653913	2.938069581	15.90341778	11.20802467	478.8010719	48.77965439	39.88940855	12.47122898	0	0.631982313	13.34653515	11.50044823	17.48899729	5.15557905	0.035123318	110.5203796	44.86198348	21.70633273	0.1288241	10.27883104	10.63220148	3.142102191	3.865339477	5.613893778	2.24890832	22.16730728	7.215011927	0	7.90443787	1.977656345	1.093941334	4.707295792	6.742109861	4.541380652	0.33012124	4.669047193	28.1858994	11.36906149	0.846091342	2.340131161	12.15721144	78.75447956	15.03990044	0.367129301	1.206606856	227.4185557	5.577030752	11.3493681	40.52819887	1.733573623	0.726945869	0.229272591	6.769891557	0.093191064	33.8952047	1.885606664	4.198390561	5.717498632	6.338822408	59.59382157	5.160464898	88.19542059	16.26998673	23.35725073	1.624020817	8.501422694	85.48793737	2274.295642	639.3107142	7.277571924	64.18147323	0	37.94025647	12.10069851	6.441167005	66.26783183	1.732605084	7.815476867	60.08966466	1.030974947	9.137786498	1.531939089	13.3143783	0.607789449	5.656806751	1182.429829	1.097091633	13.39772537	0.477714122	16.94491646	34.4121614	7.551513385	100.1653057	21.88878915	0.92406138	0.377941537	0.637427751	1.405763688	24.63988456	180.7435077	4.069453151	56.93543895	26.87716462	455.8694583	354.0236254	10.71582554	0	5.977021375	8.521841919	11.9267364	9.331214804	5.865731497	1.18432819	3.999633275	8.986523387	39.67743139	44.52838474	3.297678223	0.75050834	144.1075112	0	1.010395603	2.877985329	13.51572721	24.68919864	3.963377276	9.238331969	0.400633679	0.355526232	6.874557644	175.8187097	23.40410037	15.84911347	1.567145226	3.34047495	3.97536283	2070.366145	2889.986481	343.4732689	716.3179945	41.0148729	130.6165952	152.4911941	3257.833486
