mmp2	snx20	LOC105945483	mt4	arrdc2	maf	atp5i	spire2	nqo1	alg13	irf8	slc7a5	ca5b	cyba	rps15	gamt	midn	pgm1	pde4b	insl5	gadd45a	faah.2	cnn1	uqcrh	LOC100487918	LOC100488386	pdzk1ip1	cmpk1	ttc39a	scp2	fam151a	pcsk9	ncf2	soat1	dpyd	LOC100497492	LOC100158554	LOC100488301	LOC100492603	LOC100489254	ptprc	rrp7a	c7orf55	rps28p9	rgs1	rgs2	imp3	angptl4	LOC100495359	gcat	sh3bp1	lgals2	cyth4	rac2	ncf4	prkcd	pfkfb4	LOC101734421	LOC733778	LOC100487499	acsbg2	manf	myo1f	acy1	zap70	arhgdib	acy1.1	rpl29	alas1	il5ra	bhlhe40	uroc1	aldh1l1	impdh2	cidec	il17re	LOC101731658	lbh	LOC105947468	adck3	degs1	capn2.2	bpnt1	atf3	slc30a1	LOC100485969	haao	abcg8	pram1	sec23b	cfap36	xpo1	sgk1	vnn2	LOC105947430	akap7	sult6b1	LOC100135365	slc8a1	kmo	acta1	LOC105947414	dse	LOC101731250	amd1	isyna1	sh3bgrl2	c19orf60	fam46a	col12a1	smim8	nt5e	cyb5r4	tnfsf10	eif4a2	tmprss11f	bcl6	LOC100498201	mgam	slc33a1	aadac	gtpbp4	alpi.2	LOC100498108	pcyt1a	rpl35a	rnpepl1	polr2h	LOC100496158	elovl5	slc26a1	irs1	tm4sf4	LOC100145763	serpine2	kcne4	cldn23	LOC100489354	LOC100145252	rbp2	gk5	LOC101734993	LOC100494696	ccl20	LOC101733569	LOC100493779	LOC100496714	odc1	pdia6	mycn	apob	LOC108647707	cyp39a1	LOC100490476	LOC100490023	LOC105947503	LOC100145285	LOC100494435	LOC100490986	cyp2e1	ephx2	c1orf35	cyp8b1	higd1a	ugcg	hsdl2	insig1	ptprn2	crem	mtpap	hepacam2	scgn	prr15	skap2	snx10	cycs	abcb5	agr2	scin	rnf144b	tpmt	jarid2	LOC100490656	rnf152	stk17a	xcr1	ccr2	ddc	cobl	LOC100487846	slc4a7	ube2e1	klf2	rbm22	tmem14c	rnmt	cebpd	lyn	penk	pmp2	c6h8orf59	ca2	calb1	tmem64	spag1	cox6c	hrsp12	rpl30	LOC101732809	hsd11b1l	klf10	LOC100494662	enpp2	sla	fam49b	myc	ltb4dh	LOC100491211	LOC100127564	them6	eef1d	ptpn6	tpi1	lpar5	fas	atad1	jmjd1c	plin2	oat.1	abca1	usmg5	wbp1l	avpi1	cutc	abcc2	pank1	LOC100127565	ppp1r3c.1	LOC100493999	pik3ap1	LOC101731824	alox5	scd	ddit4	LOC100491805	cxcl12	LOC100491460	pgd	LOC100488380	st3gal4	ppif	dusp13	slc43a1	ldha	LOC100486241	pdcd1lg2	LOC100145174	cptp	mxra8	nadk	inmt	LOC100496716	tnfrsf9	LOC100488259	MGC107851	LOC100493376	LOC100135198	treh	pdzd3	usp2	sc5d	rpl27a	ptar1	fam213b	LOC100489525	atf5	ndufa3	sult2b1	LOC100493724	cnfn.1	lipe	LOC105945879	aldh1a1	LOC100485172	cyp1d1	apoe	LOC100489130	apoc2	LOC100485636	prmt1	polr2l.2	dhdh	MGC76132	ptprh	rfk	gcnt1	LOC100144919	gbp6	cdknx	spib	cpt1a	rps9	gbp2	psat1	rasef	btg5	LOC100145501	LOC100493517	cox6b1	alas2	trex2	gnl3l	fbp1	g6pd	LOC779592	pfkfb1	hspa5	rpl35	cdc14b	tnc	cldn2	tmsb15b	rpl36a	dkc1	tnfsf10l	cradd.1	LOC100498263	il2rg	cox7b	LOC100486534	syk	LOC100486361	irs4	acsl4	nfil3	rpl39	sowahd	pgk1	sash3	LOC496784	sh3bgrl	tmlhe	LOC101732341	slc7a8	psmb8	twsg2	efs	LOC100144969	pglyrp1	gabbr1	thtpa	psmb9	LOC100487364	LOC100486098	psmb7.2	c8h19orf33	blvrb	gltscr2	slc7a7	zfp36	entpd5	vsx2	LOC548369	gstz1	LOC100498621	cyp46a1	ndufb1	chga	mgc108077	cyp46a1	c14orf28	abhd4	gnpnat1	gch1	gpr137c	ptger2	pygl	evl	dio3	cdc42bpb	adssl1	siva1	LOC100486694	tyro3	scg5	bmf	ppp1r14d	chp1	crip1	dnaja4.1	thbs1	tnip2	LOC100490493	LOC100491169	LOC100145348	MGC107876	crp.4	cers2	anxa9	txnip	LOC100491454	LOC101730866	LOC101731813	LOC100490323	isg20l2	ubqln4	LOC100495081	mr1-like	cfap45	aplnr	gal3st1	uqcr10	hsd3b7	MGC147490	LOC101732036	LOC105948391	LOC101734519	LOC101735106	LOC100498441	gbp7	LOC100496035	LOC100495880	LOC101733469	LOC101733399	LOC100498429	LOC100486692	LOC100487466	plbd2	LOC733461	pisd	tgfb1i1	nt5m	msrb1	fam83g	MGC145244	trap1	palb2	nme3	slco4c1	LOC100490582	cdr2	aldob	eif2ak1	adap1	il21r	hbg2	LOC100498168	enpp7-l	hbg1	hba1	hba3	hba4	hspe1	actb	atp5j2	col3a1	pth2r	idh1	LOC100487462	cpo	trak2	itgb2	dpepe	adprh	LOC108648880	atic	fn1	col6a3	ag1	lss	col6a2	col6a1	nup35	cdca7	dhrs9	nostrin	gcg	dpp4	ly75	upp2	hsd11b1l.2	kynu	hnmt	vil1	LOC100496109	gatc	dynll1	LOC101732564	LOC100491133	LOC105945271	srms	rps21	hap1	pik3ip1	rpl23	prr15l	gip	c1ql1	grn	ggt1	g6pc	g6pc2	psme3	gstt1	pyy	col1a1	LOC100490964	card14	gcgr	LOC100489067	LOC101735197	gprc5c	rpl38	cdc42ep4	bcas1	dpm1	cebpb	bpi	bpi	LOC100494099	romo1	ypel1	mrps7	hn1	caskin2	unc13d	c22orf39	ubald2	LOC100497165	LOC101731925	msra.1	fam3d	LOC100491288	LOC100487637	dnajc19	myd88	LOC100486394	LOC101730957	slc5a6	tyrobp	LOC101735259	hspb6	nr1d1	crebl2	LOC101733412	LOC100127817	serpine1	ereg	LOC100490785	cpz	LOC101732039	ubc	scarb1	znf395	rps13	pi4k2b	fabp1	col1a2	pon2	pdk4	nifk	thnsl2	eif3a	rps11	pde12	LOC100495491	LOC100496402	coq10b	rgs18	naaa	LOC101731809	LOC100489174	art5	LOC100145470	LOC108645141	LOC101732549	aifm3	LOC108645149	LOC100145486	yars2	tspo	LOC101730921	rpia	tmem177	znf608	srfbp1	LOC100145442	glul	ucp2	LOC100489320	cdo1	LOC101731684	LOC100216141	LOC100489718	foxk2	rab40b	rexo4	tubb4b	slc34a3	capn5	nup50	nifk	f2rl1	tkt	ubac1	LOC100487175	smox	tmem79	kdm6b	LOC100486017	pnlip	LOC100486161	fam20a	rpl7l1	LOC101732705	rrp8	LOC100485959	galt	LOC100497516	sult1c2	LOC101734006	acot12	emilin1	hsp90ab1	aldoa	LOC101732043	LOC100494786	LOC100496720	eif4a1	cox7c	LOC779590	cfh	nop56	arrdc3	lmo4.2	pparg	svbp	hao2	mgst1	slc29a1	LOC101731296	LOC100490811	LOC779590	sult1a1	bhmt	ca9	LOC101733520	LOC100490018	LOC101733334	LOC101733414	birc7	LOC101734509	rdh11	LOC100496633	LOC101734477	LOC101731859	wipf1	LOC101734420	hint2	LOC101733291	ddx18	keap1	spcs1	hmgcs1	rpl37	ranbp3l	fyb	eef2.2	c21orf33	b4galt4	LOC101731740	cd200r1	LOC100489069	kcnj15	cbr3	rcan1	ifnar1	synj1	adamts1	gba3	blmh	slc6a4	tmigd1	dhrs13	LOC100145149	slc13a2	tmem45a	LOC100485835	itgae	bcl7b	LOC100492857	slc51a	mlxipl	LOC100485772	cldn4	mtmr4	rnf43	mpo	gdpd1	pitpna	ccl5	hnf1b	znf593	LOC100493216	rps6ka1	fgr	LOC100490835	serinc2	fabp3	ptafr	themis2	rhoh	csf3r	cited4	fhl3	slc30a9	gnat2	elf3	nuak2	LOC100145165	sike1	LOC100487948	dpt	mid1ip1	slc16a1	phtf1	ptpn22	pigr	rasl11b	zc3h12a	meaf6	dnlz	card9	fip1l1	gjb3	gja4	runx3	ndufs5	gale	mfsd2a	LOC548655	pabpc4	vmp1	ubqln4	ca4	ulk2	aldh3a2	rasa4	paics.1	ncf1	LOC108645864	LOC100485153	lgals9c	trmt10c	cybb	chst10	pdcl3	rgn	slc10a2	ggact	abcc4	epsti1	lcp1	nr4a1	fkbp11	enpp6	coq10a	LOC100493542	rps26	rdh7	arhgap9	ddit3	tspan31	ctdsp2	bin2	LOC100498043	pfkm	arl11	nckap1l	hpgd	pfdn5	itgb7	foxo1	kl	medag	alox5ap	LOC101731996	mmp1	sesn3	folh1	cpe	rab30	dgat2	ndufb2	akr1d1	mrps35	fnip2	anxa6	tnip1	csf1r	sparc	fabp6	tmem263	tmco6	atp10b	cxcl14	lcp2	rars	fnip1	sh3tc2	LOC100495377	dusp1	neurl1b	LOC105946467	LOC100485706	LOC100494767	LOC108648193	LOC108648195	LOC101735014	hk2	LOC100135120	LOC100488648	tcp11l2	nr1h4	slc5a8	dram1	hsp90b1	lta4h	rps16	nts	kitlg	lum	dcn	krr1	nell2	twf1	cntn1	dnajb9	ifrd1	mapk11	nampt	ucp1	elmod2	mgat4a	pfkfb3	ucn3	hcls1	pstpip1	sema7a	LOC100496172	ctsh	sord	mapk6	scg3	nmrk2	LOC101731107	ell3	rpl37a	abhd2	pgpep1l	loxl2	gck	LOC100496891	npc1l1	ogdh	mrps24	slc20a1	neurl3	cyp2u1	mthfd2	calml4	mak16	slc39a14	sorbs3	pdlim2	gpat4	ddhd2	ugt8	fabp2	gimd1	keap1	kri1	ldlr	acp5	gadd45gip1	adh1c	calr	LOC105945375	adh1b	LOC100486839	adh5	hpgds	ccser1	mmrn1	fam13a	jchain	mob1b	rchy1	LOC100494782	cat	rpl36	lrrc14b	caprin1	spi1	lsp1	ifitm5	tmem258	LOC100493994	gpi	cebpa	slc7a9	mmp15	LOC100490462	LOC100495245	cyr61	rpf1	slc25a22	zfp36l2.1	pla2g16	taldo1	LOC100124841	fibp	LOC105947118	LOC105947067	LOC101733583	lpl	naaladl1	fut6	fermt3	ppp1r3b	stx5	mta2	mettl12	ctsf	LOC101733767	LOC101735033	rna46626	rna46634
Llun1	177.419968	5.982358857	0	141.2898527	10.15735069	26.75977004	36.55494087	0.51382616	43.0986912	5.046963967	5.773852828	3.831666549	9.957976014	23.97302274	1704.693482	3.603105545	20.89306499	7.866281977	30.25188079	0	13.57559442	1.217324809	107.4059688	14.01878393	0	1.514977954	5.612696072	5.879461577	0.68956493	45.74729058	6.205377743	1.39920453	5.278652476	17.10820584	0.194551623	0.331850072	33.8528091	0.021618449	0.36581175	4.543945094	11.47730209	5.586222752	12.08024257	529.3406874	19.07726863	91.5998809	14.13432766	1.17778123	14.4908877	38.44305887	2.075442247	0.270067186	6.067950368	19.50931645	1.969397439	10.72666049	9.31484465	9.917453313	73.14850551	30.97464992	68.41613215	18.15112847	8.692604141	9.050594431	1.929646717	62.83695319	11.54970404	476.110255	59.73484224	1.279783145	66.99320261	0.108589759	3.743411165	25.50619964	8.90481989	4.469480468	0.699743423	93.3769509	2.270075634	37.17999701	34.22199705	62.23793938	4.288413426	28.19276241	12.89170446	0.792676452	9.50604909	0	15.52092659	23.26779071	22.04034587	16.62699106	265.3627971	1.250411073	0.766451621	5.087704972	21.81047654	0	6.555776986	0.932410141	42.41999985	2.974496717	2.428697198	4.262170741	154.000293	32.87958075	35.15328527	19.53183215	21.86715033	89.66534705	6.480292065	4.904790205	6.501203273	31.65130182	74.92517864	0.02363726	22.07995579	3.162518277	1.652919246	4.697246319	34.18318701	291.6873143	0.795022299	4.178029206	18.13248173	247.0340835	11.75935178	14.7107185	42.89262961	28.43432449	0.662996327	7.874184705	0.045970995	4.511651585	9.207302435	18.05586839	3.686505048	7.041299976	0.579788751	5.712010714	2.593647421	0.076059068	0.104680709	0.286353681	3.864138515	6.647023422	1.883689564	17.2875199	29.7130678	2.219039368	0.215800728	0	2.040217182	3.293306755	18.00634188	0	3.288858417	6.165476334	1.769214551	0.304532653	18.8660655	8.069601012	26.07433532	34.20820076	8.369233572	11.9479147	30.03486739	0.252045516	20.38323453	15.16973992	0.249621375	1.761142356	16.78693006	20.90401359	5.61635773	12.1587728	2.446378237	0.671461793	10.88605503	5.545645729	10.31144676	15.73084123	7.162418885	33.65098165	34.45566169	0.532845628	3.612744672	2.166066425	1.498955897	0.982917182	8.585174565	24.72437665	291.5688502	33.99735174	46.35940609	8.044346171	199.9549374	16.90614628	0.224894078	99.40670186	15.88113333	119.77467	0.063109576	4.093706732	5.538447681	18.27523875	15.28484816	1771.369477	21.41907856	0.03922243	36.77158412	0.175889026	189.098367	5.028874879	14.35915881	50.62116589	9.497960213	54.95360573	0.101165944	7.735291037	165.7166584	16.04073749	78.47664329	0.350189807	13.04654784	6.640562499	9.721960241	50.78845169	20.9517487	8.313308384	45.75308707	8.870605695	14.00943864	8.884282241	0.008247006	1.894320022	0.172391232	31.23026695	37.45317613	2.243518605	0	5.511453764	75.15808853	8.557500778	0.156145239	243.028183	1.763757267	42.17015016	20.02667562	11.69739391	6.887054417	1.059670401	6.158653976	3.952448793	6.604283834	0.787129272	11.96629951	4.852341476	134.0633823	6.042350266	526.7086355	1.790915131	1.27074296	7.140554302	20.70106449	0	0.802280248	5.877043985	0.332303626	1.933194455	10.8343467	1069.802977	11.13647362	19.52904711	56.65292886	16.23944889	41.22830435	11.84551821	8.186912676	17.95144609	4.820354631	0	216.358016	1.260794083	5.108683371	63.67834166	5.181261351	0	1.782307566	21.52435475	17.1536537	6.522922483	118.5211067	3.06440044	20.56323857	9.264517986	0.048882372	4.446734436	66.98147962	6.926416111	13.21536196	390.8922714	3.484018582	15.88271111	2.944293692	12.32082572	0.654176196	0.06825388	100.185375	849.2895628	7.696737017	15.34595407	19.01885749	33.71043861	1.673462356	41.00598269	43.54827952	1817.848211	5.094188719	26.99449977	0.045206474	193.3989607	1338.758757	15.6844906	12.41497755	18.71917168	0.642334455	23.51608413	98.77325795	41.92995214	5.959693062	0.564366796	12.88515902	14.60633022	21.15524291	285.2108199	1.732206061	30.36805304	6.269470559	0.09479993	97.79134831	15.03858565	17.15217436	34.18042364	3.209867504	62.10200599	5.239152539	0.167815384	7.876605182	9.377440754	6.529410869	3.659229728	96.64749339	4.004016938	10.17776454	3.704090251	73.18248457	130.1826002	63.24945065	330.5220815	0.311611278	3.452474531	7.981347272	7.536228741	9.154795353	31.01072697	30.58364745	2.985573368	0.144589624	3.529386092	9.024062145	21.34372758	11.98719097	1.948314927	7.781195839	10.00629799	60.91361685	3.155832769	3.079622412	20.48591681	30.30710098	9.871666363	6.046089671	2.993339723	5.469109204	11.42004732	0	16.10579018	1749.47865	20.53966778	219.663148	13.94402818	6.508920821	2.683457459	29.7269081	0.130432309	2.21255751	2.110639128	16.21172495	327.3506479	13.76131751	4.813342115	0.07984745	0.853473546	77.78050455	31.07082059	4.733517526	61.97531625	0.626099965	89.81786982	0.231082128	33.28834847	8.499039528	11.57171365	0	0.697579399	4.579233375	6.669930529	52.01101851	11.97153666	15.50306411	10.10650394	3.219341941	10.01564268	0	14.19723847	4.370195618	18.64266798	0.246629403	10.37738698	25.11749996	5.945131888	10.07419709	9.580080624	7.352650427	4.965358975	12.7936896	39.91818639	3.071229805	10.31712693	4.485846022	35.86084586	12.58946302	1.122239508	0.786068928	8111.990921	1.217324809	0	48914.92214	61320.50335	3007.481092	1358.780032	11.81064185	1275.674638	30.32514033	1139.448386	0.215217052	13.57760154	0	0.083920206	11.03920373	16.54776898	1.911456417	6.148143086	0	24.71665766	890.6978515	104.5756243	3.026194462	3.418555043	390.6990343	272.5945078	5.680333486	1.298004574	0.599463853	0.340782892	0	1.380976084	8.725119454	1.182057323	0.941574603	1.045706168	6.259419386	0.052715475	20.25898418	4.987594728	69.90739987	6.634834263	0.928293298	0	4.036435366	541.0472536	4.241377393	12.34731937	1907.9502	6.47781993	0	5.476572673	40.2855828	2.498695596	3.765943936	0.129174698	9.343341191	49.59495603	0	1225.081838	8.085086403	6.820892018	2.391947303	43.66349182	7.108178522	100.3953238	217.3566122	12.13500434	7.603546219	14.12155789	93.13189621	7.237986497	9.431415454	0.329055545	25.90550718	16.76626681	26.96965059	35.51463402	35.29320054	4.418476895	6.360651858	15.69476391	16.16728683	0.103596609	3.792230302	0.094871857	0.922016323	0	72.13910034	26.21829668	1.019690696	11.44366448	1.632600073	14.20637205	4.029251577	45.10302713	22.41389349	19.85581287	3.971810554	9.040890233	114.0484824	3.590707472	0.7947528	66.75325684	9.613866155	475.5437122	19.22318709	21.93730874	500.7406554	28.8709563	0.116860848	1183.227278	11.06458556	4.953490834	12.71769026	0.627296525	41.55106463	2219.645052	16.721571	29.25106036	4.586272212	14.96737636	3.485724817	13.78405907	2.339950545	1.144742531	15.91541471	1.788126151	4.582658381	1.101683764	0.926070894	0.460920353	63.77935673	6.337117341	52.80799849	4.282229701	7.043454776	1.282685084	2.637437619	8.250134912	144.2382897	30.99821462	5.414670304	456.7087103	6.065426845	21.88611601	1.717432076	0.195498917	19.2388786	17.8446226	8.542486147	73.2318514	0.036391475	22.38106135	13.84745154	21.93534107	9.617169092	69.37963796	12.67843927	1.285469327	30.05737284	10.89108679	34.02078294	0	0.026159227	0.131253786	2.729410254	60.84375717	7.641970871	8.277369072	38.05164686	3.331013103	1.495707025	48.78902035	69.93102797	1.016594368	42.13102432	234.9888898	83.13172516	0.477587562	268.8260491	28.03065757	83.09549946	38.72837677	0.643121051	57.32959191	21.97524209	6.169612668	19.15511717	0.635019474	11.76672904	0	15.92989449	5.974660415	0.53133615	0.522008476	0.683284739	22.4873469	7.551008634	0	9.270288987	0.891785788	23.05917236	62.79842276	1.449999197	4.437578728	0	7.895306054	1.957262412	55.0836795	8.558369119	0	21.5395196	3.978580686	14.07969572	26.52590621	14.20921673	8.466759431	467.1695206	20.29614604	5.42838433	185.4202436	11.2973485	8.498941523	1.70440171	1.741774955	0	0.091454458	13.29029733	52.10046136	10.69291563	8.296765959	88.31780154	0.496687616	5.77357273	49.86143327	0.121517111	22.33649537	0.150942911	0.198320551	2.539897491	182.0259869	0.514504158	9.635315448	0.144056575	1.362627451	0.844872346	0.137006326	4.341332914	11.50672154	6.593785462	19.19366884	2.878052613	5.713332462	28.31648393	3.538003225	307.7825894	26.08771303	3.569154606	3.206617269	0.254263435	3.360540199	5.84895192	7.802402965	1.764693046	1.391129135	10.26847443	14.27753028	17.75512318	11.12900815	3.282876212	3.597930109	8.345543938	3.668687744	13.35350819	1.050961865	157.7486191	60.7247505	78.39115571	1.511138923	2.658429008	38.766694	28.52406554	5.919924532	21.04442307	13.14534717	3.147703484	34.62409139	29.56803742	73.55823019	0.375123322	61.30333931	2.930650952	22.27656969	6.087809477	8.372717773	10.75025996	18.35424824	217.0331596	15.35268033	27.26202275	14.44954326	4.326489158	11.24205937	3.473364091	2.879391296	23.13476445	3.88793814	11.1948791	6.442460053	12.65320905	6.143365058	0	0.737330645	0.489750781	7.945175795	26.14660803	206.8892514	9.375535345	13.57697672	11.93776113	1422.20304	1484.226878	0.855469377	8.339856065	16.46468878	30.67426108	60.8962525	4.506217828	0.683380491	2.8676262	8.03694814	5.208869788	35.46556335	64.87981981	2.105614501	14.82028668	0.340683334	0.068428187	12.49862887	4.384063212	1.445561934	12.57825082	0.906329538	10.83388655	15.25639506	68.24043002	15.99935428	24.44024395	36.94618197	3.811935895	74.36288691	23.13458404	16.94591601	2797.934413	0.936637508	23.70421344	8.931507662	0.094209053	33.13351128	5.727073615	24.00476807	15.05124439	8.258929966	5.434819537	671.9327328	24.73266928	29.99140949	0.760861591	800.0677098	137.6970898	438.8165215	10.20549083	2.438024543	3.619611	175.4754834	19.98151324	0.294630319	1.109546862	29.92345348	41.95537635	22.84754017	1567.776149	4.935833181	24.40453739	425.8447265	399.4261036	4.624614639	52.10046136	7.123940635	36.48496517	12.49226971	21.02366813	7.076877655	9.681400582	0.109047477	6.555142602	2.874829029	19.72610093	0	14.47554163	4.177707528	14.06105629	46.27139984	299.7945781	3.985962097	11.53232052	7.239766343	10.40938303	119.6306747	2.66619365	1088.477942	16.75311062	0.530284594	24.03872574	0.871890385	0.489649843	0	29.73829043	25.00822145	26.25496563	3.162409382	9.899439451	119.2776309	1.079713508	12.4400809	5.000061158	1.554161025	41.99324392	24.18827977	9.676149564	1.541638185	0	0.099952923	38.44978806	6.443420095	76.36312423	14.92393863	9.555028008	3.721022933	181.5726033	0.793408041	280.6773791	0.758744583	20.76311286	138.6899605	2.521470407	9.273573444	11.29979983	5.450846588	12.07079996	9.545122692	0.338652999	20.46992746	1344.115097	17.96541057	25.52556561	6.603294429	33.37245768	1.652290846	62.9049013	0.283154681	56.52704191	112.2718642	0.217968229	10.91999328	0.033886479	7.799495132	1539.140627	29.31138175	4.528088556	0	3.895560543	63.05644409	9.48427198	10.33558747	0.293248375	12.69113802	8.417611939	51.064497	0.407300024	0	9.917053335	3.488828757	13.47193965	31.62479943	1.574519948	10.94819901	2.295736363	0.652104862	87.02185168	140.9045313
