LOC100490257	mt4	arrdc2	cdh11	atp5i	nqo1	alg13	plk5	crispld2	cyba	rps15	cth	prdx1	midn	pde4b	gadd45a	cnn1	uqcrh	pdzk1ip1	tal1	cmpk1	scp2	podn	arpc5	soat1	misp	fam69a	lmo4.1	dbt	ptprc	emp1	c7orf55	rps28p9	apold1	imp3	olfml2b	cbx6	nrtn	kdelr3	gcat	lgals1	rac2	LOC101734421	LOC733778	LOC100487499	acsbg2	manf	cish	cacna2d2	arhgdib	rpl29	bhlhe40	abtb1	h1fx	p4htm	ndufaf3	impdh2	slc6a8	lamb2	prrt3	LOC100145049	lbh	cdc42bpa	LOC105947467	adck3	degs1	capn2.2	lyplal1	smyd2	atf3	lrpprc	mcfd2	rrbp1	sec23b	cfap36	efemp1	xpo1	sgk1	LOC101734009	thbs2	kif26b	ctgf	trdn	sult6b1	uqcc2	pygm	LOC105945141	dstn	slc8a1	fndc1	ltbp1	pde10a	acta1	LOC105947422	amd1	rtn4ip1	bves	sh3bgrl2	c19orf60	bckdhb	col12a1	klhl32	smim8	cyb5r4	bmp5	rasgef1b	bdh1	eif4a2	gfm1	LOC101732478	gtpbp4	pcyt1a	rpl35a	rnpepl1	rbpms	dctn6	polr2h	myom2	elovl5	klhl31	irs1	cpa3	serpine2	wbp1	klhl24	gpc5	slco2a1	MGC146443	ywhaq	odc1	pdia6	LOC100490023	adh6	scara5	ephx2	LOC101734458	hemgn	higd1a	zbtb47	ugcg	susd1	hsdl2	insig1	pfkp	mtpap	mpp7	nebl	slc25a40	LOC100496268	nt5c3a	cycs	agmo	cap2	tpmt	jarid2	LOC100490656	rnf152	fam134b	vopp1	blvra	aste1	sh3bp5	slc4a7	ube2e1	klf2	oxnad1	sfrp4	rbm22	LOC100135367	eef1e1	gcnt2	rnmt	cebpd	pde7a	adhfe1	sulf1	fabp4	pmp2	c6h8orf59	gem	cox6c	hrsp12	rpl30	LOC101732809	nov	enpp2	has2	st3gal1	fam49b	slc45a4	ltb4dh	ptp4a3	LOC100491211	ptgr1.1	eef1d	rnls	atad1	phyhipl	plin2	htra1	oat.1	abca1	usmg5	avpi1	sfrp5	got1	cutc	LOC100486481	pank1	ppp1r3c.1	mypn	hk1	LOC100496010	pdlim1	msmb.1	LOC101733634	lrrc20	scd	ddit4	arhgap22	vstm4	cxcl12	LOC105947772	LOC101731286	st3gal4	acad8	ccser2	synpo2l	ppif	slc43a1	ak3	mxra8	atad3a	nadk	sik2	vldlr	ms4a1	MGC107851	hes4	eno1	hyou1	treh	usp2	tecta.1	sc5d	rpl27a	ptar1	fam213b	LOC100489525	atf5	sbk1	ndufa3	dnaaf3	mpv17l	sult2b1	cnfn.1	lipe	aldh1a1	rcn3	prmt1	polr2l.2	xilr2	dhdh	rfk	hspbp1	bcat2	cdknx	LOC101734953	LOC100494856	cpt1a	rps9	gbp2	LOC100488682	ethe1	cox6b1	gramd1a	slc47a2	coq4	alas2	eng	slc6a8	pnck	LOC105948193	gnl3l	fbp1	c9orf3	gfi1b	g6pd	srpk2	hspa5	rpl35	aaed1	tmsb15b	rpl36a	LOC100488687	dkc1	tnfsf10l	cradd.1	itgb1bp2	cox7b	asb12.2	LOC100488596	endog	LOC100486534	col4a6	col4a5	irs4	apln	hmgb3	rpl39	pgk1	sh3bgrl	fitm1	tmlhe	lpar4	LOC101732341	slc7a8	gpc3	twsg2	htatsf1	opa3	ckm	myh6	pglyrp1	atat1	cfb	gltscr2	slc7a7	zfp36	aldh6a1	gstz1	ahsa1	LOC100498621	cyp46a1	c14orf159	ndufb1	asb2	c14orf28	abhd4	gnpnat1	nid2	slc25a47	dio3	hsp90aa1.1	cdc42bpb	tnfaip2	adssl1	siva1	fcrl3	ryr3	actc1	akap6	sdr39u1	c8h15orf52	chp1	crip2	crip1	dnaja4.1	tnip2	LOC100497643	LOC100487769	LOC496737	anxa9	LOC594890	ctss	txnip	isg20l2	ubqln4	LOC100490378	mhc1b2	tmod4	smtn	uqcr10	hsd3b7	MGC147490	MGC75582	LOC100498441	LOC100486692	tgfb1i1	ppl	LOC100487101	nt5m	fam83g	trap1	capn15	nme3	fam195a	ntn3	crym	aldob	eif2ak1	snx8	LOC108648908	hbd	hbg2	hbg1	hba1	hba3	hba4	hba2	hspe1	actb	atp5j2	col3a1	nrp2	LOC100496989	trak2	abi2	adprh	myl1	spag16	atic	fn1	ramp1	col6a2	col6a1	col18a1	frzb	spon2	klhl23	klhl41	xirp2	dapl1	LOC100496109	gatc	dynll1	igfbp5	rps21	mien1	pik3ip1	rpl23	mrpl10	scrn2	c1ql1	psme3	gstt1	ezh1	gstt1	col1a1	slc4a1	nog	slc16a3	mrpl12	LOC100489067	rpl38	LOC100485278	dpm1	cebpb	jph2	tp53inp2	romo1	mrpl27	ypel1	mrps7	hn1	caskin2	c22orf39	ubald2	LOC100497165	dhrs7c	aqp1	dnajc19	LOC101730957	hspb6	ulk1	nr1d1	igfbp4	crebl2	cacna1c	serpine1	LOC101730379	LOC101732039	ubc	scarb1	znf395	rps13	col1a2	pon2	pdk4	nrap	nifk	cd22	fbxo32	eif3a	ndufb4	rps11	pde12	LOC100495491	pptc7	hvcn1	naaa	tmem140	art5	c19orf43	junb	znf268	LOC100145486	yars2	tspo	parvb	tmem177	srf	srfbp1	LOC100486968	LOC100145442	rbm20	glul	pcolce	LOC100496873	LOC105945712	LOC100489320	cenph	ier3	thbs4	foxk2	rab40b	rexo4	tubb4b	LOC100496865	capn5	nup50	hspb7	nifk	ubac1	LOC100489081	LOC100488747	smox	kdm6b	stard10	dap3	she	tubb1	LOC100488543	rpl7l1	LOC105945865	rrp8	eef1a2	ppfibp1	LOC100485959	LOC101734006	scara3	clu	emilin1	hsp90ab1	LOC100494786	LOC100496720	eif4a1	cox7c	rhog	cfh	nop56	arrdc3	lmo4.2	svbp	entpd2	rfesd	sult1a1	LOC100498595	LOC101731237	cd38	gps2	ttll12	LOC100496633	plk2	htra2	wipf1	LOC100496982	hint2	LOC101733291	ddx18	keap1	spcs1	hmgcs1	c7	rpl37	c9	ranbp3l	baat	eef2.2	c21orf33	cbr3	rcan1	ifnar1	synj1	adamts5	adamts1	ppargc1a	coro6	blmh	slc6a4	dhrs13	filip1l	cenpv	LOC100485835	bcl7b	pir	fzd9	mtmr4	sh3kbp1	pitpna	slc43a2	ccl5	hsd11b1	c1orf194	trim63	znf593	LOC100493216	LOC100490835	fabp3	LOC100485272	uchl1	cited4	fhl3	slc30a9	arl8a	pm20d1	sike1	maoa	mid1ip1	wwc3	tbl1x	slc16a1	ppp1r12b	tnni1	tnnt2	rasl11b	meaf6	dnlz	fip1l1	ccdc28b	gja4	ndufs5	fuca1	pabpc4	ubqln4	ulk2	aldh3a2	unc45b	ppm1e	auts2	abi3bp	zdhhc2	gk	chst10	pdcl3	pdgfrl	fhl2	col4a2	mettl21c	itgbl1	pcca	dach1	slc25a4	epsti1	lcp1	nr4a1	fkbp11	coq10a	LOC100493542	rps26	suox	mars	ddit3	tspan31	ctdsp2	mettl7a	itga5	trim72	hpgd	pfdn5	krt18	krt8	krt5.7	LOC100145110	gpd1	postn	shisa2	LOC101731996	mipep	xpo4	endod1	sesn3	hephl1	prss23	dgat2	ndufb2	akr1d1	akr1c4	mrps35	pthlh	tigar	anxa6	ndufa2	csf1r	camk2a	sparc	ckap4	tmem263	tmco6	cxcl14	fnip1	dusp1	stc2	LOC108648193	LOC108648195	LOC105946241	egr1	tcp11l2	hsp90b1	lta4h	rps16	lum	krr1	twf1	aass	pim3	nampt	elmod2	pfkfb3	kcp	cpt1b	hcls1	fbxl22	loxl1	ctsl	ctsh	sord	myo1e.1	aldh1a2	rab27a	bcl2l10	mapk6	sqrdl	nmrk2	LOC101731107	adamtsl3	rpl37a	cemip	arnt2	abhd2	hapln3	synm	slc25a37	c8orf4	spata18	ogdh	pgam2	slc23a2	add2	mthfd2	fah	col25a1.2	mak16	slc39a14	pdlim2	gpat4	ank1	ddhd2	cfi	synpo2	dsn1	LOC100494903	keap1	ldlr	emcn	kank2	cnn2	gadd45gip1	calr	rab3d	ier2	c3	adh1b	adh5	LOC100485437	hpgds	rchy1	pacsin3	cers4	cd44	cat	rpl36	cry2	lrrc14b	caprin1	lsp1	tmem258	LOC100487884	plin3	plekhg4	mmp15	cyr61	ssx2ip	spata1	rpf1	chid1	pddc1	rarres3	actn3	LOC100124841	fibp	LOC101733583	lpl	ppp1r3b	stx5	mta2	ctsf	rna46612	rna46614	rna46615	rna46625	rna46627	rna46634
Lint1	2.574975555	66.07494733	10.46899054	6.107184945	36.69664922	4.979632783	10.09939326	0.668321594	4.34607888	41.06921571	1895.088228	8.062857991	702.3198103	8.244292836	7.049753056	36.41478237	9.29759735	8.689903198	12.20323643	0.933122447	9.351353457	321.5854351	2.93045926	111.2265709	236.25099	63.21241694	2.827742216	2.024488023	10.62070207	32.67634605	4.334577977	10.39039273	492.0257538	0.940028959	18.87563994	0.613766026	5.536497685	0.60600353	10.65918576	29.44146362	28.11526605	53.35494314	11.68630025	35.46341068	17.17737616	24.82605093	21.49762525	1.106971479	0.405613541	184.5924781	361.2516901	73.73435516	16.08081511	79.1702983	0.996563606	2.259336011	54.18748768	0.523234771	2.951037339	3.689443043	4.952451382	77.46078053	1.300527942	2.018841534	42.61700699	69.67685355	4.895644108	3.292505522	4.581284791	9.527571688	5.23200613	15.24540218	35.75645307	41.22630964	12.04290137	8.74865753	13.67169235	233.9269948	0.108776482	3.820375008	0.592811705	4.306107843	0.03471309	15.84289504	4.31393713	8.677578999	45.92756656	55.8523254	6.261952365	6.466758265	1.576396173	0.263408733	35.45097878	1.689669378	46.05329205	9.776476715	2.737358702	10.02730837	13.65350411	6.125227354	22.52763635	0.215540523	7.632942351	6.527314586	1.273037018	1.381837066	15.26116333	37.3124118	2.141236297	0	310.8894632	32.63543986	250.9915876	12.7425752	3.059856955	6.5436125	17.81826518	0.287019082	38.64070531	0.096388863	6.677517143	3.006907031	40.74753342	17.40922879	2.381928476	0.678748352	13.18281078	0.15830424	98.17309255	33.65306398	27.07916615	8.413673167	202.9400158	0.758769183	158.0775477	3.745806261	4.153956903	43.41816467	3.897769661	24.94754499	0.230139154	54.16641253	19.59577224	9.185878844	19.9243432	3.91012857	0.160600007	2.052807587	798.6968401	4.376422093	37.81194243	365.2012505	0.830403499	28.99559738	11.52338831	38.36379962	13.31908686	3.670729519	2.023328937	0.989625974	2.961639518	15.15450892	5.601557258	6.372029376	10.74639822	2.23734734	0.539977405	47.50099028	3.065165855	4.748848508	1.54791127	8.915444692	98.3520583	2.762882719	1.835859761	2.077903328	111.6300268	52.47717442	18.97270544	6.280070035	28.33670812	155.7411222	1863.294614	27.35944337	0.182179248	25.36971365	0.098495047	1.687334227	31.1653735	6.601895688	17.85752969	1.044403441	16.64402163	0.77490148	158.7475691	3.374092507	11.24369627	3.392364924	155.4487613	6.15728278	4.725737507	8.982763105	49.57794252	7.649447301	11.21048573	142.0830497	6.482835913	3.981524314	13.77012633	29.20980453	0.425379877	3.375701133	1.394904083	41.31849078	2.791590032	1.429814976	2.106341604	1279.532412	13.44841519	3.568481534	1.928643684	36.76552194	0.167190865	1.986681573	41.74626333	2.496837974	5.434353149	0.059156771	10.56312841	7.326633603	16.9400981	9.324251145	5.284768716	9.549237571	2.524422979	4.505985551	4.42468645	8.375664598	20.05387863	228.3008805	2.202878776	230.4225397	11.56801688	6.11780603	32.9638122	1163.616605	6.551792016	66.10744019	22.81515038	14.33874197	0	33.90964395	0.288410797	11.0422124	64.21825171	22.37094174	20.44892641	254.2358709	1.183176205	25.92481531	9.73771102	13.09028125	38.26714578	28.85261325	4.837421005	1.420631026	22.06919416	6.611142041	2.570643717	29.00715005	556.8475376	44.31640613	4.336704438	40.25889481	130.3816891	7.899162599	1.007389179	5.147370076	27.62391426	3.089884935	62.93571214	0.687146869	0.227681772	17.65770186	188.597852	2.38123282	2.080001506	17.31627208	0.716200089	43.58744693	1926.758888	2.675303283	100.9170085	1174.491259	62.33429139	28.35240349	114.9281128	9.141086337	0.222435839	139.3257207	0	1.039840383	4.631806181	46.25280213	1.626018308	4.688329122	5.312882159	2.220037821	210.5635674	289.7043046	27.6135336	150.850057	3.175072201	43.43822091	4.791523636	10.33201974	377.6251375	0.305544399	5.796882705	14.95269045	7.696087429	17.72968205	0.010174824	9.953674621	3.092351362	15.9209124	207.974192	1770.510807	80.16937317	35.42025059	37.89337152	8.148625535	113.5675227	17.84614926	3.362722555	37.55159901	0.776125936	8.349230457	18.18075772	9.525390683	4.377972235	0.539641876	15.30514665	0.564195038	30.33449431	4.245845572	8.468784317	13.2182025	6.063352813	0.147718836	0.509702561	0.056863583	2.447155419	4.960066112	90.37141509	2.651237475	1025.59374	7.686936314	16.59368411	1.823146977	1.967760796	0.295675163	3.777995124	0	253.8760733	287.1857486	93.52788971	34.07509055	10.74626648	4.557867443	0.988763179	24.56003615	25.50876282	40.52495302	8.843132738	0.168600982	32.23028474	127.4191707	6.08812074	0.806622593	5.829326488	6.113744033	7.109688008	7.068958291	2.581387785	18.03403911	8.173775614	2.556324093	2.359357932	474.89416	9.415185221	4.658009748	0.097772436	23.53967242	378.702739	1942.145909	2535.488313	118.4461598	55.37732978	4.600624173	12.43065529	1089.385741	36.67719827	73.79016621	1.776299629	0.819353307	75.21045814	1.764889115	66.56759087	6.794025534	0.076629146	17.41313088	14.37870692	2.519787246	38.59838484	31.05954755	1.877844921	2.083122426	0.992457188	0.352994148	0.120854248	0.139815605	305.1722145	24.30151415	10.88306079	62.24806	6.013869464	566.6221739	2.121690651	7.654907413	1901.981456	2.813643205	1.525487636	12.93083283	9.610806157	68.46685079	2.892188098	12.78859102	62.07944491	2.207827307	3.66537023	0.79648065	8.60397433	4.878338534	174.0120199	2.786514414	28.486218	58.95093568	0.533182712	0.613985908	11.77818361	3.941898439	4.658122496	30.8702087	25.75464801	19.31034416	7.149518372	16.58412241	24.83216056	0.115797728	2.384797233	53.37702897	28.57579882	29.45840664	3.619791542	17.842681	3.865974953	12.42068451	0.328521315	7.447716791	44.69268777	8.830064167	717.4295228	242.6134169	7.033059971	364.994865	51.03404328	16.16304162	31.1934808	0.010751196	8.852808215	2.767799019	6.43729533	54.44595261	1.464357195	2011.49482	10.45952512	19.12530448	2.454999837	2.309543478	136.2671372	44.40437492	3.709999018	16.34480651	83.63982971	4.477519103	60.83310949	5.88011409	94.98229996	0.52141339	4.462849028	3.413499998	7.036188286	2.057413999	5.12980731	0.092771364	2096.059525	0.212437237	2.854692746	1.708027006	405.5039359	4.429907565	1.642053137	2.257223248	13.12992352	9.392435734	7.352008794	21.63865567	0.486534263	16.44873212	19.5322563	0.396785224	17.24451888	6.293496433	3.950756859	2.71630684	37.44489023	15.02091749	3.375493482	6.379164363	1.771772171	2.285568002	0.370572729	46.97572192	0.902445271	9.713553766	1.078759828	3.719711832	22.52358296	129.9563507	2.774129905	5.50157974	6.474074223	341.573334	64.68890464	25.97125585	108.7483692	38.62238583	8.464925933	15.64394783	26.55571178	9.052033057	9.592040001	7.768676321	6.656402207	1.435776767	46.38126111	0	0.325673872	2.576261655	5.87196524	3.5871106	14.53908239	5.121948165	2.312010816	10.73489197	6.466069958	16.32012245	7.430705104	10.35417956	11.1939462	12.9059615	6.441142391	8.289802313	369.7740816	6.946293724	6.491698632	3.86907331	32.57821054	13.88870497	13.58217205	13.58425777	10.65300464	7.350616669	0.824536326	10.45270254	1.872758552	0.299608935	9.989272513	17.502074	33.64788469	8.143994481	18.18829426	265.6020949	9.084347897	7.693541795	0.8156474	29.8538404	4.846181175	9.464730786	916.8037419	345.1404243	41.11909569	0.092743294	0.187816535	332.3724063	41.23640395	10.24953788	16.97272623	1.701276964	2.120406818	15.59108401	20.77553663	11.36939432	1.231420344	40.47355241	14.01447484	2.750055347	256.7239444	1.417566719	6.543395623	18.70537112	10.98168704	0.33453379	0.257036969	5.476135641	17.67698364	10.89836749	38.12975336	3.306447132	7.846515367	78.22954271	45.85365466	6.642968322	23.25147242	4.868373049	115.8526596	0.131997299	0.611580667	0.47264487	2.890286644	0.904687041	145.3657631	5.473053759	15.33076831	3.678199026	1.917021615	2.448826252	0.023965331	0.803802235	10.05424546	2.544789108	0.712277116	22.21479804	82.40482161	10.58800571	11.14151566	16.38747642	1764.933446	1676.347344	2.42027089	3.303622842	13.75857253	22.032563	29.11059609	26.38295562	1.883151814	0.380336429	191.753085	54.18537027	356.9492563	816.4122301	279.5708897	32.55206138	82.94761701	2.706754257	1.346339321	4.734809045	4.483403905	3.977495735	2.984855833	7.708350035	4.322764693	1.661728101	71.82184873	20.75624122	141.9300473	4.012241454	36.08329516	0.168261621	7.259917569	4.098271896	1.946137051	12.09246475	0.031337159	90.07461781	1.488601519	9.670916574	8.694612292	57.86336651	8.271082466	35.26998403	3.099931441	152.7619096	425.6737735	191.0913329	25.6066113	6.04158526	30.22744828	271.1766772	1761.632235	38.34020167	5.642258999	46.08174517	9.621903409	2.506677997	24.18142726	8.570024037	81.64858119	0.279021356	5.737113798	55.28788687	0.204230929	4.046072167	4.39210165	25.11764503	17.62379895	4.211151288	8.330068313	8.374893119	13.49398459	13.8708932	96.65310293	2.898204097	84.29206102	0.327373442	816.9507324	1.074671074	0.314880601	11.4729032	0.890731958	2.047411756	2.894231384	3.636021181	0.090231553	33.16919528	0.962159685	4.203612905	0.503790236	79.57669707	1.198891469	1.169696906	13.63292494	15.87237183	10.68406375	16.11975748	2.158759334	19.19147997	3.843174314	3.000982982	2.837295556	4.966949869	19.28255408	50.97504085	10.73237344	2.598245801	41.57436748	8.906330976	139.4069602	4.878672333	38.06981179	10.80560414	48.21347508	33.05482113	0.020951236	494.0241493	12.2255661	2.960388075	0.348644457	47.30915995	6.586735425	1061.887925	11.48234436	29.94884685	32.4303002	37.7150564	80.27217137	4.696372608	108.6716228	0.76365816	12.45086044	27.54297107	5.824115337	2.09339149	44.43598713	8.285854809	8.723933588	0.963600044	0.684634533	46.9830448	10.21084571	9.664619612	5.248613667	21.90833891	14.17620902	32.51606766	13.32773968	386.802478	2277.858789	207.6139006	14.21526194	63.05484045	229.6586954
Lint2	2.069342948	58.6211335	23.53651994	4.713289461	19.44193628	4.534277589	14.58246723	0.555598264	5.29289062	42.104359	936.5519018	42.74864983	618.0942571	5.375470154	3.671152925	16.78997616	10.72725975	5.779367511	12.48385174	1.007096038	15.6801786	328.314998	1.774406306	108.9246923	178.3781283	80.57265588	2.336790665	3.218748221	13.0800087	18.06775896	9.017878828	7.201267207	198.5827707	0.495523488	14.73213472	0.370358059	5.501332235	0.31500205	19.9203841	20.93054399	33.18816831	45.53534716	5.255099137	7.779339442	16.1155262	18.49107064	33.40442136	0.881848828	0.367475147	123.396208	162.5659444	24.7521683	14.77104137	74.6897652	0.705359599	4.2046711	37.02837115	0.58533945	3.123155965	2.683315133	2.061498133	63.08926719	0.994143325	1.420929928	26.78502898	93.48414374	5.008917582	2.263825475	5.567537403	8.06664921	6.502409469	39.89652496	65.01866065	59.18607556	5.780349784	4.044701516	21.20610286	204.7452942	0.074791361	17.96845247	0.513574848	3.994317184	0.022276476	11.06942427	5.901038406	6.885589978	30.56238132	71.07090051	16.03556956	8.091412775	2.551662922	0.263308605	50.87951694	1.118198492	47.88477193	11.60923242	2.47232039	5.264866979	6.92423789	7.419290585	20.3919362	0.155608982	3.808362465	11.75798437	1.204293552	1.723151584	16.58266489	25.67582598	3.787693057	0	214.5686832	47.84004858	111.435644	10.35918968	4.543548702	5.635823196	9.698938556	0.352499872	164.1071631	0.061855748	6.081819083	2.894439439	27.56621266	10.5493424	1.448107584	2.2372667	11.54369801	0.038095793	101.0500013	52.03452435	34.85977983	4.28622722	201.7745024	1.007432933	267.880635	6.419907655	3.654957615	66.89389313	2.053376454	22.25901896	0.415371075	86.13377311	49.46253186	5.941160529	11.57817321	2.732678336	0.198762521	3.515246706	498.6864175	2.572659795	39.589245	425.2561029	1.457627017	65.21905954	6.790162877	42.83623168	14.96342879	4.016198462	1.161756258	0.617909781	3.279756275	19.6764104	5.392041748	3.560363674	6.608954036	4.498764072	0.794958542	37.44964466	5.802687766	4.848270991	0.861112343	7.370115025	32.64353639	1.487055959	0.727667684	1.502625294	55.72095386	45.06583321	12.57739573	6.389385368	19.10615931	112.8063012	1010.765448	17.15672277	0.263047774	29.73379223	0.265470879	0.976358604	28.02169075	8.946469415	16.10165347	0.690536244	18.33784303	2.652152092	101.1527404	3.500973464	11.40468961	2.570248788	173.9042043	5.487945761	15.38439884	13.3424929	39.01310214	5.185446754	10.13998717	194.9550045	4.992286292	1.316543026	25.96698311	20.0352056	0.350973735	2.250694028	1.517110938	65.10485569	3.224611151	1.462356456	1.731872403	1166.390674	40.3483501	2.255827019	2.008058013	21.0836295	0.268229018	4.00687793	45.98740275	2.426338522	8.213731529	0.081348751	19.5906126	6.253668152	20.03207834	5.83707051	6.839326122	19.65894546	4.142048483	5.418513818	3.847009904	9.270434167	7.549506624	206.6937892	5.131337744	336.3380574	19.58793628	2.100487915	78.40982224	669.9653347	4.757712215	104.4079974	13.84547846	17.07800522	0.056146893	18.30473952	0.154235191	9.122378212	103.4300514	29.79732264	14.73690733	501.312721	1.945658019	25.03161864	5.112813059	9.884157507	32.97485652	36.20349144	4.275501284	1.189126127	17.38414017	9.160108636	5.787798863	33.40709882	247.5710962	14.66208929	1.783280837	55.85003864	82.18275438	3.887377079	0.875103892	4.686206524	25.60827987	6.237560757	40.0470428	0.779560718	0	15.02082503	265.794671	1.602793726	0.728073832	23.6622479	0.787899426	71.50977007	1137.596858	2.201058712	102.361993	531.2420973	30.11590752	22.45501947	52.85094988	4.818599408	0.149881237	77.56893236	0	1.516586586	2.412869037	12.72080135	1.580774342	4.320184042	21.19467555	0.534250391	240.6308313	134.4015771	30.74542065	181.8141918	1.981566681	62.50931768	2.848777161	12.10044392	606.1453059	0.320853923	4.543058856	15.15096182	4.853667953	29.13418035	0.009794255	16.31077137	1.341145092	10.32963438	135.8468216	725.2129862	72.40094952	42.81806961	73.97637346	9.223776954	263.8005026	54.67646548	3.258242065	51.21896971	0.532178281	4.06215079	30.93100801	11.27211898	4.822693217	0.969654198	12.82141948	0.950411708	46.25315025	8.415674014	7.380888112	4.808995645	2.578947204	0.178653619	0.401431184	0.021052581	2.754882612	6.788805246	282.8990386	1.371865339	1603.218961	14.50286555	4.745044118	4.704256143	1.952442337	0	6.724439114	0	240.4126758	124.3124676	44.56836901	15.8382849	10.72626722	3.904776343	1.142136466	26.45563579	16.1057424	46.05315835	3.32637318	0.064917914	13.29633117	62.89673706	6.391749756	1.514561514	4.815508519	11.17707313	5.067614543	9.125317122	3.056884482	10.18862834	7.033560928	1.492752798	4.696194948	600.6652678	6.47359162	4.248622232	0.470577225	8.099464478	167.3242323	847.1829469	1230.78801	89.08769892	30.29199715	1.107136661	8.386224424	1328.500484	28.11819582	83.06121195	2.167618488	0.95651696	34.20382104	1.002951377	74.83911588	8.505660739	0	9.819427978	18.97315498	1.827461218	43.7113956	32.9465021	1.197444784	1.55960562	2.86600869	0.31713834	0.087250445	0.173840341	203.9481695	54.01448501	6.762987836	53.55394444	9.316411764	256.4644312	9.342586578	29.10439005	1026.223503	2.174930706	2.936859392	11.70283019	13.2700107	197.7179385	1.878208612	12.00359705	51.38375626	2.313937981	3.175446676	1.088204903	11.38796885	2.856930113	82.06131533	1.976424346	26.30512643	45.48588211	1.099800076	1.467362339	7.239699896	3.140242167	3.676598842	18.61824952	21.12501914	13.96360103	2.635699536	9.132144491	11.76883152	0.15605315	2.430633668	35.63802245	20.5582241	26.27469655	2.504043519	6.640831344	7.442751142	8.618670139	0.214800185	3.710665176	47.70300508	9.332542491	311.9566335	283.192966	4.659871401	150.1093641	43.85793166	21.15315799	83.16962273	0.031047203	4.948075682	1.255071601	4.346170727	36.00669064	1.217369487	952.5961998	7.735880387	10.20859941	5.528450187	4.422154088	122.2026064	31.92538483	9.523289646	10.73996916	24.02477271	2.527496161	27.21380128	2.328300868	59.9817484	0.573612482	4.413086299	4.15980349	5.150734553	1.650383644	6.345860803	0.500088	942.8587292	0.146065307	1.909570439	1.858594773	201.9377615	6.012278807	1.43694117	1.483019588	5.607519792	5.760074556	3.872996567	18.17634551	2.341681907	9.061815417	12.46208994	0.668402408	10.76232661	3.851755106	2.26469975	2.512170998	51.1921549	5.756859457	2.620354532	3.614658212	1.525975858	1.326076046	0.101917762	22.83543598	0.787882567	5.153019453	1.647134506	2.195827231	24.55623809	76.77781577	2.646526315	2.605871661	6.024193092	283.5607351	35.96490863	21.81735447	120.8103499	22.58114062	7.421710572	18.5173	19.99401866	30.56979032	13.41145092	8.440632099	5.839030997	2.847910657	70.50152414	0.047095279	0.350374155	4.959803054	2.487027681	2.909782251	14.72230321	3.477672764	1.416249217	6.871431388	4.907557295	8.58092833	4.470483641	5.141655447	26.05077105	6.917485212	16.37646415	16.70895447	153.7614139	6.102508792	15.36754633	1.379391867	23.33744002	10.54189613	29.79965502	83.70980617	4.747245846	15.54264747	1.356666634	6.443738514	6.423175146	0.576805275	18.01474871	11.52719749	63.11967118	12.10639045	19.72286295	249.3452166	15.32870855	8.868067308	0.731607423	26.30941556	2.879787578	11.88087223	908.1722009	198.7300378	38.57753679	0.267823226	0.180791618	180.9116536	22.71262983	10.0528309	60.65163368	1.232833094	0.816438826	36.45593438	33.80168716	11.71408369	0.566911987	52.03204436	10.21407693	1.296022454	483.1318252	0.83113217	6.967535901	29.1377281	8.610642815	0.161010598	0.061855748	5.448200926	12.92311841	6.657581791	25.53649737	3.526859689	6.808890468	41.46393358	46.36367997	3.100729647	11.88637736	6.551604459	215.4912758	0.127060193	0.802111468	0.934525774	2.814657834	0.725707464	136.946648	16.96210038	15.42295246	3.134926653	2.456000236	4.256943263	0.023068954	0.541616287	12.67094136	3.423167569	1.325562461	9.49667668	47.96600315	3.807121552	12.45614464	16.35101228	829.7018062	855.1805746	22.44223002	3.538710227	14.0984085	25.37411945	26.90033144	49.4226234	2.751444128	0.166413943	342.4045615	36.48537534	218.7586985	613.8956792	329.26983	24.37128862	83.40305232	2.713327647	1.883493957	4.977501907	5.203215816	3.285374701	2.58975703	16.39646533	6.070616665	4.416216132	197.696652	10.57075777	64.29004677	2.694538085	24.13851776	0	11.2641559	3.827573658	1.739535131	15.01324259	0.045247579	106.6334159	1.69345473	13.63783953	8.763618187	142.0582505	5.362112193	81.1356101	1.729037718	26.1604739	140.7977278	96.50418122	12.73348849	5.979894153	49.02021283	398.9913141	901.0609034	28.36332841	7.163880617	60.24813021	9.673294069	1.60217922	23.93133991	11.77546559	66.25953226	0.201438823	3.785103499	40.14267581	0.065530687	3.869113327	4.836916726	60.22798962	18.67152648	4.718172599	3.265017181	7.324829163	5.563503665	14.75985258	146.4700687	7.277745207	84.54372331	0.670919095	347.2830435	5.66318465	0.738813797	20.09630188	0.817066856	2.429165324	5.403675853	4.690030524	0	38.71151147	0.661551391	5.622804045	0.740182153	48.35151263	0.769366155	1.048088624	11.26679608	51.81308463	28.96593264	11.76338148	1.901023259	33.41334804	2.406131868	3.539955127	1.928890193	3.042563129	37.78793477	44.91314911	7.410734506	2.383366297	59.29632171	4.28660337	160.7363231	5.774010182	25.62674541	12.21537911	57.26159608	48.84069509	0.100837977	751.9668306	8.67137323	1.825063424	0.111868027	26.01244904	8.337338526	498.181031	8.727032731	11.89373495	18.04246715	25.70687072	60.82422783	4.701542346	127.90462	0.506962062	8.086168686	27.85936489	5.69297045	4.348356841	27.86192697	12.7730606	6.309571834	3.533555932	1.125837946	126.4782824	9.939365998	12.9700614	4.957863834	13.66224386	16.23983814	23.84220371	21.30644066	187.2938277	1752.518177	158.9346344	13.68356732	162.7000589	204.3344642
