LOC100490257	mmp2	cdh11	crispld2	cyba	cth	prdx1	prkaa2	midn	pgm1	pde4b	pdzk1ip1	cmpk1	arpc5	misp	fam69a	lrrc39	dbt	vcam1	ptprc	desi1	apold1	rgs2	LOC100495359	kdelr3	lgals1	rac2	prkcd	pfkfb4	ecm2	rfx2	cish	cacna2d2	mgp	arhgdib	alas1	tnnc1	bhlhe40	chst13	abtb1	h1fx	p4htm	ndufaf3	impdh2	slc6a8	lamb2	prrt3	dusp10	smyd2	atf3	lrpprc	mcfd2	acyp2	rrbp1	sgk1	tfrc	LOC101734009	trdn	pygm	LOC105945141	dstn	fndc1	ltbp1	pde10a	acta1	LOC105947422	txlnb	rtn4ip1	bves	bckdhb	comp	nt5e	bmp5	rasgef1b	kcnmb2	bdh1	bcl6	gfm1	ptx3	LOC101732478	myom2	LOC100496158	elovl5	klhl31	agtr1	cpa3	wbp1	fam132b	klhl24	adipoq	slco2a1	LOC100493779	MGC146443	ywhaq	odc1	pdia6	adh6	LOC101734458	hemgn	obscn	higd1a	myl3	susd1	xirp1	pfkp	crem	mpp7	nebl	LOC100496268	nt5c3a	fam65b	cycs	agmo	rbm24	jarid2	LOC100490656	cobl	f2rl3	col6a6	sh3bp5	klf2	oxnad1	sfrp4	tmem14c	cebpd	c6h8orf22	fabp4	ca2	gem	LOC100486760	angpt1	klf10	nov	has2	st3gal1	myc	ltb4dh	LOC100490049	ptgr1.1	tpi1	htra1	wbp1l	avpi1	got1	mypn	hk1	LOC100493999	LOC100496010	pdlim1	LOC100493285	msmb.1	LOC101733634	lrrc20	scd	arhgap22	c7h10orf71	cxcl12	LOC105947772	pgd	LOC100488380	ldb3	adamts15	acad8	ccser2	synpo2l	ppif	dupd1	kcnj5	ak3	atad3a	nadk	inmt	sik2	vldlr	MGC107851	hes4	perm1	eno1	usp2	tecta.1	LOC100489525	sbk1	dnaaf3	mpv17l	gsg1l	cnfn.1	aldh1a1	rcn3	socs3	xilr2	dhdh	MGC76132	bcat2	dspp	cdknx	LOC100494856	gbp2	ethe1	slc47a2	alas2	eng	ak1	slc6a8	LOC105948193	fbp1	gfi1b	g6pd	pfkfb1	LOC100488687	lrrc2	itgb1bp2	il2rg	asb12.2	endog	LOC100486924	col4a6	col4a5	irs4	nfil3	apln	hmgb3	pgk1	fitm1	LOC101732341	gpc3	htatsf1	ckm	myh6	pglyrp1	atat1	cfb	blvrb	slc7a7	zfp36	cox7a1	aldh6a1	ahsa1	LOC100498621	c14orf159	asb2	nid2	pygl	slc25a47	dio3	hsp90aa1.1	tnfaip2	adssl1	sptb	actc1	cyp1c1	chp1	crip2	thbs1	tnip2	LOC100497643	LOC100145348	LOC496737	ctss	LOC100491454	ca14	LOC100490378	mhc1b2	mllt11	tmod4	LOC100493237	aplnr	smtn	MGC147490	MGC75582	plbd2	cox6a2	mss51	LOC100487101	msrb1	trap1	fam195a	ntn3	crym	LOC108648908	hbd	hbg2	hbg1	hba1	hba3	hba4	hba2	col3a1	myo18b	LOC100496989	myl1	spag16	fn1	ramp1	col6a3	col6a2	col6a1	col18a1	nup35	spon2	slc25a12	klhl23	klhl41	xirp2	dapl1	dynll1	mien1	tcap	pik3ip1	c1ql1	myl4	grn	ptges3l	gstt1	col1a1	slc4a1	LOC100487946	nog	slc16a3	mrpl12	gcgr	LOC100485278	cebpb	ptgis	myh7b	dhrs7c	msra.1	LOC101730350	aqp1	dnajc19	myd88	LOC101730957	hspb6	igfbp4	crebl2	nat16	serpine1	LOC101730379	smyd1	znf395	col1a2	pdk4	nrap	cd22	fbxo32	ndufb4	pde12	LOC100495491	pptc7	hvcn1	dnajb5	naaa	tmem140	art5	c19orf43	junb	prdx2	ampd3	parvb	rpia	tmem177	inha	LOC100494201	rbm20	glul	pcolce	LOC100496873	LOC105945712	LOC100489320	ier3	foxk2	rexo4	LOC100496865	hspb7	art1	nifk	tkt	LOC101731931	LOC100488747	enc1	kdm6b	stard10	cbs	LOC105945865	eef1a2	clu	aldoa	LOC100496720	rhog	cfh	LOC101735145	alpl	entpd2	rfesd	LOC100498595	LOC101730908	LOC101733334	LOC101731237	cd38	LOC101734509	LOC100496633	LOC100496442	plk2	htra2	wipf1	capn1	LOC100496982	c7	c9	ranbp3l	fech	baat	sh3bgr	cbr3	blmh	filip1l	cenpv	bcl7b	pir	fzd9	sh3kbp1	pitpna	slc43a2	sms	hip1	hsd11b1	c1orf194	apobec2	trim63	LOC100493216	rps6ka1	fabp3	arl8a	pm20d1	dpt	mid1ip1	ppp1r12b	tnni1	tnnt2	mybph	ccdc28b	gja4	rhd	fuca1	ubqln4	ca4	ulk2	unc45b	hspb1	phkg1	lgals9c	abi3bp	gk	pdgfrl	fhl2	tmem255b	abcc12	col4a2	mettl21c	itgbl1	pcca	slc25a4	lcp1	nr4a1	enpp6	suox	mettl7a	pfkm	ppp1r1a	itga5	trim72	krt18	krt8	krt5.7	LOC100145110	gpd1	postn	mipep	xpo4	hephl1	dgat2	dennd5b	akr1d1	pthlh	tigar	tnip1	csf1r	camk2a	sparc	ckap4	rars	dusp1	LOC100494767	LOC105946241	LOC100488648	egr1	dram1	glt8d2	lta4h	lum	dcn	nell2	cntn1	ifrd1	aass	mapk11	nampt	kcp	cpt1b	hcls1	fbxl22	loxl1	ctsl	LOC100496172	ctsh	sord	myo1e.1	aldh1a2	rab27a	bcl2l10	mapk6	LOC100490887	sqrdl	nmrk2	tm6sf1	adamtsl5	cemip	arnt2	hapln3	acan	slc25a37	c8orf4	spata18	pgam2	mrps24	slc20a1	add2	fah	dsn1	col5a3	ldlr	emcn	cnn2	acp5	rab3d	ier2	c3	adh1b	LOC100485437	hpgds	mob1b	cd44	cat	cry2	mybpc3	lsp1	LOC100487884	plin3	gpi	ndrg3	cyr61	ssx2ip	spata1	rpf1	chid1	taldo1	actn3	LOC105947067	LOC101733583	fermt3	rna46612	rna46614	rna46615	rna46625	rna46626	rna46627	rna46634
Llun1	59.14757579	177.419968	41.89222109	80.78816726	23.97302274	10.74639996	145.4161091	0.473933652	20.89306499	7.866281977	30.25188079	5.612696072	5.879461577	77.89162897	30.7627084	4.842758288	0.045304749	7.805113702	6.003271153	11.47730209	14.97512684	42.89014979	91.5998809	14.4908877	22.37800987	304.4479133	19.50931645	10.72666049	9.31484465	31.75342755	15.29530736	11.2505853	2.473893209	60.34360094	62.83695319	59.73484224	0.044184137	66.99320261	6.95167952	54.17197258	143.6491814	1.240546486	2.09937977	25.50619964	0.706691379	16.56129559	16.63949775	7.863211314	8.848074615	28.19276241	5.983103361	15.52988679	1.514502435	220.8219106	265.3627971	1.077080841	0.063392196	0.047203136	14.0588195	655.3457381	89.48695035	18.08478453	77.93288951	2.149111743	42.41999985	1.453966364	0	6.538097112	0.275724603	4.47690892	2.277959369	4.904790205	10.85659453	1.873694871	9.16146157	8.177793935	22.07995579	1.474742023	9.747828254	1.178959011	0.302811852	42.89262961	28.43432449	0.147454136	4.101576184	30.39779217	25.08971938	17.53293787	8.182649146	0.273214364	196.083177	6.647023422	2.179541573	72.6670874	17.2875199	29.7130678	74.44532332	8.572117637	121.863779	0.125816135	34.20820076	1.326903136	7.202625958	0	16.88905123	20.38323453	9.641658118	7.370499399	4.869527355	14.07138346	2.961228858	12.1587728	1.574997518	1.925988619	15.73084123	7.162418885	1.498955897	11.69560209	1.468155727	26.35807435	291.5688502	1.318357173	0.356334762	46.35940609	199.9549374	2.317526841	31.4714949	119.77467	181.6127493	2.379936483	11.23631517	36.77158412	13.50121911	6.288217637	6.651328421	50.62116589	9.497960213	1.692321505	1.624480677	78.47664329	27.08448739	8.870605695	14.00943864	11.53745877	1.375848821	19.21072554	37.45317613	38.7058392	64.65416929	3.949965876	10.1353903	6.561923996	3.132740697	75.15808853	1.846827822	0.057702403	243.028183	0.284184335	42.17015016	20.02667562	0.903134395	14.06348118	2.764679253	9.70936836	0.017237539	6.887054417	0.796707256	0.866770786	8.866334858	2.425366305	6.042350266	526.7086355	5.139343591	4.763071669	20.70106449	111.2207744	0.069881394	135.4500788	1.933194455	0.006723363	56.65292886	2.220837934	0.588274943	5.997485821	0.632682695	17.95144609	216.358016	31.2225684	12.23368197	16.29764848	6.522922483	118.5211067	5.196922594	0.390190685	66.98147962	23.90622449	3.484018582	46.71202032	7.592676453	849.2895628	63.40290016	6.055026716	4.412743599	0.638557187	19.01885749	43.62168178	33.71043861	41.00598269	17.91500987	0.063926946	1.156947836	23.51608413	0	4.89049664	4.076494574	65.44114957	158.8638541	12.88515902	21.15524291	204.0794368	138.632532	30.36805304	7.935164178	17.15217436	0.708207449	148.2060933	33.63945076	0.041507421	7.876605182	7.416518003	88.4878746	73.18248457	63.24945065	330.5220815	2.623240013	16.77256175	5.194015225	9.154795353	3.858179239	0.845751506	37.85615344	60.91361685	0.440285589	3.079622412	6.778903859	12.00923633	30.30710098	19.0843976	0.99238974	22.5831818	16.10579018	13.28428174	219.663148	13.94402818	4.49342269	29.7269081	0.10051536	101.350983	13.76131751	0.471032858	171.7460516	8.134644525	1.659170301	35.29386092	8.601821137	89.81786982	17.11056029	11.57171365	0.068779487	18.64266798	1.15351575	0.075144896	83.10131679	10.07419709	4.965358975	2.31557606	12.44233152	2.40620526	0.099713802	648.2931917	8111.990921	48914.92214	61320.50335	3007.481092	1358.780032	114.1322677	1139.448386	0.062440273	0.257798387	9.53228172	0	890.6978515	1.020887419	104.5756243	390.6990343	272.5945078	17.64829897	5.680333486	1.868609324	2.823508874	0.048000425	0.092440444	0.600073735	111.8788854	69.90739987	2.992515454	2.87671259	12.34731937	5.476572673	0.298784008	40.2855828	0.800544253	24.36769908	1225.081838	72.21113423	23.94143718	7.102484419	0.969514034	5.758472045	2.391947303	2.791986446	93.13189621	1.323318428	0.040970219	2.550895275	3.792230302	2.256805094	118.3169287	72.13910034	26.21829668	11.44366448	45.10302713	9.736147992	19.85581287	1.125093019	114.0484824	228.5556766	0.068678748	21.93730874	1183.227278	4.953490834	0	2.869413469	13.26700129	1.221900071	16.721571	29.25106036	3.444935504	7.911077425	2.962222654	13.78405907	26.06190716	15.91541471	47.40477169	187.6403031	168.6067742	1.141146313	7.406748456	7.043454776	1.282685084	6.89675172	15.63013841	0.624448629	30.99821462	10.36850766	109.5960139	51.65235321	456.7087103	21.2123307	19.2388786	8.542486147	0	1.922152943	0.26038176	21.93534107	69.37963796	31.90280261	6.137986586	25.85882406	34.02078294	4.55300657	36.62747052	41.88727267	11.57085489	91.73243624	83.13172516	28.03065757	19.15390752	57.32959191	10.16469785	6.64031417	8.814193638	17.79328744	0.099793382	14.70332618	23.05917236	4.728116868	6.628253537	4.437578728	7.895306054	33.32562545	87.98584441	8.788603539	8.558369119	15.76372933	38.04496164	10.76652044	19.36559454	20.29614604	27.11493582	12.24689667	2.011799993	13.29029733	5.77357273	116.1571609	11.56546434	9.635315448	32.38474721	7.855243433	12.82884648	5.713332462	36.25804802	20.92524652	13.80323911	5.911807452	0.472924006	0.124642252	3.179660509	26.08771303	3.569154606	5.84895192	8.354274852	19.77830048	157.7486191	60.7247505	16.44051814	0.170588141	0.131070343	0.198208277	5.377132164	73.55823019	24.64785285	25.88384598	18.35424824	217.0331596	15.35268033	0.019231176	4.39160977	1.191535215	23.13476445	46.56640025	0.82556343	79.79185657	6.329414878	4.610510843	13.39726149	78.42203946	0.048882372	27.62599638	6.213699195	2.857252257	26.14660803	206.8892514	13.57697672	16.21597568	4.655785909	2.8676262	0.329055545	34.91273922	1.198927706	79.55922195	527.6816606	253.7732783	35.3241128	10.08615124	15.89666939	5.863030391	11.08501465	0.39254634	68.24043002	5.961137572	24.44024395	9.838550068	3.921234567	23.13458404	16.94591601	0.05592893	2797.934413	28.56899471	24.00476807	671.9327328	800.0677098	154.2885036	175.4754834	212.365407	29.92345348	22.2884253	22.84754017	425.8447265	399.4261036	52.10046136	36.48496517	21.02366813	8.209417552	7.076877655	9.681400582	1.796295065	1.029956544	14.47554163	0.225643308	89.80373053	54.01745466	46.27139984	299.7945781	3.985962097	11.31190197	5.239720931	16.23284297	48.48734061	11.53232052	0.12991803	60.24093858	10.40938303	6.725846522	36.89876329	25.89622932	3.050762168	10.01397586	13.44546405	31.81495853	148.1803869	0.312878838	1.682167362	25.00822145	26.25496563	16.33322422	13.36814967	13.50964812	6.542576934	76.36312423	182.5121484	61.09418122	14.92393863	25.8972939	155.3413019	71.63103898	280.6773791	0.021367243	138.6899605	12.07079996	130.322135	20.46992746	17.64183045	0.061901538	33.37245768	17.01912926	6.330502512	56.52704191	28.97398179	1539.140627	12.69087634	13.48394399	29.31138175	9.215811285	63.05644409	1.00370363	12.69113802	8.417611939	9.917053335	152.4228556	1124.911099	165.0542616	40.77427411	87.02185168	29.47397528	140.9045313
Llun2	65.9841546	112.591413	19.38469876	59.28917777	126.2182001	8.59651066	145.0830407	0.265427019	12.56714657	10.84349191	23.38420565	7.812933755	13.32051809	119.3104912	41.5836235	3.857508546	0.082885036	10.34531957	1.360504814	24.4004798	39.7102496	12.36103675	38.60455826	6.383588619	15.47398249	353.3308888	59.54249288	16.9499771	41.90022122	25.4876935	16.10192904	17.12871402	1.231662177	15.23221401	196.8679008	90.71171386	0	26.90287032	21.93056536	61.39524084	118.4453631	0.218754674	4.543403344	22.33186147	0.461747088	11.9476796	10.21652297	15.94175389	7.559533418	13.00820233	7.617529531	19.05800047	0.95245636	223.423765	218.0280289	3.256830596	0.202958036	0.097152902	10.92761252	636.6731722	176.4675774	6.032924289	93.58698174	1.200333124	107.3767859	1.724094425	0.016064796	9.569158707	0.189164306	4.928588569	0.769797901	3.896008253	5.262443071	1.215887816	3.978754169	7.046277268	11.85706782	2.788839905	5.037888252	0.392164629	0.904857307	61.00664827	53.45968976	0.299741484	3.413202021	10.90515018	23.69632254	23.78800543	6.237565108	0.458191862	362.8942201	4.229818804	1.218393982	91.82583929	24.11235464	44.83334987	76.09230361	9.545984515	143.5973382	0.069054184	70.72992135	0.14279819	11.67430486	0.012326905	9.152900929	11.13658147	13.29202234	5.564960899	5.397825253	11.53163476	9.139201784	34.48551639	1.75393089	1.219706341	15.16551642	5.143486838	0.632847634	13.66253047	1.203463428	24.76862198	156.4325725	2.040867562	0.711179379	57.02172183	68.43525584	2.360861903	29.17497276	204.917553	77.01872175	4.021489313	11.81048529	25.41807781	2.549361445	3.528473527	9.206044961	18.73641461	15.14118905	0.16352652	2.409719456	98.36568942	14.40887823	12.71903815	9.058540583	15.20330664	1.678076906	21.97648826	37.16886571	31.28248806	73.36944711	2.625238294	6.771209254	10.17093639	3.930067865	22.01501324	0.745317225	0.079174908	166.9629715	0.36394066	133.7025242	28.4311852	1.465418846	4.732561691	3.837853681	8.176449548	0.078840192	12.02189027	0.690430685	0.551567692	7.783883125	4.382427209	43.63268105	534.2229727	4.567403781	3.84593235	23.39040071	26.44200443	0.213080011	176.3023105	1.548535745	0.04920157	84.67551408	1.922680482	0.687603516	4.696818727	1.157492964	116.4440973	373.2028028	27.27307626	12.01534265	11.19706506	8.090634848	151.1467841	4.609827715	0.658942008	57.56164162	61.90575562	5.204468387	107.6530355	2.200522969	921.4194263	74.55213002	6.483954323	3.583973436	0.318611003	85.20929994	24.94374293	66.3074014	28.41478292	26.41276973	0.029238586	0.456529337	30.13771136	0.032421018	6.456191765	4.160749182	52.85118733	131.4689115	20.93398323	25.5056679	91.4109391	141.8384777	49.17745128	8.365397551	24.31139184	1.140185638	120.7865032	94.01829047	0	45.3736499	4.691917911	112.1789085	109.0143141	52.95353218	108.2530205	2.899527233	16.65044971	13.72576202	11.55485068	3.137128334	0.386825586	31.89878975	136.4501302	0.436313836	6.09725146	12.50069401	76.11764705	28.64872025	18.94591365	1.685892916	2.356949034	21.41108784	6.882433378	112.3982168	7.77808321	6.874219929	34.37425141	0.183892846	144.1009488	15.12651913	0.447449501	219.0149909	8.461668655	4.691153083	47.96637265	14.31686027	188.4807931	12.54431557	7.006048079	0.346038188	29.90968484	3.271053372	0.103108188	55.45043324	23.51304034	7.73024016	3.46610152	5.786882538	2.126463457	0	615.5473477	6245.240348	45599.62382	60971.46104	4127.471616	1642.89746	52.04029534	459.8421777	0.138713294	0.333402201	24.2538289	0.035744172	586.6854435	0.611837177	47.80702258	226.155718	187.7667233	12.05609294	15.01466101	5.911364921	2.800833648	0.065862582	0.310052945	1.043486612	190.5101655	97.14580425	13.51856164	5.859412723	13.77476552	5.08984985	0.273312665	42.95917566	0.589410455	24.37078508	416.9277648	86.34425213	30.61900758	7.522839174	2.061357107	13.34449085	0.855093647	5.928857864	67.32406163	0.548153435	0.103063143	3.543358789	12.37568707	2.096668855	103.3881769	85.64560999	36.71272368	7.327664288	30.05641318	2.72336548	13.96888459	1.488350902	43.29452815	269.943411	0.272236828	16.33207756	380.7544659	7.076623937	0.020059865	4.203941415	8.410393395	1.179829345	12.50810549	26.33969531	3.318429992	42.13186915	1.740663785	17.15720252	30.73582224	30.16107648	41.44307483	39.87760699	157.5190599	1.983340774	7.921916111	8.831977671	1.36258392	1.8172097	6.326842975	0.432738159	40.23894804	2.9444704	100.5237833	45.13594769	510.6468457	9.841252531	16.28257156	7.097649414	0.090778849	4.164369545	0.185254385	20.1537464	127.4947359	15.48594687	2.683142011	25.00504688	22.81638451	4.012489637	33.37228488	35.82983068	12.49310863	35.84600717	109.5331611	30.76925209	21.4276408	43.78333733	7.569354055	5.609532263	5.133138525	56.2165259	0.091285994	15.17420927	35.21840694	5.022056156	9.777584374	10.91493957	9.864510692	12.36035867	39.63456707	3.333399348	11.03144577	13.80885958	18.67687361	9.656400873	9.508197342	12.54582809	24.3271033	7.807235682	1.627952385	25.74151144	8.253158703	132.6381268	13.33937998	16.33164675	38.81285623	4.470453435	9.874531514	10.39288087	73.36540258	24.19904755	13.55493273	9.648494844	0.34608578	0.387656091	1.92738182	45.5673904	9.778879909	4.55500952	6.992746298	26.9123422	156.8110061	41.12861315	11.0794726	0.702204742	0.299741484	0.259015739	9.170516413	93.93550353	20.58739908	31.90707152	14.58362215	237.2684977	28.6131484	0.070366872	7.304045349	2.564604264	39.0654784	27.2156689	1.553936575	53.223072	3.988551018	3.800352801	13.94135621	56.29420908	0.044715149	14.44764432	6.806742924	10.23318818	64.43026362	17.75678218	23.62317938	17.12004716	2.433645748	5.462516597	1.24701472	50.17386342	0.225795107	66.417659	398.5960007	148.4922461	68.28566605	4.5354908	46.28892033	8.449580719	10.23798809	0.207162552	9.199572399	4.8815335	7.911442321	5.075476197	4.767746189	21.56468649	18.34238446	0.036543562	1914.848714	22.66164719	30.25801695	184.4264187	1006.794176	136.831685	137.9654	7.908699825	37.54666626	15.61913503	76.42955174	206.3564158	189.2468867	26.99226559	24.06187272	38.13794521	6.808034084	16.31787021	18.05186853	0.90563652	1.543526807	40.85949003	0.50807929	65.16210656	25.93894007	19.81855077	227.4140625	4.726502073	8.587188451	4.436271514	20.03668896	42.90992663	12.36365061	0.100559051	206.1335743	108.5035829	5.546313482	29.37916913	38.20761543	3.561794853	3.538978527	3.445974547	26.02211959	140.5004604	0.185192059	4.659031079	60.36102772	113.6769489	15.97974745	8.313898659	13.01968796	4.474367005	51.01483895	168.8219601	58.53008924	15.29810541	32.53116026	54.09928724	98.18103442	174.9182882	0.078182741	180.7681784	25.70749157	95.35242134	42.48173665	20.44661387	0.014156108	40.81852237	17.29156264	5.473750052	150.4749012	26.58213196	356.9486962	20.90736481	13.05394633	32.32723114	13.33142083	156.3347954	2.674575545	12.9534435	21.58635377	23.96092077	142.5824784	1790.260515	171.5720252	67.13687945	139.8852999	34.31440505	186.0830921
Llun3	106.5124571	140.7632703	27.085996	60.65034207	33.98690674	11.81031169	121.3647196	0.371286895	20.34290235	6.241024599	44.67050876	9.992187318	6.779656755	79.46324918	56.44418927	3.754815494	0.062111762	7.230811348	2.026691756	8.925931589	18.34458121	63.8188719	89.61575422	12.07684511	11.43825768	276.8180989	18.63292768	10.19333076	11.18487151	23.51319418	17.31257752	15.40650161	1.519755884	69.22065638	56.50661573	127.6985876	0.121150858	56.4664008	9.978610976	66.00217335	156.6572504	0.573750536	1.825200678	21.98014299	0.44817899	14.30090286	9.039789066	24.05395965	7.152861321	16.20613194	6.270330279	10.4623008	1.600518081	288.8436607	310.588577	2.379051897	0.072424362	0.010785734	9.108845041	750.1158617	107.8395379	8.305274823	67.22346832	1.822601966	37.93615271	1.476558688	0.016051354	7.581694581	0.378012048	4.900674926	2.055497166	4.982263857	5.524010645	1.653980225	11.6445519	5.690171227	19.55920762	1.516377882	8.058602993	1.175509465	0.322892919	57.72940279	30.76374936	0.149745339	2.668400536	10.33545816	25.1130462	13.0848779	8.530523414	0.166475808	272.5179885	3.962137065	2.545419409	97.40873523	15.80052642	25.05890617	65.43845859	10.64508592	169.1294407	0.071296283	58.26546997	2.282859275	13.20640049	0.024633181	11.47638251	42.42082578	8.787362635	6.244649625	4.009185202	17.59438365	3.624379929	26.63157951	2.002815202	1.150980996	12.18814329	6.791063336	1.229507424	16.2177306	0.819064531	23.54335336	230.6455263	1.436680826	0.562545908	49.03985101	109.9343156	0.722108103	59.84552223	154.4604071	87.99536159	1.28614507	6.762578707	29.89956009	4.103867795	2.295261135	6.388473751	34.72250993	8.006737487	0.969445499	1.404493499	89.37432317	14.93791032	15.42091871	25.2196678	11.42856424	0.860994134	20.13279851	23.11395016	40.96586415	104.3812289	3.807641098	5.724690651	4.081630087	2.495141084	41.17458368	0.695047348	0.114268063	176.340674	0.467532174	49.28652265	14.3677128	1.041640421	4.728601756	2.526874174	10.2961182	0.055141956	8.951124093	0.498227147	0.585550308	8.194338577	2.983030418	10.0706507	405.5538809	5.677737813	2.514999057	26.80397578	44.51125022	0.063870516	144.8695537	2.67424201	0.01843515	83.31016492	4.077746519	0.5974158	4.574580581	0.709685452	10.83046399	258.2420064	15.27944355	8.945117226	10.11012755	5.608181393	104.326465	5.383227994	0.356628265	126.3010789	28.10435841	3.359623947	67.77871069	4.259945791	869.5095216	76.00390219	5.490278749	3.452646133	0.212229605	30.34812018	47.66014454	30.01025863	30.51074866	29.53241537	0.029214121	0.435413369	17.18376008	0.129575558	6.146027883	5.765267481	44.44441651	117.213215	22.70815654	21.74933525	220.9052109	136.6108843	28.64554505	7.41523235	23.97002239	0.569615798	285.2081936	31.23757136	0.06639	10.55039871	6.968636735	68.90965933	90.47132846	85.35964118	144.0329621	3.09690115	16.30985383	13.15164008	13.52768829	3.815020544	0.416232829	27.03836376	65.40679331	0.536552312	4.08713836	16.79607802	7.272013755	29.79818555	21.75628208	0.647877792	6.683978483	24.74975696	10.36385185	251.5027187	11.72354373	3.776477239	32.43948255	0	112.8204419	8.17804869	0.248375056	394.4519019	10.28145928	3.239701565	52.38706385	10.48896752	64.79225917	14.26196701	8.927773223	0.094295085	20.68088972	0.738006916	0	53.64549088	11.12427675	7.680134811	2.501200929	4.968940976	1.491006425	0.091136876	561.9977793	7310.74459	44312.37347	62765.93055	3693.943068	1410.570542	75.90453551	459.424805	0.073375002	0.259998618	8.126653627	0.071428527	608.5690008	1.190475442	48.23168015	197.7658957	168.4874535	11.81704976	7.753893146	1.992526767	2.664430667	0.087743296	0.084489139	0.716796769	189.4735651	74.65748732	3.492528838	2.173530623	18.51021377	5.045546934	0.068270993	36.86108653	0.76737705	14.29631088	478.2835045	63.4129524	27.55642624	4.18534864	1.508800393	10.02505636	1.231309692	3.098653783	66.44096114	0.66179785	0.028084611	2.20195231	5.948474013	2.06268503	106.3091846	33.76196148	34.87555412	9.866637222	23.35764955	6.839488255	20.24326171	1.044137929	58.67779322	324.8928668	0.10461886	23.86745103	387.0736162	7.359302733	0.01002154	1.705755857	12.48697041	1.985418327	15.92319722	65.93127265	3.507744068	15.09300561	3.281184902	17.63778419	43.20929601	12.62521506	66.81373523	46.64866789	154.2437033	1.08210225	7.568125776	4.990955272	0.75635766	6.200749785	8.710795918	0.294015727	41.81348954	3.790662398	149.2839292	62.23064359	656.8658573	8.534317456	15.46292378	10.43299719	0	2.496531024	0.026442768	18.19385034	70.93483512	43.81460287	5.163208868	12.0422094	31.84241329	3.29865309	40.10604042	15.27851536	10.12482027	56.98002116	74.39630518	15.40888292	11.05665846	18.21034962	4.435104589	3.283307778	5.479105888	42.66447688	0	10.50968471	14.67773893	4.821425541	4.529946668	6.399274932	8.154879004	22.20443333	31.24631701	6.661220303	6.298408739	13.1868049	21.79077158	5.934144303	12.46906688	12.25863891	24.0138954	12.12849034	2.192360715	17.67891675	6.680917251	136.4028611	12.15370103	9.84259194	36.79339928	5.494834336	7.632089136	4.792700633	38.73512661	19.86393309	12.83077018	7.269188822	0.172898098	0.22784219	1.820727147	18.29392478	3.467021696	4.623439391	9.332495693	25.41064966	147.8173674	47.26440798	16.81819141	0.545702249	0.239592542	0.077639703	6.788833717	59.95312391	29.45698451	21.28289763	17.87753978	250.2501218	20.64331131	0.017576998	3.648966873	0.896860423	19.96051052	36.06151257	1.509104471	68.60709973	4.075202324	4.028707817	14.5715197	44.23680733	0.022338867	16.70828121	6.637448355	2.213122433	25.22408902	76.92007454	9.328554718	15.47796557	2.155290162	3.902647316	0.902255072	30.84395836	0.966883608	80.02486664	422.9851678	231.5751534	51.82853885	4.593773787	6.78614503	5.089098204	12.87242996	0.082795684	21.84985222	5.464700288	18.91651549	3.345965744	3.583947884	19.81808714	9.371375171	0.021907791	1763.974046	16.20938748	19.90799874	329.842799	855.4558115	141.5492848	120.1186495	14.40250986	20.87873181	18.30635204	24.09070537	282.929315	236.7016491	26.17602972	42.88781755	30.75423068	7.264322966	6.133597126	14.23478596	0.682722878	1.402032066	12.09638553	0.222098694	53.94202924	33.37668125	34.60629602	155.847886	3.912967687	8.151003028	2.774224301	15.9278007	67.55701586	12.33925161	0.127877157	73.42524564	29.42297372	10.87136874	53.85541696	17.05875904	1.504241201	6.163610289	7.627891288	26.59784676	183.2230673	0.437360422	1.153106258	41.55276891	54.83029649	20.46464359	6.891409339	17.80237734	2.997026004	90.89921372	207.3361375	59.93477817	14.62271315	28.70187367	82.62543069	21.58975852	158.7493574	0.078117322	145.5398146	11.03252489	106.3967153	15.76020281	21.34634166	0.028288525	22.80022952	16.86851413	7.436737165	63.13100221	34.95750171	573.2247918	16.04868167	16.69917817	36.62270587	8.451093051	57.51016793	1.076912173	23.56530875	12.29655647	9.320191186	159.490886	1238.688605	140.9522924	81.15936928	230.1156855	33.46936672	162.0468065
