LOC100490257	mt4	cdh11	cyba	cth	prdx1	midn	pdzk1ip1	cmpk1	gpx7	arpc5	misp	fam69a	dbt	ptprc	apold1	kdelr3	lgals1	rac2	mustn1	ogn	cacna2d2	arhgdib	bhlhe40	slc6a6	abtb1	h1fx	p4htm	ndufaf3	slc6a8	lamb2	prrt3	ifi30	gzmh	smyd2	atf3	lrpprc	mcfd2	rrbp1	LOC101734009	lama2	trdn	pygm	LOC105945141	dstn	fndc1	ltbp1	pde10a	acta1	LOC105947422	rtn4ip1	bves	uba52	bckdhb	cyp3a4	bmp5	rasgef1b	bdh1	gfm1	ptx3	LOC101732478	rbpms	elovl5	cpa3	wbp1	klhl24	slco2a1	MGC146443	ywhaq	odc1	pdia6	rhag	adh6	LOC101734458	hemgn	higd1a	susd1	pfkp	mpp7	nebl	LOC100496268	cycs	agmo	jarid2	LOC100490656	sh3bp5	oxnad1	sfrp4	tbx20	cebpd	fabp4	pmp2	gem	nov	has2	st3gal1	LOC100491211	ptgr1.1	htra1	avpi1	got1	LOC100486481	mypn	hk1	LOC100493999	LOC100496010	pdlim1	msmb.1	LOC101733634	lrrc20	scd	arhgap22	LOC105947772	acad8	ccser2	ppif	ak3	atad3a	nadk	sik2	vldlr	MGC107851	hes4	eno1	tecta.1	LOC100489525	sbk1	dnaaf3	mpv17l	rpl28	cnfn.1	aldh1a1	anxa1	rcn3	xilr2	dhdh	bcat2	cdknx	LOC100494856	ethe1	LOC101731355	slc47a2	eng	slc6a8	LOC105948193	fbp1	gfi1b	g6pd	LOC100488687	itgb1bp2	asb12.2	endog	col4a6	col4a5	irs4	apln	hmgb3	pgk1	fitm1	LOC101732341	gpc3	htatsf1	myh6	pglyrp1	LOC100217322	atat1	cfb	egfl8	zfp36	aldh6a1	ahsa1	LOC100498621	c14orf159	ndufb1	nid2	slc25a47	dio3	hsp90aa1.1	actc1	cyp1c1	chp1	crip2	tnip2	LOC100497643	LOC100145348	LOC496737	ctss	adamtsl4	LOC100490378	mhc1b2	tmod4	smtn	p2rx2	MGC147490	MGC75582	LOC100487101	trap1	fam195a	ntn3	rps15a	LOC108648908	hbd	hbg2	hbg1	hba1	hba4	hba2	col3a1	LOC100496989	myl1	spag16	fn1	ramp1	col6a2	col6a1	col18a1	spon2	klhl23	klhl41	xirp2	dapl1	dynll1	rps21	mien1	pik3ip1	myl4	gstt1	col1a1	slc4a1	nog	slc16a3	mrpl12	LOC100485278	ncoa3	dhrs7c	dnajc19	igfbp4	crebl2	serpine1	LOC101730379	scarb1	znf395	col1a2	pdk4	nrap	cd22	fbxo32	ndufb4	pde12	LOC100495491	pptc7	hvcn1	naaa	tmem140	c19orf43	junb	rnaseh2a	serpinh1	parvb	tmem177	LOC100488697	rbm20	glul	pcolce	LOC100496873	LOC105945712	LOC100489320	LOC100493190	ier3	cox17	foxk2	rexo4	LOC100496865	hspb7	nifk	LOC100488747	hexb	kdm6b	stard10	LOC105945865	eef1a2	clu	LOC108645628	LOC100496720	rhog	cfh	LOC101735145	entpd2	rfesd	LOC100498595	LOC101731237	cd38	LOC100496633	plk2	htra2	wipf1	c7	c9	ranbp3l	baat	aqp3	cbr3	blmh	filip1l	cenpv	bcl7b	pir	fzd9	cldn3	sh3kbp1	pitpna	slc43a2	hsd11b1	c1orf194	trim63	LOC100493216	fabp3	arl8a	pm20d1	dpt	mid1ip1	ppp1r12b	tnni1	tnnt2	ccdc28b	fuca1	ubqln4	ulk2	unc45b	myh15	gk	pdgfrl	fhl2	col4a2	mettl21c	itgbl1	pcca	slc25a4	lcp1	nr4a1	enpp6	rps26	naca.2	mettl7a	itga5	trim72	krt18	krt8	krt5.7	LOC100145110	gpd1	mipep	xpo4	LOC100492723	hephl1	dgat2	akr1d1	pthlh	tigar	camk2a	vwf	sparc	ckap4	irf1	dusp1	LOC100494767	LOC105946241	egr1	lta4h	lum	cav2	aass	kcp	hcls1	fbxl22	loxl1	ctsl	ctsh	sord	myo1e.1	aldh1a2	rab27a	bcl2l10	mapk6	sqrdl	nmrk2	arnt2	hapln3	c8orf4	spata18	add2	fah	pdlim2	dsn1	ldlr	emcn	cnn2	rab3d	ier2	c3	LOC100485437	hpgds	cd44	cat	cry2	lrrc14b	lsp1	LOC100487884	plin3	cyr61	ssx2ip	spata1	rpf1	chid1	LOC101733583	rasgrp2	rna46612	rna46614	rna46615	rna46623	rna46625	rna46627	rna46628	rna46634
Lhea1	19.76361225	17.0889672	15.55210404	5.168380071	10.06238745	104.2246032	10.93065454	8.171884984	6.670492251	16.79704195	19.01490676	9.346515893	15.00970057	35.88050281	2.530517884	20.86922487	6.004413925	38.65877876	4.590781718	445.2876605	68.49554628	16.40459697	18.14164179	45.11664062	16.99638769	65.66850332	41.88235609	21.55077342	15.78995442	21.47266477	77.55397792	3.640351987	41.71601638	28.72973733	70.5619926	6.236732519	25.06891085	25.75493553	17.96057566	15.90210325	5.946774693	43.51189027	395.7612303	126.74436	3.548147547	6.527005094	14.03217258	23.54781169	18556.71951	2.464949078	22.69164965	691.6625943	652.7454186	38.94082675	11.07108015	3.77497148	3.838838506	24.15026059	9.51418674	40.58305103	7.444998754	5.549582542	47.93774012	19.9012284	17.10968917	6.571075101	97.27629634	13.27296057	157.0021	10.85146292	21.04210087	113.1304554	3.547452929	14.47850649	44.17376103	236.7329856	8.905814932	88.46641716	50.76643986	90.12196954	27.66161786	564.786776	4.371813905	10.84501047	3.386561674	63.33216965	5.130654669	3.004623026	133.474575	43.20806196	116.6552272	35.71069852	9.746734148	23.0147054	12.7292475	18.70248241	21.33102222	18.51034997	19.38161254	6.932156273	286.7064481	20.75991009	172.345597	153.0988052	13.27178176	8.367853448	36.82682157	30.04196566	5.818463695	12.45294726	14.26763657	51.91922276	12.4604945	14.92775718	47.54394583	106.4015483	47.04528266	7.321871767	3.211086457	5.168725574	7.807005362	26.81288154	119.4604244	945.0405417	15.90603049	18.5230154	330.21572	9.054603575	10.91459145	735.6484252	8.734760742	10.80287692	62.43544204	3.845780656	7.685615813	8.856163199	39.49542517	24.42508574	5.620200077	48.59820067	8.740244832	38.57597209	35.88753507	22.99347603	11.04836361	4.619898921	12.31173996	7.328604705	2.874081618	109.6595657	18.3153527	29.32095848	23.53334556	64.02638089	4.41755448	10.47531284	198.1228939	275.6832091	21.77451677	75.24016542	19.21156023	55.67456278	3510.115221	4.048741473	35.57733204	14.98699251	7.118800849	9.570442368	37.86476955	190.0449199	12.93026462	5.801996345	28.64578052	111.6619405	39.20124432	14.71740422	17.68428947	3.400568571	10195.11941	18.12020629	9.700314189	340.6102562	6.504330824	8.55449702	12.7077539	16.10340929	24.63152759	18.90819111	52.44125632	5.095369498	10.05761998	9.335621145	13.26892945	5.348295147	294.1176212	37.26472495	22.08423178	35.9564127	43.89154118	455.8200947	16.81578205	191.2300626	2289.493766	14202.03722	15581.79287	374.1685669	32.63933831	530.5120416	25.01432545	15.63142899	33.56032224	36.5232544	28.66555202	75.52524138	64.92045987	87.89652963	1956.201974	12.14222113	93.53519774	29.02069862	78.61378108	210.328289	959.9918925	4.048365034	12.27634926	1737.004417	39.52832331	307.3608065	26.13440328	34.672182	95.35354879	31.18126443	7.086651007	10.3058245	8.763010865	120.2998767	3.295448076	10.06326689	16.4598436	4.171399997	4.246433581	9.088897686	307.8421928	7.797317986	12.3492611	12.19583417	9.006527727	8.013514377	14.83392202	11.92838208	17.44627732	2.22046234	9.547259564	8.472873572	21.69797325	43.26022349	3.034723167	31.28612865	39.57699824	6.678776478	12.32356599	11.55645136	8.658473508	11.81855737	29.18511791	15.82847142	283.2716855	42.95498103	10.63641112	43.68900327	16.13001595	4.089064424	15.48052888	844.259544	13.50237867	9.552875266	8.907714961	17.15190903	10.76822349	16.83597217	85.7298772	30.78940948	9.954107406	11.45074682	3.333894118	8.367853448	2.522661701	52.88893712	5.719121981	17.85097547	14.63851363	3.740358561	19.40757797	33.34344587	7.401964079	3.012427241	2.531924278	6.334891527	87.86774617	9.400631995	20.45930709	4.81026306	5.295780734	26.8695339	4.038106222	23.55428204	11.79927537	20.52996037	5.317635901	4.083627111	12.83722646	59.62768479	7.121214057	26.77459916	54.5910145	6.772543259	157.9524903	5.722296288	6.01254211	23.18592726	38.01587037	76.08225895	20.0349015	5273.642281	5.049987358	36.53973405	3.657947365	4.174805738	80.59238983	6004.204379	6.119709988	23.581657	1203.615474	30.02018551	86.85164545	9.611328174	24.64153163	1425.186095	8.63190976	101.7554598	74.68166244	1773.733155	492.8945944	23.23414628	19.26488257	81.80957229	2.791311579	29.76497917	28.62597662	5.045815629	7.608792326	7.195712373	36.02656562	108.9434926	7.747488559	31.62341935	15.49751798	36.65625097	15.81318936	6.583067837	12.26500839	1065.114611	8.270875014	16.39046281	194.5494719	164.3498716	30.73189932	45.40594207	6.998862904	63.79638675	103.7314976	30.92629862	10.1832952	3.321308976	10.37037696	31.52388038	29.17317213	183.4206344	3.556584701	3.844689422	7.006119771	2.986982575	15.83455345	21.0781001	393.8428255	152.9433769	9.912481292	45.35376569	15.36588035	103.3110903	5.602697724	5.1549032	15.04247284	6.099794819	25.26965195	8.121740112	149.8459038	62.48870599	47.50864215	10.50540045	7.438409713	217.6231182	4.012921545	3.249445628	10.11322365	35.67787811	10.84666637	68.42579242	16.43781424	145.618472	4.499462824	6.930098614	19.97016397	15.04738387	3.899862654	19.34854149	1720.006508	2153.839416	215.890619	419.5880801	31.65231522	151.6972289	80.76797676	2149.16451
Lhea2	31.51413819	18.13880686	24.08508759	35.10318524	12.05966631	101.3416421	10.10287664	6.931851475	12.0786433	23.6952014	41.06723581	18.5675201	14.58386119	32.04987889	9.789076421	8.836928912	8.624843682	171.041624	18.50024474	314.5314615	131.5041045	6.689096846	71.68297816	22.73992651	8.179807652	63.55230234	40.26707709	5.409734003	14.60361505	10.88611721	57.21221694	3.967719601	65.96001148	42.00892443	42.74554709	6.498967478	26.40709182	30.94074574	43.21230941	9.421000864	12.23723698	29.4795198	258.3761556	374.1473571	25.18484664	13.99819317	75.67401559	12.84042145	13373.42244	2.220480555	28.50378642	532.5389287	750.5533974	33.2413427	14.33942819	4.333037646	6.401655678	23.32628877	11.53174269	25.85441053	12.07148393	12.68490161	185.8002108	17.07938914	17.66925693	3.221740192	110.8546691	3.929562506	196.2879638	21.32692149	91.00897764	132.6279582	15.31745785	12.91336847	71.95168079	472.0102563	10.04764846	55.56180629	37.16612997	137.0435183	6.68404522	662.5413154	4.039365435	7.171572413	3.335178435	127.5769266	11.32526122	9.684113965	95.11984889	31.13123579	134.0277562	203.7369095	21.14637379	11.20798283	13.82966235	10.96248537	53.55974703	52.14893702	50.73520226	6.324125693	236.7610926	12.28420043	212.0772438	148.768889	19.77652426	8.083690957	70.16349637	55.43617779	23.59179668	17.99232982	108.3889115	23.67314896	9.309364727	11.33323628	35.39159133	110.3648401	23.71870552	11.5235284	12.62038337	2.725465838	6.239520594	27.75823038	38.44353045	630.4704401	9.264160552	30.59089231	192.8918359	5.390439988	10.23007113	894.887097	37.67907386	7.463327947	150.9626712	24.61880808	11.47833272	11.27026404	39.50302025	26.05073788	12.16411443	111.6595648	14.18462742	19.34487999	19.65576166	14.05253595	9.674398741	24.97340893	10.07229705	22.96633537	6.623739456	82.13381127	11.85389194	26.86189343	19.58941174	47.90693392	9.813804362	5.422358689	206.7627052	193.612192	14.95791277	101.6493584	7.981958533	62.51257276	4146.301313	14.42709461	77.82050469	13.65521689	27.50918872	13.76615856	32.63229585	161.7888464	19.56619143	7.526409473	20.85516846	218.3965185	40.18775126	38.83104464	55.32659925	6.878891659	6515.581016	9.982069404	46.47333799	501.7508886	4.004690319	19.64038439	65.05361778	40.75581392	56.14589465	15.88041607	112.20523	7.187670793	18.9421317	12.11357376	6.222862826	3.718787507	382.2771629	34.61669297	23.07722804	17.93879139	13.00593825	537.4270343	49.56771306	256.3702629	2725.864099	18004.48754	20393.95493	625.63705	23.3775359	766.0607238	15.57856701	32.75457751	18.35019009	163.3064504	19.75740088	93.00977299	91.70628146	72.21211123	1273.828583	7.31224278	51.91672864	23.96770632	105.5312601	111.9527133	996.4702062	14.50138949	10.32627869	2650.101759	34.13061592	596.4435474	43.26517796	26.86731685	82.6251889	34.4861082	5.65346036	6.496281954	7.142112371	103.8410821	7.741675448	7.38803148	27.01788016	32.80361131	15.8233317	7.00634124	555.4592971	9.945902486	4.257446297	11.75694742	7.223713327	2.79910741	10.18963606	9.459400077	16.23324792	10.46885657	12.51774058	15.7921851	20.63190302	12.61065372	5.123448452	34.4741988	19.6211024	6.634989878	4.014527912	3.316103565	21.48314937	12.76226695	43.97234993	21.8605033	383.3553276	50.25996056	6.510045263	35.51210656	11.43003493	4.828154095	8.809227916	638.4690023	14.27782725	8.461362045	16.03619845	12.29750959	16.85326993	23.97640087	84.21185979	38.55949887	26.02885924	21.8228223	8.775487576	25.88120559	12.46163076	15.11219789	29.32523583	31.14742327	8.772285993	9.643820634	16.83655443	24.19959384	5.728839832	5.283263401	4.440546377	10.91342571	49.13233951	4.988295553	30.89450644	17.50955288	10.23296016	125.1176693	5.375586974	30.91136555	16.80070434	7.40574245	23.87016597	3.678621467	30.77772286	155.8641645	7.355908288	65.11030142	84.99358727	18.41780791	169.0225026	4.753185887	10.79035568	53.12769578	58.24066558	77.25752257	11.23493487	4471.902948	6.315503095	59.6800071	5.370787342	11.76410391	53.12965885	4054.758143	8.310309177	103.6561957	620.5867243	35.37676881	25.39121251	35.61745918	23.48941485	1173.779819	26.15588371	18.74481783	99.28684067	1938.679957	637.5732751	36.77483016	16.8649335	43.82255512	7.337994334	200.1610549	142.0048046	13.4627736	19.52659964	6.905524274	21.88183737	92.96615083	20.42308573	133.717726	19.71383287	39.76905053	17.24008091	13.89197902	47.33760154	2053.886323	18.77206761	15.65902584	55.87114431	269.7826049	20.27760414	8.375347959	24.19367257	109.5199254	179.5377483	27.98938334	6.498316564	14.60633088	6.719696916	60.78963239	36.13134411	326.1786938	5.199581607	8.870669785	11.36212131	5.62785404	32.23178623	48.20411528	507.0758214	458.0716741	41.54098546	33.60184901	9.514087503	68.53274321	7.216801908	12.37078354	33.09414655	9.010866817	20.82999124	17.71875065	216.9279044	89.59486952	17.59471693	27.55750289	4.527663059	146.0786917	15.21966985	12.90442982	11.43969586	25.60922761	26.94306784	50.76372374	12.76743922	92.85397724	10.16995318	11.96940385	22.32247441	16.09658107	12.19603416	17.30008681	1730.802193	2911.941256	372.3745891	825.5667401	42.55116542	209.7164581	135.9561627	2926.411093
Lhea3	64.49305452	42.21271753	33.39569734	16.29110206	9.777983204	88.19115032	26.31636457	17.91923627	5.837801986	25.2015593	28.93817156	33.66441467	9.988921523	24.3383418	5.541022707	34.23359793	7.07981854	103.3144614	10.90333157	481.8690276	118.0090558	12.52571269	35.90607363	72.78120868	12.18309584	67.24579483	72.99777784	14.10141433	12.19137794	7.413231447	50.17143535	6.963895642	53.20310455	45.50877711	43.01560183	27.10560532	14.76953242	14.1957586	34.19951553	8.957181829	12.48068735	29.3965812	195.2388994	298.779873	9.046852397	9.746871168	37.37271544	10.13902322	9281.871572	2.576267302	21.32240055	409.4944212	922.867761	28.58240938	16.74807527	15.91419254	10.7260883	24.82999903	6.563083315	76.54965957	11.16922287	9.123418027	39.54438254	19.74611744	24.87033462	8.677121158	111.8547581	6.780788761	158.873916	27.20961767	21.3601215	152.8062606	9.346180529	11.29948535	105.535583	215.168934	11.62040418	49.09527382	29.20332358	79.7119472	10.95169132	425.2797707	4.685533247	10.44921438	7.633639998	51.60845144	4.738827446	10.56002623	136.2598363	70.87641425	245.8072336	73.26033356	49.44968044	61.73854242	27.38111858	11.01417015	20.143664	30.62754856	35.35593621	19.10127888	165.4156346	24.79577448	133.4781251	91.9939301	24.88665073	13.7515119	37.63756474	23.18640572	22.81461204	11.80066891	27.50438947	24.3245742	2.339719122	9.308739301	33.06419576	58.76857558	29.4611532	5.863229032	6.762152435	4.969290509	5.718898997	25.5700549	100.4806829	556.6222094	6.694859593	44.12170408	539.7071641	7.272265254	9.745011099	1096.901428	10.57654292	13.8754658	140.779811	6.432899053	8.178898523	8.179819524	25.75618368	74.59756045	7.465132758	39.14614416	6.130437114	40.81550858	37.61446722	12.92844823	5.199180112	13.38576532	23.72994885	11.32543104	6.25403052	62.21461186	10.29192499	26.58707856	19.45051216	44.40675298	14.06622887	11.22107536	198.7953867	165.3971629	14.64821306	53.27662887	26.821429	164.9529554	2605.359239	7.271327343	57.70588785	12.60857207	13.52663325	13.24325206	90.03753321	107.3353539	11.98558819	7.31081568	17.67220818	114.1252957	31.51881274	8.245869639	18.39892923	9.122520282	3466.761981	17.24225443	15.65451596	212.6252857	14.06375966	9.021724158	33.25558387	27.73422163	36.06774223	19.11784773	241.6188557	10.4468118	27.24028698	9.790072604	10.66586986	5.155965053	98.79092337	36.27085044	13.17349053	21.9685339	14.0080716	669.0676451	34.72413871	336.5438595	3888.74542	21623.61717	27335.09622	694.8965794	37.58546818	531.4176023	16.57631849	19.25021256	16.99853369	73.14423049	19.62227916	75.15213933	70.78433057	55.74087454	1044.081251	6.088100388	44.67011333	18.60773508	225.304745	130.5426404	1367.6893	4.866071892	16.97186751	3452.447501	32.79146466	343.9676991	43.14965911	23.0824308	65.01133875	21.29488315	5.824336364	8.689888747	8.566794406	45.65179391	5.595175125	15.73620574	41.65909159	12.28740662	8.63204743	15.63225516	325.2003262	52.34506745	5.696975519	12.38050246	17.04319176	3.851813328	16.54207997	42.31325501	13.89761033	5.383575775	17.47196084	28.12300039	37.7460359	55.44321669	7.608039376	18.39181903	21.25655299	4.005064125	4.426495637	4.736932161	22.86707199	14.73828957	76.42180764	39.77219927	542.7033017	26.27792648	25.40718159	38.31858629	19.23593793	9.006175491	6.514275892	481.3993071	19.56688952	9.669395955	16.06463454	21.47473912	3.706530221	13.07360843	104.1277844	50.93082282	21.41214163	9.853092488	3.711456324	13.67403414	3.63708325	27.68359387	25.96745793	12.82376629	8.890537442	4.185511634	19.56799333	22.77993012	6.439196102	3.338842423	2.884226038	11.04824775	42.98027418	9.658292424	54.30546268	10.06595458	5.18600207	128.240059	6.464842345	18.45696104	9.202278528	9.77026198	18.89816724	4.724627192	10.24594352	72.39329534	7.192517692	32.41185913	50.72026251	13.1361831	106.7571297	7.776052223	13.19161175	54.14186752	43.25251322	52.64991351	19.92828868	2643.396078	9.27794223	29.65433344	9.04269823	7.116226358	60.78675359	3146.112607	4.415897483	74.73268393	618.5840933	26.22686141	90.57926205	28.69925743	16.01711217	1111.007791	16.95458612	211.9031797	114.7700675	2407.733823	688.2257728	24.95790093	13.9907001	39.15403199	5.661796745	93.43969676	95.97090535	16.69421212	10.39043168	5.517967978	20.12301978	296.091089	6.567895172	52.63562746	22.45235571	39.07535163	12.1396686	11.50282773	33.49600264	1358.704042	13.47421922	15.74857985	280.2430519	393.3235595	26.65807081	103.881362	11.31263164	101.4308317	158.2886233	21.46697892	11.82625416	7.51576988	4.673328859	42.82890574	61.45031024	275.0587762	7.062683206	5.117720181	13.7533684	5.977545653	68.57139395	24.46376796	171.6670754	233.8419315	7.748651156	46.96733466	14.52244629	38.27087926	12.27515597	4.897259095	22.5658818	14.42694784	35.19052078	19.61427038	99.76755071	63.70589751	57.55298864	6.428137772	7.298250057	188.0221562	8.802831599	4.119412183	15.43064601	36.40025602	11.84881402	45.68598226	13.13242296	322.1875707	10.49179181	8.751159599	37.87305672	9.43579978	6.483655454	19.73398055	2004.972515	3039.291079	314.4076615	539.5807845	80.64836771	85.45846679	194.5641871	2497.902634
Lhea4	51.21144244	14.18371541	30.75209428	29.50139268	13.35348023	71.15963449	22.08341516	8.286623286	10.91934348	34.98486867	46.39153175	22.24246295	11.66670791	34.03741003	9.402182507	19.7504604	9.984686317	113.1871922	20.73968712	349.7656427	125.1447923	10.53175785	75.48414444	72.66870617	11.70606616	72.24881247	72.6710866	7.434135334	16.32879301	9.245455666	50.07528637	3.601207767	88.09101708	58.7657477	56.63607652	14.01059051	22.40021161	19.64007772	26.01905454	12.48802289	7.08213574	49.93630797	277.2021807	318.4342457	22.30569831	13.63501313	38.62224579	18.74608467	11091.48591	2.402999965	21.43669036	582.4791269	742.2019826	41.75674216	14.69594405	11.86479265	13.52552214	28.76878383	8.642712285	45.44837478	11.08176506	7.274946251	51.55763066	27.49372478	14.95236359	3.64117599	94.4281386	11.07009252	215.6276325	31.65809943	31.36124096	187.2191535	14.81772284	11.35788926	118.7291538	225.7948305	8.030760369	59.46900735	21.76042713	67.05274053	26.61307561	622.2012965	4.099152158	7.829857861	5.026947411	49.72503299	8.719591469	9.977718658	100.7992553	41.72679255	141.9539162	125.8689896	17.19133307	12.84076163	14.64999046	19.88662437	46.45505962	51.79900534	35.66830742	11.40576481	237.465009	26.1118228	107.0873432	135.5403471	26.92059396	8.948119679	56.0072663	36.43989471	17.25946224	15.39192023	38.66027837	34.40723617	6.371573055	12.30000056	38.12748832	114.8769268	37.3259536	7.821370785	12.57244224	8.7883367	4.469504512	24.22640884	53.11439069	884.8512095	17.35723584	50.649071	317.2886779	7.896599861	11.45838917	873.9261974	30.1731227	9.328671938	133.3546177	16.08805967	21.43654236	13.59715229	27.5268909	25.489636	4.255893016	51.25847617	7.184604734	19.39104339	27.4084756	13.12018012	8.813748053	28.47636224	18.30229714	19.58156139	6.954240803	78.63798032	9.682271759	17.35927174	22.28688149	55.97065387	9.84070902	5.768502354	262.0164003	185.0340692	19.90643476	65.36996245	17.97497724	96.66196369	2200.034898	14.57731075	98.04555474	12.7869007	26.31311263	16.88570341	39.98991192	184.7437161	20.51846379	6.040811783	21.46233821	190.1456499	45.84037165	11.34098764	13.22349976	6.223354735	6165.485497	10.92858809	24.17484414	292.2368958	8.601437348	11.43936052	28.66028531	26.91205427	56.49168885	13.78036988	73.18423738	7.234622597	23.04781359	6.806853996	10.16258579	3.835700213	462.360463	52.56383067	21.30494814	24.05664044	24.5960471	497.7016696	38.20122152	941.5243463	6633.369528	44684.34035	49051.62591	1257.602119	121.9209365	619.401693	16.08024011	21.09816022	29.1746907	78.76181966	31.80074236	91.86953899	77.93988334	82.84769566	1040.772181	7.366200032	99.87223613	18.85602202	73.26874908	153.6859181	823.1179381	3.858274145	8.176887639	1711.9607	47.99081629	445.0445246	64.45009602	17.39290481	64.45255338	38.02215329	7.596833825	7.271484674	7.326440824	90.54228756	8.801307009	7.485474749	17.48921537	17.11334662	8.427856838	8.060071175	388.5149183	24.37882759	7.00507865	15.76735819	4.631224898	2.659775602	9.323815924	3.720374075	10.23374126	12.42771618	15.75236393	11.16306986	23.39792748	31.44092673	8.002111343	26.46581781	29.51688399	6.845122916	18.66107966	4.716258176	12.30531114	14.215535	47.20786804	18.21701951	297.5774152	75.8586062	11.1568807	30.79973485	8.411022012	4.384820996	9.342813626	518.3822311	9.570601623	15.1344544	18.64184784	10.56908796	3.746756129	25.69484977	34.89005299	56.41414364	28.8751407	23.91997783	7.939688795	30.40880202	6.893541505	16.35604785	21.29755379	10.48113622	9.10114258	9.943673975	12.71494713	25.73613159	2.95513735	5.443674066	15.04788498	10.26917733	38.73603862	6.298781353	49.25253335	6.315639822	10.01184054	89.34841998	4.986385986	28.11520994	15.99160847	9.46511215	13.04823309	4.621840853	16.89435672	56.58334075	41.89221964	41.79522827	56.16290569	18.11294429	177.4699684	5.645731837	7.731648793	39.49656459	60.91558147	60.14490867	7.05523924	4529.69032	8.480942651	46.52466726	5.735299463	5.997196204	74.0949177	5132.476916	5.598496691	49.33329623	823.592983	25.6906917	25.74998288	22.45396591	23.29424946	906.8924863	32.57911574	78.47231769	69.75094903	1844.225243	567.0493819	21.19031733	13.43748398	57.64522312	8.0606729	90.96129842	86.26121208	10.81930221	10.0165377	7.344384799	23.13852895	116.5059324	3.8122808	54.22694759	32.12629396	45.88275145	16.83255275	10.66994901	19.02256345	1696.365883	19.15199899	25.09171582	142.6562025	280.4531735	19.05708241	39.59871332	19.76164351	143.9595602	142.6534231	26.63408973	7.684685915	15.86737962	6.271862125	52.17937691	48.62784135	258.5444315	4.29806025	3.141760089	14.13701632	5.472661681	52.42354759	29.15297658	291.9864002	224.8382852	6.4441567	66.83622048	6.538220631	32.51060866	10.24220683	9.581434145	12.56984139	7.971825271	42.22320445	15.53429399	87.54060961	48.51545788	30.51199377	26.72854557	10.58130426	137.76904	10.87745953	10.18961833	9.588613197	24.86293444	23.03688527	51.08657353	12.48931641	153.5864178	9.980291276	5.992541994	24.03949998	23.52616241	12.60689765	21.84663909	1024.874109	2408.617683	206.8596145	396.6105391	33.5298765	155.5335448	116.3683949	1508.182087
